round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs
1,2.3049213718414308,0.1167,0.06313486942337536,0.4920681222222221,0.4207,33777440,33777440,1093.3398222923279,10,cifar10,quantity,0.3,1
2,1.525129316329956,0.4207,0.3847389034958858,0.8812844944444445,0.3516,33777440,67554880,1093.3398222923279,10,cifar10,quantity,0.3,1
3,2.8649767093658447,0.3516,0.2804645205317227,0.864420188888889,0.2119,33777440,101332320,1093.3398222923279,10,cifar10,quantity,0.3,1
4,3.940805551147461,0.2119,0.10438243212572831,0.8392757444444445,0.3031,33777440,135109760,1093.3398222923279,10,cifar10,quantity,0.3,1
5,4.200362819290161,0.3031,0.21639692112241313,0.851333,0.2246,33777440,168887200,1093.3398222923279,10,cifar10,quantity,0.3,1
6,5.558570642089844,0.2246,0.12033815467918711,0.8060413111111112,0.0,33777440,202664640,1093.3398222923279,10,cifar10,quantity,0.3,1
