round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs
1,2.3050382904052733,0.1007,0.04251410631124578,0.4928299777777778,0.0,33777440,33777440,2196.7375729084015,10,cifar10,quantity,0.3,10
2,1.3877580081939698,0.5623,0.5548238386327365,0.9166173888888889,0.0,33777440,67554880,2196.7375729084015,10,cifar10,quantity,0.3,10
3,1.0626341534614563,0.6732,0.6747152805295792,0.9478413444444443,0.0,33777440,101332320,2196.7375729084015,10,cifar10,quantity,0.3,10
4,1.3182607287406922,0.6915,0.6903639720247854,0.9506451499999999,0.0,33777440,135109760,2196.7375729084015,10,cifar10,quantity,0.3,10
5,1.506643001651764,0.6951,0.694810835602194,0.9508244888888889,0.0,33777440,168887200,2196.7375729084015,10,cifar10,quantity,0.3,10
6,1.623076595687866,0.6966,0.6948965810077461,0.9504461333333334,0.0,33777440,202664640,2196.7375729084015,10,cifar10,quantity,0.3,10
