round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs
1,2.3031763404846193,0.0976,0.04406135912816587,0.5157191166666667,0.0,33777440,33777440,4463.341881513596,10,cifar10,label,0.3,5
2,1.8531879932403565,0.3176,0.22556697372334628,0.874826911111111,0.0,33777440,67554880,4463.341881513596,10,cifar10,label,0.3,5
3,1.5628800905227662,0.4829,0.4432963164639271,0.9102371444444444,0.0,33777440,101332320,4463.341881513596,10,cifar10,label,0.3,5
4,1.5006465797424315,0.5489,0.5233952129274547,0.921712488888889,0.0,33777440,135109760,4463.341881513596,10,cifar10,label,0.3,5
5,1.47534646320343,0.5761,0.5529119528163796,0.9269526500000002,0.0,33777440,168887200,4463.341881513596,10,cifar10,label,0.3,5
6,1.6694204275131226,0.5829,0.5610189323420883,0.9263857055555554,0.0,33777440,202664640,4463.341881513596,10,cifar10,label,0.3,5
