round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs
1,2.3070542388916015,0.0818,0.02966380665505731,0.4925560388888889,0.0,33777440,33777440,693.1316015720367,10,cifar10,quantity,0.3,5
2,1.4854307529449462,0.5273,0.5282572722628824,0.8923202111111112,0.0,33777440,67554880,693.1316015720367,10,cifar10,quantity,0.3,5
3,1.0882856885910035,0.6183,0.6157060040622621,0.9306479111111112,0.0,33777440,101332320,693.1316015720367,10,cifar10,quantity,0.3,5
4,1.0190149199485778,0.6478,0.6471017410026836,0.9398168777777778,0.0,33777440,135109760,693.1316015720367,10,cifar10,quantity,0.3,5
5,1.047756408596039,0.6658,0.6601504441784067,0.9438554555555555,0.0,33777440,168887200,693.1316015720367,10,cifar10,quantity,0.3,5
6,1.109148517894745,0.6752,0.6727100705472232,0.9457941833333333,0.0,33777440,202664640,693.1316015720367,10,cifar10,quantity,0.3,5
