round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs
1,2.3065750434875487,0.1003,0.018796704143089052,0.5021091111111111,0.0,33777440,33777440,2025.071308374405,10,cifar10,label,0.3,1
2,2.057636591911316,0.3064,0.2060602079277658,0.8142647222222223,0.0,33777440,67554880,2025.071308374405,10,cifar10,label,0.3,1
3,1.892929961013794,0.3755,0.3015783117725661,0.8621906944444444,0.0,33777440,101332320,2025.071308374405,10,cifar10,label,0.3,1
4,1.704391519355774,0.4223,0.3614159786684655,0.8854893388888889,0.0,33777440,135109760,2025.071308374405,10,cifar10,label,0.3,1
5,1.620549327659607,0.4486,0.3920100474151807,0.89670575,0.0,33777440,168887200,2025.071308374405,10,cifar10,label,0.3,1
6,1.494988201522827,0.4809,0.4287525893798989,0.9077823277777777,0.0,33777440,202664640,2025.071308374405,10,cifar10,label,0.3,1
