round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.2187,118221040,118221040,7518.122913837433,35,cifar10,label,0.1,5,45
2,2.129667607498169,0.2187,0.1488404456265742,0.8102615,0.4061,118221040,236442080,7518.122913837433,35,cifar10,label,0.1,5,45
3,1.740718797302246,0.4061,0.37100746606010954,0.8657241222222222,0.4419,118221040,354663120,7518.122913837433,35,cifar10,label,0.1,5,45
4,1.545873748588562,0.4419,0.41612282109171905,0.8876293722222222,0.5328,118221040,472884160,7518.122913837433,35,cifar10,label,0.1,5,45
5,1.362395588684082,0.5328,0.5271124240769148,0.9038722388888887,0.5487,118221040,591105200,7518.122913837433,35,cifar10,label,0.1,5,45
6,1.2834410343170166,0.5487,0.5438992348579322,0.9141477777777778,0.5838,118221040,709326240,7518.122913837433,35,cifar10,label,0.1,5,45
7,1.1849850982666015,0.5838,0.5814000957855737,0.9218292000000001,0.5923,118221040,827547280,7518.122913837433,35,cifar10,label,0.1,5,45
8,1.154804497718811,0.5923,0.591501428135853,0.9262140333333333,0.6107,118221040,945768320,7518.122913837433,35,cifar10,label,0.1,5,45
9,1.1070045114517213,0.6107,0.610262018058892,0.9297228777777777,0.6157,118221040,1063989360,7518.122913837433,35,cifar10,label,0.1,5,45
10,1.0935926183700562,0.6157,0.615970567768877,0.9320454888888887,0.6246,118221040,1182210400,7518.122913837433,35,cifar10,label,0.1,5,45
11,1.0779308013916016,0.6246,0.6246508958546853,0.9336236888888889,0.6298,118221040,1300431440,7518.122913837433,35,cifar10,label,0.1,5,45
12,1.0770986807823182,0.6298,0.6307089274751431,0.9346373388888889,0.6367,118221040,1418652480,7518.122913837433,35,cifar10,label,0.1,5,45
13,1.0786337505340575,0.6367,0.6368398287799193,0.9358201444444445,0.64,118221040,1536873520,7518.122913837433,35,cifar10,label,0.1,5,45
14,1.092244047832489,0.64,0.6406920097738003,0.9362511666666669,0.6412,118221040,1655094560,7518.122913837433,35,cifar10,label,0.1,5,45
15,1.0983258636474609,0.6412,0.6417366199753843,0.9365383277777777,0.6435,118221040,1773315600,7518.122913837433,35,cifar10,label,0.1,5,45
16,1.112501431465149,0.6435,0.6446985340131406,0.9368522,0.6424,118221040,1891536640,7518.122913837433,35,cifar10,label,0.1,5,45
17,1.1252206400871276,0.6424,0.6432630008390376,0.9370751,0.6446,118221040,2009757680,7518.122913837433,35,cifar10,label,0.1,5,45
18,1.1475509395599366,0.6446,0.6457856065266027,0.9370498722222221,0.6462,118221040,2127978720,7518.122913837433,35,cifar10,label,0.1,5,45
19,1.1515715488433838,0.6462,0.6462175493949227,0.9373977166666666,0.6445,118221040,2246199760,7518.122913837433,35,cifar10,label,0.1,5,45
20,1.183872053718567,0.6445,0.6454290479600694,0.9373710666666666,0.6485,118221040,2364420800,7518.122913837433,35,cifar10,label,0.1,5,45
21,1.1769105735778809,0.6485,0.6488759742625347,0.9378715999999999,0.6427,118221040,2482641840,7518.122913837433,35,cifar10,label,0.1,5,45
22,1.2058022077560424,0.6427,0.643734517642056,0.9375360777777777,0.6509,118221040,2600862880,7518.122913837433,35,cifar10,label,0.1,5,45
23,1.2017639123916626,0.6509,0.6513180390937428,0.9377772722222222,0.6469,118221040,2719083920,7518.122913837433,35,cifar10,label,0.1,5,45
24,1.232099519920349,0.6469,0.6478098436293329,0.9378761555555556,0.6496,118221040,2837304960,7518.122913837433,35,cifar10,label,0.1,5,45
25,1.237701929664612,0.6496,0.6501619289279946,0.9379983777777777,0.6465,118221040,2955526000,7518.122913837433,35,cifar10,label,0.1,5,45
26,1.2524072649002076,0.6465,0.6472168469711762,0.9379350111111112,0.6471,118221040,3073747040,7518.122913837433,35,cifar10,label,0.1,5,45
27,1.2664721675872803,0.6471,0.64768726486091,0.9378751555555557,0.6467,118221040,3191968080,7518.122913837433,35,cifar10,label,0.1,5,45
28,1.2607522403717042,0.6467,0.6474442904808492,0.9378147833333331,0.6471,118221040,3310189120,7518.122913837433,35,cifar10,label,0.1,5,45
29,1.2792962577819824,0.6471,0.6475985030025787,0.9379059499999999,0.6478,118221040,3428410160,7518.122913837433,35,cifar10,label,0.1,5,45
30,1.2869208766937257,0.6478,0.6482931274425126,0.9379716833333334,0.6479,118221040,3546631200,7518.122913837433,35,cifar10,label,0.1,5,45
