round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.6755,118221040,118221040,3967.5614969730377,35,cifar10,quantity,0.1,5,45
2,0.9657539861679078,0.6755,0.6728367824326611,0.9490371944444446,0.7304,118221040,236442080,3967.5614969730377,35,cifar10,quantity,0.1,5,45
3,0.7867807688713073,0.7304,0.7262896542532078,0.963545311111111,0.7445,118221040,354663120,3967.5614969730377,35,cifar10,quantity,0.1,5,45
4,0.813704058265686,0.7445,0.7410701659326969,0.9661243944444445,0.7509,118221040,472884160,3967.5614969730377,35,cifar10,quantity,0.1,5,45
5,0.9454546096801758,0.7509,0.7480901432171005,0.965824538888889,0.7488,118221040,591105200,3967.5614969730377,35,cifar10,quantity,0.1,5,45
6,1.0437522514343263,0.7488,0.7466792497391397,0.9657675277777777,0.7503,118221040,709326240,3967.5614969730377,35,cifar10,quantity,0.1,5,45
7,1.1975555210113524,0.7503,0.7490173788105832,0.9656098500000001,0.7539,118221040,827547280,3967.5614969730377,35,cifar10,quantity,0.1,5,45
8,1.2436462341308594,0.7539,0.7534009745463545,0.9655764222222221,0.7551,118221040,945768320,3967.5614969730377,35,cifar10,quantity,0.1,5,45
9,1.3285412208557128,0.7551,0.7538858918042096,0.965693138888889,0.7506,118221040,1063989360,3967.5614969730377,35,cifar10,quantity,0.1,5,45
10,1.4161721092224122,0.7506,0.7510840050268925,0.9654528055555556,0.754,118221040,1182210400,3967.5614969730377,35,cifar10,quantity,0.1,5,45
11,1.4517318069458007,0.754,0.7526818417224032,0.965690211111111,0.7575,118221040,1300431440,3967.5614969730377,35,cifar10,quantity,0.1,5,45
12,1.5150544158935546,0.7575,0.7572968355292162,0.9667490999999998,0.7568,118221040,1418652480,3967.5614969730377,35,cifar10,quantity,0.1,5,45
13,1.5204504043579101,0.7568,0.7557193741274565,0.9666307333333334,0.7538,118221040,1536873520,3967.5614969730377,35,cifar10,quantity,0.1,5,45
14,1.557569737625122,0.7538,0.7537264587245087,0.9659298999999999,0.7551,118221040,1655094560,3967.5614969730377,35,cifar10,quantity,0.1,5,45
15,1.5536668991088867,0.7551,0.7543971525586326,0.9671936999999999,0.7589,118221040,1773315600,3967.5614969730377,35,cifar10,quantity,0.1,5,45
16,1.59068650970459,0.7589,0.758247485179642,0.9674849944444445,0.7605,118221040,1891536640,3967.5614969730377,35,cifar10,quantity,0.1,5,45
17,1.5877859069824218,0.7605,0.7598399228275113,0.9676170999999998,0.7595,118221040,2009757680,3967.5614969730377,35,cifar10,quantity,0.1,5,45
18,1.5761574047088622,0.7595,0.7587281528148384,0.9677385166666668,0.7604,118221040,2127978720,3967.5614969730377,35,cifar10,quantity,0.1,5,45
19,1.559537042617798,0.7604,0.7597564012665293,0.9678511277777776,0.7597,118221040,2246199760,3967.5614969730377,35,cifar10,quantity,0.1,5,45
20,1.5452313861846925,0.7597,0.7590660621094008,0.9678747277777775,0.7607,118221040,2364420800,3967.5614969730377,35,cifar10,quantity,0.1,5,45
21,1.530661102294922,0.7607,0.7599022018703414,0.9679785611111111,0.7601,118221040,2482641840,3967.5614969730377,35,cifar10,quantity,0.1,5,45
22,1.5132586902618408,0.7601,0.7592554202094787,0.9680151888888888,0.7592,118221040,2600862880,3967.5614969730377,35,cifar10,quantity,0.1,5,45
23,1.499200072479248,0.7592,0.7584626525173395,0.9680530277777779,0.7611,118221040,2719083920,3967.5614969730377,35,cifar10,quantity,0.1,5,45
24,1.4883890731811524,0.7611,0.7603674736741302,0.9680332666666667,0.7608,118221040,2837304960,3967.5614969730377,35,cifar10,quantity,0.1,5,45
25,1.4787718650817872,0.7608,0.7600453579665669,0.9680674722222223,0.7606,118221040,2955526000,3967.5614969730377,35,cifar10,quantity,0.1,5,45
26,1.4688399658203124,0.7606,0.7598175993431491,0.9681146388888889,0.7606,118221040,3073747040,3967.5614969730377,35,cifar10,quantity,0.1,5,45
27,1.4628045837402344,0.7606,0.7596580215752317,0.9681208333333334,0.7604,118221040,3191968080,3967.5614969730377,35,cifar10,quantity,0.1,5,45
28,1.4543567726135254,0.7604,0.7595135356805547,0.968062911111111,0.7608,118221040,3310189120,3967.5614969730377,35,cifar10,quantity,0.1,5,45
29,1.4458940963745117,0.7608,0.7598947109384995,0.9680926555555557,0.7612,118221040,3428410160,3967.5614969730377,35,cifar10,quantity,0.1,5,45
30,1.437023964691162,0.7612,0.7603110766271366,0.9680589722222223,0.7626,118221040,3546631200,3967.5614969730377,35,cifar10,quantity,0.1,5,45
