round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.29947508392334,0.1045,0.036501414715106956,0.5703879277777778,0.2312,118221040,118221040,5749.861964225769,35,cifar10,label,0.1,5,46
2,2.171997894668579,0.2312,0.17128425206236755,0.7887177555555555,0.3532,118221040,236442080,5749.861964225769,35,cifar10,label,0.1,5,46
3,1.9148428630828858,0.3532,0.3136411541938138,0.8449123444444444,0.4149,118221040,354663120,5749.861964225769,35,cifar10,label,0.1,5,46
4,1.6951568782806397,0.4149,0.36523505735251033,0.8718023555555556,0.4675,118221040,472884160,5749.861964225769,35,cifar10,label,0.1,5,46
5,1.5356590635299683,0.4675,0.44129818076329697,0.8856766333333332,0.4933,118221040,591105200,5749.861964225769,35,cifar10,label,0.1,5,46
6,1.4310109191894531,0.4933,0.4680950802677993,0.8970499944444444,0.5285,118221040,709326240,5749.861964225769,35,cifar10,label,0.1,5,46
7,1.3486526985168457,0.5285,0.5177708694366538,0.9042829222222222,0.5394,118221040,827547280,5749.861964225769,35,cifar10,label,0.1,5,46
8,1.2895018600463868,0.5394,0.5257531565873064,0.9106585444444443,0.5605,118221040,945768320,5749.861964225769,35,cifar10,label,0.1,5,46
9,1.2394429105758666,0.5605,0.5538095683189422,0.9148098666666667,0.5684,118221040,1063989360,5749.861964225769,35,cifar10,label,0.1,5,46
10,1.2087276222229004,0.5684,0.5591400425508386,0.9186081944444444,0.581,118221040,1182210400,5749.861964225769,35,cifar10,label,0.1,5,46
11,1.1782612285614014,0.581,0.5756943379760251,0.9212025111111112,0.5867,118221040,1300431440,5749.861964225769,35,cifar10,label,0.1,5,46
12,1.163767144203186,0.5867,0.5787118711219972,0.9236896277777777,0.5941,118221040,1418652480,5749.861964225769,35,cifar10,label,0.1,5,46
13,1.1489905956268311,0.5941,0.5891675502267074,0.9249939999999999,0.5898,118221040,1536873520,5749.861964225769,35,cifar10,label,0.1,5,46
14,1.1568077484130859,0.5898,0.5804130022802774,0.9260688555555555,0.5944,118221040,1655094560,5749.861964225769,35,cifar10,label,0.1,5,46
15,1.1502800701141358,0.5944,0.5886002179914972,0.9268372888888887,0.5866,118221040,1773315600,5749.861964225769,35,cifar10,label,0.1,5,46
16,1.181706299972534,0.5866,0.5767489836036915,0.9266652888888889,0.5958,118221040,1891536640,5749.861964225769,35,cifar10,label,0.1,5,46
17,1.1787989944458008,0.5958,0.5868060804518644,0.9273884722222221,0.5812,118221040,2009757680,5749.861964225769,35,cifar10,label,0.1,5,46
18,1.2383364130020142,0.5812,0.572560370571062,0.9256862777777777,0.5935,118221040,2127978720,5749.861964225769,35,cifar10,label,0.1,5,46
19,1.232547137260437,0.5935,0.5788288737953934,0.9269182555555554,0.565,118221040,2246199760,5749.861964225769,35,cifar10,label,0.1,5,46
20,1.338335378074646,0.565,0.5564556140223911,0.9228395388888888,0.5852,118221040,2364420800,5749.861964225769,35,cifar10,label,0.1,5,46
21,1.2954758098602295,0.5852,0.5639936480197073,0.9257306777777778,0.5559,118221040,2482641840,5749.861964225769,35,cifar10,label,0.1,5,46
22,1.3942467016220093,0.5559,0.5504408176760746,0.9214760333333333,0.5987,118221040,2600862880,5749.861964225769,35,cifar10,label,0.1,5,46
23,1.2762733402252198,0.5987,0.5816087654355004,0.9270409222222222,0.5624,118221040,2719083920,5749.861964225769,35,cifar10,label,0.1,5,46
24,1.4045046878814698,0.5624,0.5588658324712481,0.9225106777777778,0.6078,118221040,2837304960,5749.861964225769,35,cifar10,label,0.1,5,46
25,1.2690116569519043,0.6078,0.5929811500985848,0.9281745722222221,0.5715,118221040,2955526000,5749.861964225769,35,cifar10,label,0.1,5,46
26,1.3923886768341065,0.5715,0.5693672419565059,0.9235931277777777,0.6165,118221040,3073747040,5749.861964225769,35,cifar10,label,0.1,5,46
27,1.2487230628967285,0.6165,0.6041083625430133,0.9296506500000001,0.5838,118221040,3191968080,5749.861964225769,35,cifar10,label,0.1,5,46
28,1.3583467555999755,0.5838,0.5826095204914787,0.9255850666666665,0.6214,118221040,3310189120,5749.861964225769,35,cifar10,label,0.1,5,46
29,1.2442983430862427,0.6214,0.6122756676023491,0.9304582333333332,0.592,118221040,3428410160,5749.861964225769,35,cifar10,label,0.1,5,46
30,1.3497435459136964,0.592,0.591076092350715,0.9265592999999999,0.6237,118221040,3546631200,5749.861964225769,35,cifar10,label,0.1,5,46
