round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.1806,118221040,118221040,5588.60337638855,35,cifar10,label,0.1,5,43
2,2.1836615501403807,0.1806,0.06439053861349643,0.7955350611111112,0.3306,118221040,236442080,5588.60337638855,35,cifar10,label,0.1,5,43
3,1.8490503484725953,0.3306,0.23771915347670433,0.8506425944444445,0.342,118221040,354663120,5588.60337638855,35,cifar10,label,0.1,5,43
4,1.7122127889633179,0.342,0.2588775435270765,0.8708909222222223,0.4306,118221040,472884160,5588.60337638855,35,cifar10,label,0.1,5,43
5,1.497393661880493,0.4306,0.36927809844892184,0.8905350833333333,0.4264,118221040,591105200,5588.60337638855,35,cifar10,label,0.1,5,43
6,1.4872826002120971,0.4264,0.3613087137483204,0.8959157055555556,0.496,118221040,709326240,5588.60337638855,35,cifar10,label,0.1,5,43
7,1.3361617765426637,0.496,0.4592240876591275,0.9070761222222222,0.4904,118221040,827547280,5588.60337638855,35,cifar10,label,0.1,5,43
8,1.355350827217102,0.4904,0.45041186319830573,0.9090424333333333,0.5291,118221040,945768320,5588.60337638855,35,cifar10,label,0.1,5,43
9,1.2629741452217103,0.5291,0.5034715866791732,0.914954288888889,0.5262,118221040,1063989360,5588.60337638855,35,cifar10,label,0.1,5,43
10,1.286087264251709,0.5262,0.4978397552590749,0.9162167555555556,0.5531,118221040,1182210400,5588.60337638855,35,cifar10,label,0.1,5,43
11,1.2289922015190125,0.5531,0.5339425683634456,0.9194094166666666,0.5524,118221040,1300431440,5588.60337638855,35,cifar10,label,0.1,5,43
12,1.2505228574752807,0.5524,0.5308104516433031,0.9204350722222223,0.5652,118221040,1418652480,5588.60337638855,35,cifar10,label,0.1,5,43
13,1.2165068199157716,0.5652,0.5489756637918044,0.9224425444444444,0.5596,118221040,1536873520,5588.60337638855,35,cifar10,label,0.1,5,43
14,1.2551754194259643,0.5596,0.5391399532558195,0.9231564888888888,0.5777,118221040,1655094560,5588.60337638855,35,cifar10,label,0.1,5,43
15,1.2064702283859252,0.5777,0.5636952174292971,0.9253356666666667,0.5693,118221040,1773315600,5588.60337638855,35,cifar10,label,0.1,5,43
16,1.2664388217926026,0.5693,0.5503677568421192,0.9249425888888888,0.5858,118221040,1891536640,5588.60337638855,35,cifar10,label,0.1,5,43
17,1.205448511314392,0.5858,0.5731219041350722,0.927140388888889,0.5691,118221040,2009757680,5588.60337638855,35,cifar10,label,0.1,5,43
18,1.3078204689979553,0.5691,0.5511058643487191,0.9254590833333334,0.5889,118221040,2127978720,5588.60337638855,35,cifar10,label,0.1,5,43
19,1.2149315031051635,0.5889,0.5773214609130959,0.9283470388888888,0.5674,118221040,2246199760,5588.60337638855,35,cifar10,label,0.1,5,43
20,1.352284069442749,0.5674,0.5482189948052666,0.9259304444444444,0.5896,118221040,2364420800,5588.60337638855,35,cifar10,label,0.1,5,43
21,1.233623089504242,0.5896,0.5787907576267937,0.9289423944444444,0.5649,118221040,2482641840,5588.60337638855,35,cifar10,label,0.1,5,43
22,1.3843734975814819,0.5649,0.5455688163019775,0.9257231888888888,0.5946,118221040,2600862880,5588.60337638855,35,cifar10,label,0.1,5,43
23,1.23907984790802,0.5946,0.5842361076290852,0.9298560833333334,0.5676,118221040,2719083920,5588.60337638855,35,cifar10,label,0.1,5,43
24,1.4064114873886109,0.5676,0.5494523217917103,0.9264702277777779,0.5983,118221040,2837304960,5588.60337638855,35,cifar10,label,0.1,5,43
25,1.2486633136749268,0.5983,0.5885392748457621,0.930370538888889,0.5731,118221040,2955526000,5588.60337638855,35,cifar10,label,0.1,5,43
26,1.4054725360870362,0.5731,0.5567642287385588,0.9274334277777777,0.6064,118221040,3073747040,5588.60337638855,35,cifar10,label,0.1,5,43
27,1.2553949535369873,0.6064,0.5972537430084002,0.9312439722222223,0.5812,118221040,3191968080,5588.60337638855,35,cifar10,label,0.1,5,43
28,1.4088175506591798,0.5812,0.5665836028100018,0.9284889666666667,0.6113,118221040,3310189120,5588.60337638855,35,cifar10,label,0.1,5,43
29,1.2705004753112792,0.6113,0.6020801439139694,0.9317703166666668,0.5884,118221040,3428410160,5588.60337638855,35,cifar10,label,0.1,5,43
30,1.4062048154830933,0.5884,0.5762386766743793,0.9293654444444444,0.617,118221040,3546631200,5588.60337638855,35,cifar10,label,0.1,5,43
