round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.1691,118221040,118221040,4227.0078291893005,35,cifar10,label,0.1,5,43
2,2.300289979171753,0.1691,0.1127196742812336,0.7507387055555554,0.3699,118221040,236442080,4227.0078291893005,35,cifar10,label,0.1,5,43
3,1.8086891120910644,0.3699,0.3196131473432679,0.8301118222222221,0.2859,118221040,354663120,4227.0078291893005,35,cifar10,label,0.1,5,43
4,2.1676183002471925,0.2859,0.211398150195156,0.8041400333333334,0.3945,118221040,472884160,4227.0078291893005,35,cifar10,label,0.1,5,43
5,1.6693471897125245,0.3945,0.33762387460029597,0.864251988888889,0.2786,118221040,591105200,4227.0078291893005,35,cifar10,label,0.1,5,43
6,2.3615724990844726,0.2786,0.19840194096047847,0.8255550500000002,0.3884,118221040,709326240,4227.0078291893005,35,cifar10,label,0.1,5,43
7,1.7050599113464355,0.3884,0.31373773954663375,0.8721456888888888,0.276,118221040,827547280,4227.0078291893005,35,cifar10,label,0.1,5,43
8,2.189063116455078,0.276,0.21565313456883445,0.8457892666666667,0.4038,118221040,945768320,4227.0078291893005,35,cifar10,label,0.1,5,43
9,1.6797209571838378,0.4038,0.36091428252686103,0.877706411111111,0.3327,118221040,1063989360,4227.0078291893005,35,cifar10,label,0.1,5,43
10,1.9627568771362305,0.3327,0.2982834661137205,0.8692085055555555,0.4131,118221040,1182210400,4227.0078291893005,35,cifar10,label,0.1,5,43
11,1.709587649154663,0.4131,0.3646372887241996,0.8877094666666666,0.361,118221040,1300431440,4227.0078291893005,35,cifar10,label,0.1,5,43
12,1.9833680465698242,0.361,0.3300491141317822,0.8720420833333333,0.4214,118221040,1418652480,4227.0078291893005,35,cifar10,label,0.1,5,43
13,1.706053741455078,0.4214,0.3750375478604528,0.8913933333333333,0.3975,118221040,1536873520,4227.0078291893005,35,cifar10,label,0.1,5,43
14,1.8337580173492432,0.3975,0.3732949769557702,0.8871390666666666,0.4297,118221040,1655094560,4227.0078291893005,35,cifar10,label,0.1,5,43
15,1.7554236261367797,0.4297,0.3874166376597438,0.8968099333333335,0.4274,118221040,1773315600,4227.0078291893005,35,cifar10,label,0.1,5,43
16,1.7557716911315917,0.4274,0.40510119544639817,0.8929678055555555,0.3888,118221040,1891536640,4227.0078291893005,35,cifar10,label,0.1,5,43
17,2.060902704620361,0.3888,0.344451429858773,0.8864356166666667,0.4399,118221040,2009757680,4227.0078291893005,35,cifar10,label,0.1,5,43
18,1.8305158836364746,0.4399,0.39247209661726046,0.8961524388888888,0.3535,118221040,2127978720,4227.0078291893005,35,cifar10,label,0.1,5,43
19,2.278021111679077,0.3535,0.3109518998989611,0.8719792722222222,0.4583,118221040,2246199760,4227.0078291893005,35,cifar10,label,0.1,5,43
20,1.7786377502441406,0.4583,0.40538113426446787,0.9007623833333334,0.39,118221040,2364420800,4227.0078291893005,35,cifar10,label,0.1,5,43
21,2.0061701705932617,0.39,0.3521397299068499,0.8883839777777778,0.4549,118221040,2482641840,4227.0078291893005,35,cifar10,label,0.1,5,43
22,1.9102577121734619,0.4549,0.3940053481189172,0.9022643222222223,0.4231,118221040,2600862880,4227.0078291893005,35,cifar10,label,0.1,5,43
23,1.9746976902008058,0.4231,0.37238491592916834,0.8937607277777777,0.4633,118221040,2719083920,4227.0078291893005,35,cifar10,label,0.1,5,43
24,1.953725313949585,0.4633,0.40715172280952877,0.9015820833333332,0.4513,118221040,2837304960,4227.0078291893005,35,cifar10,label,0.1,5,43
25,1.8932372577667236,0.4513,0.39198569189950294,0.8988490333333333,0.5012,118221040,2955526000,4227.0078291893005,35,cifar10,label,0.1,5,43
26,1.6603159557342528,0.5012,0.4784619862804321,0.9137262333333332,0.4803,118221040,3073747040,4227.0078291893005,35,cifar10,label,0.1,5,43
27,1.9112697494506836,0.4803,0.4279311327775712,0.90283035,0.5302,118221040,3191968080,4227.0078291893005,35,cifar10,label,0.1,5,43
28,1.4945540410995484,0.5302,0.5181223909114161,0.9178288444444445,0.4936,118221040,3310189120,4227.0078291893005,35,cifar10,label,0.1,5,43
29,1.9456346645355225,0.4936,0.45074975731840156,0.906806011111111,0.5633,118221040,3428410160,4227.0078291893005,35,cifar10,label,0.1,5,43
30,1.4158308017730712,0.5633,0.5514747793461513,0.9207621444444445,0.5009,118221040,3546631200,4227.0078291893005,35,cifar10,label,0.1,5,43
31,2.0142438049316405,0.5009,0.46764063488022156,0.9051431166666667,0.0,118221040,3664852240,4227.0078291893005,35,cifar10,label,0.1,5,43
