round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.29947508392334,0.1045,0.036501414715106956,0.5703879277777778,0.5455,118221040,118221040,10311.15751338005,35,cifar10,quantity,0.1,5,46
2,1.606154140472412,0.5455,0.5446735487404619,0.9069164777777777,0.4077,118221040,236442080,10311.15751338005,35,cifar10,quantity,0.1,5,46
3,1.7290525638580323,0.4077,0.36619555489273214,0.8419370555555556,0.3296,118221040,354663120,10311.15751338005,35,cifar10,quantity,0.1,5,46
4,13.249359716796874,0.3296,0.29372836620546605,0.8299023666666667,0.1601,118221040,472884160,10311.15751338005,35,cifar10,quantity,0.1,5,46
5,13.044396838378907,0.1601,0.09588315314770235,0.5728522500000001,0.1432,118221040,591105200,10311.15751338005,35,cifar10,quantity,0.1,5,46
6,10.64146860961914,0.1432,0.09596753640740106,0.5943745888888888,0.143,118221040,709326240,10311.15751338005,35,cifar10,quantity,0.1,5,46
7,5.625029803466797,0.143,0.0932415550369489,0.5480554666666666,0.1117,118221040,827547280,10311.15751338005,35,cifar10,quantity,0.1,5,46
8,2.2788819145202637,0.1117,0.04403444489566839,0.5410637333333334,0.1028,118221040,945768320,10311.15751338005,35,cifar10,quantity,0.1,5,46
9,2.30368850402832,0.1028,0.024122724477596807,0.5004650111111111,0.1002,118221040,1063989360,10311.15751338005,35,cifar10,quantity,0.1,5,46
10,2.302886393737793,0.1002,0.018585581801472004,0.500044511111111,0.1004,118221040,1182210400,10311.15751338005,35,cifar10,quantity,0.1,5,46
11,2.3025538162231447,0.1004,0.01898776085010639,0.5001223888888888,0.1009,118221040,1300431440,10311.15751338005,35,cifar10,quantity,0.1,5,46
12,2.30285884475708,0.1009,0.01999664840000313,0.5005004111111111,0.6538,118221040,1418652480,10311.15751338005,35,cifar10,quantity,0.1,5,46
13,1.1740060285568237,0.6538,0.6502082400150365,0.93549375,0.5564,118221040,1536873520,10311.15751338005,35,cifar10,quantity,0.1,5,46
14,2.3272530197143553,0.5564,0.550923976817939,0.9193889222222221,0.3681,118221040,1655094560,10311.15751338005,35,cifar10,quantity,0.1,5,46
15,4.857955741882324,0.3681,0.2951255326882821,0.8354245222222223,0.2152,118221040,1773315600,10311.15751338005,35,cifar10,quantity,0.1,5,46
16,13.32242112121582,0.2152,0.1518718371285693,0.6920224666666667,0.216,118221040,1891536640,10311.15751338005,35,cifar10,quantity,0.1,5,46
17,6.927260385131836,0.216,0.15039835333946755,0.6665257555555556,0.2011,118221040,2009757680,10311.15751338005,35,cifar10,quantity,0.1,5,46
18,2.626147905731201,0.2011,0.1603714330387723,0.6522353611111111,0.5187,118221040,2127978720,10311.15751338005,35,cifar10,quantity,0.1,5,46
19,2.939329528045654,0.5187,0.5126558191277579,0.882320738888889,0.2366,118221040,2246199760,10311.15751338005,35,cifar10,quantity,0.1,5,46
20,9.43580880126953,0.2366,0.20800550464738587,0.6642731555555556,0.1136,118221040,2364420800,10311.15751338005,35,cifar10,quantity,0.1,5,46
21,37.4830169921875,0.1136,0.05453705696107346,0.5122628111111112,0.1126,118221040,2482641840,10311.15751338005,35,cifar10,quantity,0.1,5,46
22,9.13152816619873,0.1126,0.07471909282183783,0.5119800388888889,0.1098,118221040,2600862880,10311.15751338005,35,cifar10,quantity,0.1,5,46
23,8.869195193481445,0.1098,0.03499754166149448,0.5054243277777777,0.1,118221040,2719083920,10311.15751338005,35,cifar10,quantity,0.1,5,46
24,2.303045161819458,0.1,0.01818181818181818,0.5,0.1,118221040,2837304960,10311.15751338005,35,cifar10,quantity,0.1,5,46
25,2.302850736618042,0.1,0.01818181818181818,0.5,0.1,118221040,2955526000,10311.15751338005,35,cifar10,quantity,0.1,5,46
26,2.3028405075073244,0.1,0.01818181818181818,0.5,0.1,118221040,3073747040,10311.15751338005,35,cifar10,quantity,0.1,5,46
27,2.302828490066528,0.1,0.01818181818181818,0.5,0.1,118221040,3191968080,10311.15751338005,35,cifar10,quantity,0.1,5,46
28,2.302829661178589,0.1,0.01818181818181818,0.5,0.1,118221040,3310189120,10311.15751338005,35,cifar10,quantity,0.1,5,46
29,2.3028286655426027,0.1,0.01818181818181818,0.5,0.1,118221040,3428410160,10311.15751338005,35,cifar10,quantity,0.1,5,46
30,2.302828995513916,0.1,0.01818181818181818,0.5,0.1,118221040,3546631200,10311.15751338005,35,cifar10,quantity,0.1,5,46
31,2.3028288917541504,0.1,0.01818181818181818,0.5,0.0,118221040,3664852240,10311.15751338005,35,cifar10,quantity,0.1,5,46
