round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.5766,118221040,118221040,3867.8769524097443,35,cifar10,quantity,0.1,5,45
2,1.3030023898124694,0.5766,0.5526357744433846,0.9278742333333334,0.108,118221040,236442080,3867.8769524097443,35,cifar10,quantity,0.1,5,45
3,30.981433764648436,0.108,0.03297766959065217,0.5635828166666667,0.1033,118221040,354663120,3867.8769524097443,35,cifar10,quantity,0.1,5,45
4,2246.006216796875,0.1033,0.024699614350681503,0.5015153388888888,0.1,118221040,472884160,3867.8769524097443,35,cifar10,quantity,0.1,5,45
5,nan,0.1,0.01818181818181818,0.0,0.1,118221040,591105200,3867.8769524097443,35,cifar10,quantity,0.1,5,45
6,nan,0.1,0.01818181818181818,0.0,0.1,118221040,709326240,3867.8769524097443,35,cifar10,quantity,0.1,5,45
7,nan,0.1,0.01818181818181818,0.0,0.1,118221040,827547280,3867.8769524097443,35,cifar10,quantity,0.1,5,45
8,nan,0.1,0.01818181818181818,0.0,0.1,118221040,945768320,3867.8769524097443,35,cifar10,quantity,0.1,5,45
9,nan,0.1,0.01818181818181818,0.0,0.1,118221040,1063989360,3867.8769524097443,35,cifar10,quantity,0.1,5,45
10,nan,0.1,0.01818181818181818,0.0,0.1,118221040,1182210400,3867.8769524097443,35,cifar10,quantity,0.1,5,45
11,nan,0.1,0.01818181818181818,0.0,0.1,118221040,1300431440,3867.8769524097443,35,cifar10,quantity,0.1,5,45
12,nan,0.1,0.01818181818181818,0.0,0.1,118221040,1418652480,3867.8769524097443,35,cifar10,quantity,0.1,5,45
13,nan,0.1,0.01818181818181818,0.0,0.1,118221040,1536873520,3867.8769524097443,35,cifar10,quantity,0.1,5,45
14,nan,0.1,0.01818181818181818,0.0,0.1,118221040,1655094560,3867.8769524097443,35,cifar10,quantity,0.1,5,45
15,nan,0.1,0.01818181818181818,0.0,0.1,118221040,1773315600,3867.8769524097443,35,cifar10,quantity,0.1,5,45
16,nan,0.1,0.01818181818181818,0.0,0.1,118221040,1891536640,3867.8769524097443,35,cifar10,quantity,0.1,5,45
17,nan,0.1,0.01818181818181818,0.0,0.1,118221040,2009757680,3867.8769524097443,35,cifar10,quantity,0.1,5,45
18,nan,0.1,0.01818181818181818,0.0,0.1,118221040,2127978720,3867.8769524097443,35,cifar10,quantity,0.1,5,45
19,nan,0.1,0.01818181818181818,0.0,0.1,118221040,2246199760,3867.8769524097443,35,cifar10,quantity,0.1,5,45
20,nan,0.1,0.01818181818181818,0.0,0.1,118221040,2364420800,3867.8769524097443,35,cifar10,quantity,0.1,5,45
21,nan,0.1,0.01818181818181818,0.0,0.1,118221040,2482641840,3867.8769524097443,35,cifar10,quantity,0.1,5,45
22,nan,0.1,0.01818181818181818,0.0,0.1,118221040,2600862880,3867.8769524097443,35,cifar10,quantity,0.1,5,45
23,nan,0.1,0.01818181818181818,0.0,0.1,118221040,2719083920,3867.8769524097443,35,cifar10,quantity,0.1,5,45
24,nan,0.1,0.01818181818181818,0.0,0.1,118221040,2837304960,3867.8769524097443,35,cifar10,quantity,0.1,5,45
25,nan,0.1,0.01818181818181818,0.0,0.1,118221040,2955526000,3867.8769524097443,35,cifar10,quantity,0.1,5,45
26,nan,0.1,0.01818181818181818,0.0,0.1,118221040,3073747040,3867.8769524097443,35,cifar10,quantity,0.1,5,45
27,nan,0.1,0.01818181818181818,0.0,0.1,118221040,3191968080,3867.8769524097443,35,cifar10,quantity,0.1,5,45
28,nan,0.1,0.01818181818181818,0.0,0.1,118221040,3310189120,3867.8769524097443,35,cifar10,quantity,0.1,5,45
29,nan,0.1,0.01818181818181818,0.0,0.1,118221040,3428410160,3867.8769524097443,35,cifar10,quantity,0.1,5,45
30,nan,0.1,0.01818181818181818,0.0,0.1,118221040,3546631200,3867.8769524097443,35,cifar10,quantity,0.1,5,45
31,nan,0.1,0.01818181818181818,0.0,0.0,118221040,3664852240,3867.8769524097443,35,cifar10,quantity,0.1,5,45
