round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.29947508392334,0.1045,0.036501414715106956,0.5703879277777778,0.6322,33777440,33777440,13067.029510736465,10,cifar10,quantity,0.1,5,46
2,1.060804922389984,0.6322,0.6342710342182174,0.9421604555555554,0.7221,33777440,67554880,13067.029510736465,10,cifar10,quantity,0.1,5,46
3,0.8116527612686157,0.7221,0.7214507054373259,0.9606478111111111,0.7331,33777440,101332320,13067.029510736465,10,cifar10,quantity,0.1,5,46
4,0.8694539489746094,0.7331,0.7376868487201692,0.9646440611111112,0.7485,33777440,135109760,13067.029510736465,10,cifar10,quantity,0.1,5,46
5,0.924551815032959,0.7485,0.7493095987600772,0.9649811222222222,0.7413,33777440,168887200,13067.029510736465,10,cifar10,quantity,0.1,5,46
6,1.1474775888442994,0.7413,0.7443822216761113,0.9643584888888889,0.7477,33777440,202664640,13067.029510736465,10,cifar10,quantity,0.1,5,46
7,1.2368952529907227,0.7477,0.7452832898983557,0.9644003888888889,0.7427,33777440,236442080,13067.029510736465,10,cifar10,quantity,0.1,5,46
8,1.4749306657791137,0.7427,0.7466333990858932,0.964253911111111,0.7407,33777440,270219520,13067.029510736465,10,cifar10,quantity,0.1,5,46
9,1.4209427040100098,0.7407,0.738540430503108,0.9627207888888888,0.7386,33777440,303996960,13067.029510736465,10,cifar10,quantity,0.1,5,46
10,1.7914178575515747,0.7386,0.7424950639397693,0.9633910555555557,0.7385,33777440,337774400,13067.029510736465,10,cifar10,quantity,0.1,5,46
11,1.5033526462554931,0.7385,0.73424044180431,0.9617055777777779,0.7386,33777440,371551840,13067.029510736465,10,cifar10,quantity,0.1,5,46
12,1.8342631950378419,0.7386,0.7440296249688177,0.9631280555555556,0.7472,33777440,405329280,13067.029510736465,10,cifar10,quantity,0.1,5,46
13,1.7148790935516358,0.7472,0.743055021516275,0.964970011111111,0.7324,33777440,439106720,13067.029510736465,10,cifar10,quantity,0.1,5,46
14,1.8783684185028076,0.7324,0.7388040226936766,0.962214,0.742,33777440,472884160,13067.029510736465,10,cifar10,quantity,0.1,5,46
15,1.672092407798767,0.742,0.737306002114342,0.9636330500000001,0.7439,33777440,506661600,13067.029510736465,10,cifar10,quantity,0.1,5,46
16,1.7575324014663696,0.7439,0.7487512487357657,0.9642338,0.7471,33777440,540439040,13067.029510736465,10,cifar10,quantity,0.1,5,46
17,1.7623854772567749,0.7471,0.7442316628073746,0.9648375333333334,0.7526,33777440,574216480,13067.029510736465,10,cifar10,quantity,0.1,5,46
18,1.7021054521560668,0.7526,0.7539672333419056,0.9655551055555558,0.7484,33777440,607993920,13067.029510736465,10,cifar10,quantity,0.1,5,46
19,1.7719823031425477,0.7484,0.74756805324392,0.9648060944444445,0.7522,33777440,641771360,13067.029510736465,10,cifar10,quantity,0.1,5,46
20,1.6946195569992066,0.7522,0.7526753045513275,0.9657183666666667,0.7501,33777440,675548800,13067.029510736465,10,cifar10,quantity,0.1,5,46
21,1.740065546798706,0.7501,0.7492943842527782,0.9649610055555555,0.7528,33777440,709326240,13067.029510736465,10,cifar10,quantity,0.1,5,46
22,1.6750737594604492,0.7528,0.7530472197778669,0.9657797944444443,0.7537,33777440,743103680,13067.029510736465,10,cifar10,quantity,0.1,5,46
23,1.688551889896393,0.7537,0.7528771746701415,0.9653196166666668,0.7547,33777440,776881120,13067.029510736465,10,cifar10,quantity,0.1,5,46
24,1.6498972053527832,0.7547,0.7548241944538716,0.9658073388888889,0.754,33777440,810658560,13067.029510736465,10,cifar10,quantity,0.1,5,46
25,1.6531144045829773,0.754,0.753567965961815,0.9654534555555557,0.7547,33777440,844436000,13067.029510736465,10,cifar10,quantity,0.1,5,46
26,1.6298602666854858,0.7547,0.7546585242111656,0.9658169555555556,0.7536,33777440,878213440,13067.029510736465,10,cifar10,quantity,0.1,5,46
27,1.6315923401832582,0.7536,0.7531878335126138,0.9654962777777778,0.7549,33777440,911990880,13067.029510736465,10,cifar10,quantity,0.1,5,46
28,1.613837167930603,0.7549,0.7548808811388212,0.9658009833333334,0.7538,33777440,945768320,13067.029510736465,10,cifar10,quantity,0.1,5,46
29,1.617398983669281,0.7538,0.7533535955538899,0.9654791777777778,0.7552,33777440,979545760,13067.029510736465,10,cifar10,quantity,0.1,5,46
30,1.5992006944656372,0.7552,0.7553655211874387,0.965772988888889,0.7553,33777440,1013323200,13067.029510736465,10,cifar10,quantity,0.1,5,46
31,1.6089309047698974,0.7553,0.75469282667781,0.9654200722222223,0.0,33777440,1047100640,13067.029510736465,10,cifar10,quantity,0.1,5,46
