round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.29947508392334,0.1045,0.036501414715106956,0.5703879277777778,0.243,118221040,118221040,4591.18921995163,35,cifar10,label,0.1,5,46
2,2.2113443855285646,0.243,0.16226965972488042,0.7560205444444443,0.3308,118221040,236442080,4591.18921995163,35,cifar10,label,0.1,5,46
3,1.9540827505111695,0.3308,0.2714970466299028,0.840051238888889,0.3718,118221040,354663120,4591.18921995163,35,cifar10,label,0.1,5,46
4,1.8077580242156983,0.3718,0.2888565564331504,0.8591324333333332,0.3916,118221040,472884160,4591.18921995163,35,cifar10,label,0.1,5,46
5,1.6531474561691284,0.3916,0.3659464001012457,0.8768487333333332,0.4418,118221040,591105200,4591.18921995163,35,cifar10,label,0.1,5,46
6,1.6506602464675904,0.4418,0.38012113288683597,0.8884582999999999,0.4526,118221040,709326240,4591.18921995163,35,cifar10,label,0.1,5,46
7,1.544668734931946,0.4526,0.45065375643851696,0.8934113888888888,0.4699,118221040,827547280,4591.18921995163,35,cifar10,label,0.1,5,46
8,1.6657293422698976,0.4699,0.4053259538350084,0.900141438888889,0.4741,118221040,945768320,4591.18921995163,35,cifar10,label,0.1,5,46
9,1.5395202392578125,0.4741,0.47538477749615976,0.9026055944444444,0.4862,118221040,1063989360,4591.18921995163,35,cifar10,label,0.1,5,46
10,1.6861005043029784,0.4862,0.42141582958243423,0.9062927277777779,0.4995,118221040,1182210400,4591.18921995163,35,cifar10,label,0.1,5,46
11,1.5334153942108155,0.4995,0.5015648682650244,0.9090289611111111,0.4899,118221040,1300431440,4591.18921995163,35,cifar10,label,0.1,5,46
12,1.773317378616333,0.4899,0.4241184407377586,0.9077493777777779,0.5116,118221040,1418652480,4591.18921995163,35,cifar10,label,0.1,5,46
13,1.5533444061279298,0.5116,0.512912758109533,0.9133834000000001,0.4938,118221040,1536873520,4591.18921995163,35,cifar10,label,0.1,5,46
14,1.8298425956726074,0.4938,0.43151647477642924,0.9091342166666667,0.5091,118221040,1655094560,4591.18921995163,35,cifar10,label,0.1,5,46
15,1.6018869277954102,0.5091,0.5097850314827329,0.9161376666666665,0.4971,118221040,1773315600,4591.18921995163,35,cifar10,label,0.1,5,46
16,1.8451141048431396,0.4971,0.44400259493361116,0.90949565,0.5048,118221040,1891536640,4591.18921995163,35,cifar10,label,0.1,5,46
17,1.7199226188659669,0.5048,0.5018058655997665,0.9168567944444443,0.5002,118221040,2009757680,4591.18921995163,35,cifar10,label,0.1,5,46
18,1.8454853065490722,0.5002,0.45104928536071504,0.9118698722222224,0.5071,118221040,2127978720,4591.18921995163,35,cifar10,label,0.1,5,46
19,1.7710167381286621,0.5071,0.5015332960095336,0.9181926444444443,0.5021,118221040,2246199760,4591.18921995163,35,cifar10,label,0.1,5,46
20,1.8924885749816895,0.5021,0.45839531629653774,0.9132982222222223,0.5032,118221040,2364420800,4591.18921995163,35,cifar10,label,0.1,5,46
21,1.8511271022796632,0.5032,0.49534828612246135,0.9178596166666667,0.5005,118221040,2482641840,4591.18921995163,35,cifar10,label,0.1,5,46
22,1.9052667121887208,0.5005,0.4644086175563076,0.9138031777777778,0.5018,118221040,2600862880,4591.18921995163,35,cifar10,label,0.1,5,46
23,1.9425789356231689,0.5018,0.4914636113298494,0.9178950388888889,0.4906,118221040,2719083920,4591.18921995163,35,cifar10,label,0.1,5,46
24,2.050981119918823,0.4906,0.45773991386579416,0.9109745777777778,0.5109,118221040,2837304960,4591.18921995163,35,cifar10,label,0.1,5,46
25,1.9733253833770752,0.5109,0.5005005759164354,0.9181178722222223,0.4912,118221040,2955526000,4591.18921995163,35,cifar10,label,0.1,5,46
26,2.0954352775573732,0.4912,0.46611172785689625,0.9099178444444445,0.5112,118221040,3073747040,4591.18921995163,35,cifar10,label,0.1,5,46
27,2.1146918296813966,0.5112,0.4938915156413281,0.9176123055555555,0.4952,118221040,3191968080,4591.18921995163,35,cifar10,label,0.1,5,46
28,2.0752878273010253,0.4952,0.4728088356911838,0.9101093666666668,0.5116,118221040,3310189120,4591.18921995163,35,cifar10,label,0.1,5,46
29,2.1647916942596437,0.5116,0.4942036513484823,0.9176707333333333,0.4954,118221040,3428410160,4591.18921995163,35,cifar10,label,0.1,5,46
30,2.0843127994537354,0.4954,0.47698880027780133,0.9099881666666667,0.5109,118221040,3546631200,4591.18921995163,35,cifar10,label,0.1,5,46
31,2.2282296615600585,0.5109,0.49196881970847456,0.917357261111111,0.0,118221040,3664852240,4591.18921995163,35,cifar10,label,0.1,5,46
