round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.3018,33777440,33777440,4797.070027112961,10,cifar10,quantity,0.1,5,43
2,2.1116922321319582,0.3018,0.2745570920506596,0.8216521611111112,0.3979,33777440,67554880,4797.070027112961,10,cifar10,quantity,0.1,5,43
3,1.7525377082824707,0.3979,0.37443654638408636,0.863958538888889,0.235,33777440,101332320,4797.070027112961,10,cifar10,quantity,0.1,5,43
4,4.09330032196045,0.235,0.21919831008879548,0.7933335555555556,0.3162,33777440,135109760,4797.070027112961,10,cifar10,quantity,0.1,5,43
5,2.0734817443847655,0.3162,0.26986896187589376,0.8156226944444445,0.2964,33777440,168887200,4797.070027112961,10,cifar10,quantity,0.1,5,43
6,4.853473557281494,0.2964,0.23725316849532954,0.8435925833333334,0.2538,33777440,202664640,4797.070027112961,10,cifar10,quantity,0.1,5,43
7,2.6986118183135988,0.2538,0.20035052584445734,0.7926509055555554,0.4034,33777440,236442080,4797.070027112961,10,cifar10,quantity,0.1,5,43
8,4.069730382156372,0.4034,0.34905034254269324,0.8707524833333334,0.2265,33777440,270219520,4797.070027112961,10,cifar10,quantity,0.1,5,43
9,4.170125495910645,0.2265,0.1816924158476775,0.7929087888888888,0.367,33777440,303996960,4797.070027112961,10,cifar10,quantity,0.1,5,43
10,5.079159196472168,0.367,0.31389354066232533,0.8473785944444444,0.2457,33777440,337774400,4797.070027112961,10,cifar10,quantity,0.1,5,43
11,4.780204380035401,0.2457,0.2050783722816354,0.7988285611111111,0.3875,33777440,371551840,4797.070027112961,10,cifar10,quantity,0.1,5,43
12,5.001348731994629,0.3875,0.33934907305421996,0.8527219444444445,0.2882,33777440,405329280,4797.070027112961,10,cifar10,quantity,0.1,5,43
13,5.6008315231323245,0.2882,0.26514490914732647,0.8418343777777778,0.3748,33777440,439106720,4797.070027112961,10,cifar10,quantity,0.1,5,43
14,4.948305971908569,0.3748,0.3323586864132437,0.8417881999999999,0.3755,33777440,472884160,4797.070027112961,10,cifar10,quantity,0.1,5,43
15,3.6274775260925294,0.3755,0.36392876670218033,0.8514862055555554,0.4905,33777440,506661600,4797.070027112961,10,cifar10,quantity,0.1,5,43
16,3.372881247329712,0.4905,0.45413100905898246,0.8879528888888888,0.5112,33777440,540439040,4797.070027112961,10,cifar10,quantity,0.1,5,43
17,3.3268645629882814,0.5112,0.5197485206754137,0.8976105055555557,0.5615,33777440,574216480,4797.070027112961,10,cifar10,quantity,0.1,5,43
18,2.729648252105713,0.5615,0.5383181800279543,0.9112042833333334,0.5397,33777440,607993920,4797.070027112961,10,cifar10,quantity,0.1,5,43
19,3.0831299659729003,0.5397,0.5499145656260062,0.910453677777778,0.5643,33777440,641771360,4797.070027112961,10,cifar10,quantity,0.1,5,43
20,2.8432617721557616,0.5643,0.5461498788989093,0.9103155666666668,0.4929,33777440,675548800,4797.070027112961,10,cifar10,quantity,0.1,5,43
21,4.793536949920655,0.4929,0.4816479045002766,0.8971981888888889,0.5106,33777440,709326240,4797.070027112961,10,cifar10,quantity,0.1,5,43
22,3.264240160369873,0.5106,0.48122930253120355,0.8928781666666668,0.4912,33777440,743103680,4797.070027112961,10,cifar10,quantity,0.1,5,43
23,4.438016700744629,0.4912,0.4728419702521157,0.9032953500000002,0.5224,33777440,776881120,4797.070027112961,10,cifar10,quantity,0.1,5,43
24,3.866858516693115,0.5224,0.4979177870028363,0.9023659222222223,0.4259,33777440,810658560,4797.070027112961,10,cifar10,quantity,0.1,5,43
25,7.104832421875,0.4259,0.39975340447696955,0.8730337777777779,0.415,33777440,844436000,4797.070027112961,10,cifar10,quantity,0.1,5,43
26,4.8545741336822505,0.415,0.3852107344531466,0.8637743555555556,0.443,33777440,878213440,4797.070027112961,10,cifar10,quantity,0.1,5,43
27,5.2745910842895505,0.443,0.40757495460810295,0.8819290444444443,0.4944,33777440,911990880,4797.070027112961,10,cifar10,quantity,0.1,5,43
28,3.598420634460449,0.4944,0.47971692057499205,0.8930172944444443,0.4866,33777440,945768320,4797.070027112961,10,cifar10,quantity,0.1,5,43
29,4.698826333618164,0.4866,0.47983309008344577,0.89477915,0.5417,33777440,979545760,4797.070027112961,10,cifar10,quantity,0.1,5,43
30,3.5225640548706054,0.5417,0.5224612306258093,0.9039458,0.5748,33777440,1013323200,4797.070027112961,10,cifar10,quantity,0.1,5,43
31,3.1994886573791503,0.5748,0.5701519513458673,0.9164994444444445,0.0,33777440,1047100640,4797.070027112961,10,cifar10,quantity,0.1,5,43
