round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.2304,84443600,84443600,7000.75865650177,25,cifar10,quantity,0.1,5,43
2,31.4679814453125,0.2304,0.16352719746951316,0.7152119888888888,0.1,84443600,168887200,7000.75865650177,25,cifar10,quantity,0.1,5,43
3,37.70985370483398,0.1,0.01818181818181818,0.5319595444444445,0.1,84443600,253330800,7000.75865650177,25,cifar10,quantity,0.1,5,43
4,17.632417895507814,0.1,0.018400133340741153,0.5550498333333334,0.1007,84443600,337774400,7000.75865650177,25,cifar10,quantity,0.1,5,43
5,19.863266049194337,0.1007,0.019684443699379457,0.5278915388888888,0.1718,84443600,422218000,7000.75865650177,25,cifar10,quantity,0.1,5,43
6,22.480431407165526,0.1718,0.09315704121457727,0.5860445222222221,0.1612,84443600,506661600,7000.75865650177,25,cifar10,quantity,0.1,5,43
7,9.86116135559082,0.1612,0.0772825324886252,0.5850644111111112,0.1742,84443600,591105200,7000.75865650177,25,cifar10,quantity,0.1,5,43
8,14.020480841064453,0.1742,0.1094991434644899,0.6099767944444444,0.1287,84443600,675548800,7000.75865650177,25,cifar10,quantity,0.1,5,43
9,6.316874923706055,0.1287,0.06447820440646647,0.5881146666666667,0.1548,84443600,759992400,7000.75865650177,25,cifar10,quantity,0.1,5,43
10,10.735313931274414,0.1548,0.08977352244762551,0.6204890333333333,0.1847,84443600,844436000,7000.75865650177,25,cifar10,quantity,0.1,5,43
11,3.7721462455749513,0.1847,0.10125055238184003,0.6282932166666667,0.1249,84443600,928879600,7000.75865650177,25,cifar10,quantity,0.1,5,43
12,16.05650664367676,0.1249,0.04889878561996144,0.6020419277777778,0.116,84443600,1013323200,7000.75865650177,25,cifar10,quantity,0.1,5,43
13,19.394586154174803,0.116,0.03781155956565761,0.5767593055555555,0.1131,84443600,1097766800,7000.75865650177,25,cifar10,quantity,0.1,5,43
14,5.154907808685302,0.1131,0.05501789945453439,0.5862532777777779,0.1001,84443600,1182210400,7000.75865650177,25,cifar10,quantity,0.1,5,43
15,24.16007205810547,0.1001,0.018384725366506486,0.5282586,0.1,84443600,1266654000,7000.75865650177,25,cifar10,quantity,0.1,5,43
16,14.508407009887696,0.1,0.01836654024193838,0.5513544833333335,0.1001,84443600,1351097600,7000.75865650177,25,cifar10,quantity,0.1,5,43
17,2.3261437480926515,0.1001,0.01840478836655789,0.5007444777777776,0.184,84443600,1435541200,7000.75865650177,25,cifar10,quantity,0.1,5,43
18,2.7911644409179686,0.184,0.10901541270622365,0.762904,0.115,84443600,1519984800,7000.75865650177,25,cifar10,quantity,0.1,5,43
19,2.3991478004455566,0.115,0.04743721388013663,0.6307111833333334,0.1194,84443600,1604428400,7000.75865650177,25,cifar10,quantity,0.1,5,43
20,9.73203741760254,0.1194,0.05221868115046544,0.603633838888889,0.1166,84443600,1688872000,7000.75865650177,25,cifar10,quantity,0.1,5,43
21,73.51836784667968,0.1166,0.04511684783485463,0.5514884222222223,0.0917,84443600,1773315600,7000.75865650177,25,cifar10,quantity,0.1,5,43
22,9.738586531066895,0.0917,0.019307763457029253,0.47658801111111104,0.1088,84443600,1857759200,7000.75865650177,25,cifar10,quantity,0.1,5,43
23,6.340898509216308,0.1088,0.03526100072932895,0.5477049388888888,0.0928,84443600,1942202800,7000.75865650177,25,cifar10,quantity,0.1,5,43
24,2.3275599044799806,0.0928,0.02307192983529133,0.4866951888888889,0.1024,84443600,2026646400,7000.75865650177,25,cifar10,quantity,0.1,5,43
25,2.303828256607056,0.1024,0.0230482017566778,0.5023229555555556,0.1332,84443600,2111090000,7000.75865650177,25,cifar10,quantity,0.1,5,43
26,2.367925188446045,0.1332,0.05484111108574215,0.5747848166666667,0.1001,84443600,2195533600,7000.75865650177,25,cifar10,quantity,0.1,5,43
27,2.317297841644287,0.1001,0.01840293200801455,0.5009221666666667,0.1112,84443600,2279977200,7000.75865650177,25,cifar10,quantity,0.1,5,43
28,6.19697804107666,0.1112,0.038263555144411605,0.6181066555555556,0.1198,84443600,2364420800,7000.75865650177,25,cifar10,quantity,0.1,5,43
29,35.863922888183595,0.1198,0.036009952024337134,0.6192500555555556,0.1246,84443600,2448864400,7000.75865650177,25,cifar10,quantity,0.1,5,43
30,27.921319927978516,0.1246,0.04847763854601335,0.545680661111111,0.1119,84443600,2533308000,7000.75865650177,25,cifar10,quantity,0.1,5,43
31,2.332382817840576,0.1119,0.037242625125586744,0.5251049444444444,0.0,84443600,2617751600,7000.75865650177,25,cifar10,quantity,0.1,5,43
