round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.3471,84443600,84443600,9400.433158874512,25,cifar10,quantity,0.1,5,45
2,10.265206176757813,0.3471,0.2951502759526007,0.8102964666666665,0.0999,84443600,168887200,9400.433158874512,25,cifar10,quantity,0.1,5,45
3,9.458847097778321,0.0999,0.035161384460481,0.49733688888888905,0.0992,84443600,253330800,9400.433158874512,25,cifar10,quantity,0.1,5,45
4,5.126056376647949,0.0992,0.020016844469399213,0.48980547222222226,0.1584,84443600,337774400,9400.433158874512,25,cifar10,quantity,0.1,5,45
5,2.4617655330657957,0.1584,0.11882773706014611,0.6974322277777778,0.1023,84443600,422218000,9400.433158874512,25,cifar10,quantity,0.1,5,45
6,173.2649872314453,0.1023,0.02269555511256074,0.506152288888889,0.1,84443600,506661600,9400.433158874512,25,cifar10,quantity,0.1,5,45
7,3.140833519744873,0.1,0.01818181818181818,0.5000888888888889,0.1,84443600,591105200,9400.433158874512,25,cifar10,quantity,0.1,5,45
8,2.5088643920898437,0.1,0.01818181818181818,0.5,0.1,84443600,675548800,9400.433158874512,25,cifar10,quantity,0.1,5,45
9,2.3725551300048826,0.1,0.01818181818181818,0.5,0.1,84443600,759992400,9400.433158874512,25,cifar10,quantity,0.1,5,45
10,2.342232536315918,0.1,0.01818181818181818,0.5,0.1,84443600,844436000,9400.433158874512,25,cifar10,quantity,0.1,5,45
11,2.319341637420654,0.1,0.01818181818181818,0.5,0.1,84443600,928879600,9400.433158874512,25,cifar10,quantity,0.1,5,45
12,2.31494591217041,0.1,0.01818181818181818,0.5,0.1,84443600,1013323200,9400.433158874512,25,cifar10,quantity,0.1,5,45
13,2.3070362186431885,0.1,0.01818181818181818,0.5,0.1,84443600,1097766800,9400.433158874512,25,cifar10,quantity,0.1,5,45
14,2.3073573726654053,0.1,0.01818181818181818,0.5,0.1,84443600,1182210400,9400.433158874512,25,cifar10,quantity,0.1,5,45
15,2.303805625152588,0.1,0.01818181818181818,0.5,0.1,84443600,1266654000,9400.433158874512,25,cifar10,quantity,0.1,5,45
16,2.3048559383392333,0.1,0.01818181818181818,0.5,0.1,84443600,1351097600,9400.433158874512,25,cifar10,quantity,0.1,5,45
17,2.302990925979614,0.1,0.01818181818181818,0.5,0.1,84443600,1435541200,9400.433158874512,25,cifar10,quantity,0.1,5,45
18,2.3039100921630857,0.1,0.01818181818181818,0.5,0.1,84443600,1519984800,9400.433158874512,25,cifar10,quantity,0.1,5,45
19,2.302839867401123,0.1,0.01818181818181818,0.5,0.1,84443600,1604428400,9400.433158874512,25,cifar10,quantity,0.1,5,45
20,2.3035021423339845,0.1,0.01818181818181818,0.5,0.1,84443600,1688872000,9400.433158874512,25,cifar10,quantity,0.1,5,45
21,2.3028591499328614,0.1,0.01818181818181818,0.5,0.1,84443600,1773315600,9400.433158874512,25,cifar10,quantity,0.1,5,45
22,2.3033042289733885,0.1,0.01818181818181818,0.5,0.1,84443600,1857759200,9400.433158874512,25,cifar10,quantity,0.1,5,45
23,2.3029091022491457,0.1,0.01818181818181818,0.5,0.1,84443600,1942202800,9400.433158874512,25,cifar10,quantity,0.1,5,45
24,2.3031994228363035,0.1,0.01818181818181818,0.5,0.1,84443600,2026646400,9400.433158874512,25,cifar10,quantity,0.1,5,45
25,2.3029540172576906,0.1,0.01818181818181818,0.5,0.1,84443600,2111090000,9400.433158874512,25,cifar10,quantity,0.1,5,45
26,2.3031400566101072,0.1,0.01818181818181818,0.5,0.1,84443600,2195533600,9400.433158874512,25,cifar10,quantity,0.1,5,45
27,2.302986950683594,0.1,0.01818181818181818,0.5,0.1,84443600,2279977200,9400.433158874512,25,cifar10,quantity,0.1,5,45
28,2.303105094909668,0.1,0.01818181818181818,0.5,0.1,84443600,2364420800,9400.433158874512,25,cifar10,quantity,0.1,5,45
29,2.303009085845947,0.1,0.01818181818181818,0.5,0.1,84443600,2448864400,9400.433158874512,25,cifar10,quantity,0.1,5,45
30,2.3030840690612795,0.1,0.01818181818181818,0.5,0.1,84443600,2533308000,9400.433158874512,25,cifar10,quantity,0.1,5,45
31,2.303023850631714,0.1,0.01818181818181818,0.5,0.0,84443600,2617751600,9400.433158874512,25,cifar10,quantity,0.1,5,45
