round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.2964,33777440,33777440,2646.864087820053,10,cifar10,quantity,0.1,5,45
2,2.152398384475708,0.2964,0.25320344169739,0.7517671611111112,0.3667,33777440,67554880,2646.864087820053,10,cifar10,quantity,0.1,5,45
3,1.7967939331054688,0.3667,0.34643271829944194,0.8293850111111111,0.3457,33777440,101332320,2646.864087820053,10,cifar10,quantity,0.1,5,45
4,2.4011139709472658,0.3457,0.3048116040971881,0.8265899055555556,0.3305,33777440,135109760,2646.864087820053,10,cifar10,quantity,0.1,5,45
5,1.854981139945984,0.3305,0.2977000411714949,0.825584011111111,0.339,33777440,168887200,2646.864087820053,10,cifar10,quantity,0.1,5,45
6,3.720483851623535,0.339,0.29060780213818144,0.8284293388888889,0.2625,33777440,202664640,2646.864087820053,10,cifar10,quantity,0.1,5,45
7,2.0332844638824463,0.2625,0.22658421476864352,0.7747514888888889,0.3763,33777440,236442080,2646.864087820053,10,cifar10,quantity,0.1,5,45
8,4.350689850616455,0.3763,0.3426234014194365,0.8351541444444445,0.2655,33777440,270219520,2646.864087820053,10,cifar10,quantity,0.1,5,45
9,2.1341451965332032,0.2655,0.2346980443437781,0.7562192444444445,0.4076,33777440,303996960,2646.864087820053,10,cifar10,quantity,0.1,5,45
10,4.771859721374511,0.4076,0.38317568500637583,0.8448809611111111,0.2136,33777440,337774400,2646.864087820053,10,cifar10,quantity,0.1,5,45
11,2.4458832527160643,0.2136,0.16848420758645438,0.7267308333333334,0.3938,33777440,371551840,2646.864087820053,10,cifar10,quantity,0.1,5,45
12,5.044199034118653,0.3938,0.372295102154376,0.8353881111111112,0.3301,33777440,405329280,2646.864087820053,10,cifar10,quantity,0.1,5,45
13,1.9910659690856933,0.3301,0.30637640145779105,0.8142291555555555,0.4445,33777440,439106720,2646.864087820053,10,cifar10,quantity,0.1,5,45
14,3.965266815185547,0.4445,0.4340538192918989,0.8557491666666668,0.4045,33777440,472884160,2646.864087820053,10,cifar10,quantity,0.1,5,45
15,2.0338999240875246,0.4045,0.3931404584413413,0.8373075222222223,0.4759,33777440,506661600,2646.864087820053,10,cifar10,quantity,0.1,5,45
16,3.2167216415405275,0.4759,0.4620574466212095,0.8713926833333334,0.4333,33777440,540439040,2646.864087820053,10,cifar10,quantity,0.1,5,45
17,3.242456649017334,0.4333,0.41821515152754374,0.8552077277777776,0.4256,33777440,574216480,2646.864087820053,10,cifar10,quantity,0.1,5,45
18,3.765890128707886,0.4256,0.39564330255112884,0.8582228944444446,0.3569,33777440,607993920,2646.864087820053,10,cifar10,quantity,0.1,5,45
19,5.069592320251465,0.3569,0.3183385702662843,0.8168878055555556,0.3287,33777440,641771360,2646.864087820053,10,cifar10,quantity,0.1,5,45
20,5.667610292816162,0.3287,0.2838990002027285,0.80769565,0.2445,33777440,675548800,2646.864087820053,10,cifar10,quantity,0.1,5,45
21,7.49813395690918,0.2445,0.20650400198253466,0.7362076444444444,0.3208,33777440,709326240,2646.864087820053,10,cifar10,quantity,0.1,5,45
22,4.532388655090332,0.3208,0.2735695359966566,0.8008136,0.3206,33777440,743103680,2646.864087820053,10,cifar10,quantity,0.1,5,45
23,5.182595503997803,0.3206,0.27868003658006635,0.79604525,0.408,33777440,776881120,2646.864087820053,10,cifar10,quantity,0.1,5,45
24,3.674618494415283,0.408,0.3782627992959221,0.8436289333333333,0.4125,33777440,810658560,2646.864087820053,10,cifar10,quantity,0.1,5,45
25,3.83110623626709,0.4125,0.3830668674207048,0.8465312388888888,0.4445,33777440,844436000,2646.864087820053,10,cifar10,quantity,0.1,5,45
26,3.680970138549805,0.4445,0.42340598759150955,0.8585639111111112,0.4351,33777440,878213440,2646.864087820053,10,cifar10,quantity,0.1,5,45
27,3.8800363471984864,0.4351,0.40886685767716757,0.8590475,0.4032,33777440,911990880,2646.864087820053,10,cifar10,quantity,0.1,5,45
28,4.921029333496094,0.4032,0.3854026097963653,0.8431451222222224,0.4251,33777440,945768320,2646.864087820053,10,cifar10,quantity,0.1,5,45
29,4.426500142669678,0.4251,0.4058350287515641,0.8452307388888889,0.3528,33777440,979545760,2646.864087820053,10,cifar10,quantity,0.1,5,45
30,5.481674011230469,0.3528,0.3312870252892581,0.8314344499999999,0.4509,33777440,1013323200,2646.864087820053,10,cifar10,quantity,0.1,5,45
31,4.073407139205933,0.4509,0.4344104973682613,0.8560476277777778,0.0,33777440,1047100640,2646.864087820053,10,cifar10,quantity,0.1,5,45
