round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.144,33777440,33777440,1652.7549617290497,10,cifar10,label,0.1,5,45
2,3.798399997329712,0.144,0.058288150380885785,0.6687046944444444,0.3555,33777440,67554880,1652.7549617290497,10,cifar10,label,0.1,5,45
3,1.8127958507537842,0.3555,0.2939137357565818,0.8301140055555557,0.236,33777440,101332320,1652.7549617290497,10,cifar10,label,0.1,5,45
4,2.7951834030151366,0.236,0.1564232885574834,0.7788290111111111,0.4647,33777440,135109760,1652.7549617290497,10,cifar10,label,0.1,5,45
5,1.591274743080139,0.4647,0.4120148451060876,0.8640453333333333,0.2963,33777440,168887200,1652.7549617290497,10,cifar10,label,0.1,5,45
6,2.6029406570434572,0.2963,0.23372011890432526,0.8169669722222223,0.4867,33777440,202664640,1652.7549617290497,10,cifar10,label,0.1,5,45
7,1.5743298402786254,0.4867,0.4344281385041414,0.8787476611111111,0.3168,33777440,236442080,1652.7549617290497,10,cifar10,label,0.1,5,45
8,2.8147427181243896,0.3168,0.26021401857694343,0.8237562166666665,0.4985,33777440,270219520,1652.7549617290497,10,cifar10,label,0.1,5,45
9,1.6254262468338012,0.4985,0.4526904798988465,0.8835037,0.3518,33777440,303996960,1652.7549617290497,10,cifar10,label,0.1,5,45
10,2.804594771575928,0.3518,0.3049258529348763,0.8386841611111111,0.5108,33777440,337774400,1652.7549617290497,10,cifar10,label,0.1,5,45
11,1.7352398777008056,0.5108,0.47055805009304386,0.8858806777777778,0.377,33777440,371551840,1652.7549617290497,10,cifar10,label,0.1,5,45
12,2.863968250274658,0.377,0.33785750920372093,0.8454866833333334,0.5209,33777440,405329280,1652.7549617290497,10,cifar10,label,0.1,5,45
13,1.8201525646209717,0.5209,0.4824032190546629,0.8891122166666667,0.4122,33777440,439106720,1652.7549617290497,10,cifar10,label,0.1,5,45
14,2.753879225158691,0.4122,0.3746965960207901,0.8581473444444445,0.5406,33777440,472884160,1652.7549617290497,10,cifar10,label,0.1,5,45
15,1.8825426097869873,0.5406,0.5074739382656253,0.8946941611111111,0.4147,33777440,506661600,1652.7549617290497,10,cifar10,label,0.1,5,45
16,2.211373667526245,0.4147,0.3500416117813494,0.8453336444444444,0.503,33777440,540439040,1652.7549617290497,10,cifar10,label,0.1,5,45
17,2.380282731628418,0.503,0.4692407692898863,0.886862,0.4812,33777440,574216480,1652.7549617290497,10,cifar10,label,0.1,5,45
18,2.516302363586426,0.4812,0.43738170534272325,0.8803882166666668,0.5139,33777440,607993920,1652.7549617290497,10,cifar10,label,0.1,5,45
19,2.3720518093109133,0.5139,0.4799963023055147,0.8887439999999998,0.5061,33777440,641771360,1652.7549617290497,10,cifar10,label,0.1,5,45
20,2.606483444976807,0.5061,0.46949646395501465,0.8866231277777776,0.5021,33777440,675548800,1652.7549617290497,10,cifar10,label,0.1,5,45
21,2.5314491706848146,0.5021,0.4540696562379415,0.8792340500000002,0.5099,33777440,709326240,1652.7549617290497,10,cifar10,label,0.1,5,45
22,2.649300666809082,0.5099,0.47785407670682706,0.8856345611111112,0.5226,33777440,743103680,1652.7549617290497,10,cifar10,label,0.1,5,45
23,2.5662366386413575,0.5226,0.48646455925526266,0.8886622333333334,0.4387,33777440,776881120,1652.7549617290497,10,cifar10,label,0.1,5,45
24,2.6779785236358644,0.4387,0.3764565431243513,0.8598353944444443,0.4688,33777440,810658560,1652.7549617290497,10,cifar10,label,0.1,5,45
25,2.876487557220459,0.4688,0.4267393681294719,0.8765219166666667,0.5044,33777440,844436000,1652.7549617290497,10,cifar10,label,0.1,5,45
26,2.7170566623687744,0.5044,0.46749564237488783,0.8853735666666666,0.503,33777440,878213440,1652.7549617290497,10,cifar10,label,0.1,5,45
27,2.954578736114502,0.503,0.4655431199918323,0.8886357333333332,0.5233,33777440,911990880,1652.7549617290497,10,cifar10,label,0.1,5,45
28,2.793949071884155,0.5233,0.4912500101629972,0.8915395000000002,0.5125,33777440,945768320,1652.7549617290497,10,cifar10,label,0.1,5,45
29,2.932277687072754,0.5125,0.47653853297902843,0.8888889333333333,0.5263,33777440,979545760,1652.7549617290497,10,cifar10,label,0.1,5,45
30,2.875011231994629,0.5263,0.49350916607426665,0.8923020611111111,0.4439,33777440,1013323200,1652.7549617290497,10,cifar10,label,0.1,5,45
31,2.9935611988067627,0.4439,0.3996867253638635,0.866471688888889,0.0,33777440,1047100640,1652.7549617290497,10,cifar10,label,0.1,5,45
