round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.301845955276489,0.0893,0.04861367622650547,0.5350526888888889,0.3464,118221040,118221040,8260.595247745514,35,cifar10,label,0.5,5,44
2,2.04345761013031,0.3464,0.27942783453930853,0.8196133222222223,0.4438,118221040,236442080,8260.595247745514,35,cifar10,label,0.5,5,44
3,1.520789920425415,0.4438,0.42338440061915855,0.8762597333333332,0.5184,118221040,354663120,8260.595247745514,35,cifar10,label,0.5,5,44
4,1.3363764616012572,0.5184,0.5013776736853762,0.8980687333333334,0.5494,118221040,472884160,8260.595247745514,35,cifar10,label,0.5,5,44
5,1.2376512426376343,0.5494,0.5367192604810839,0.9110975444444444,0.5729,118221040,591105200,8260.595247745514,35,cifar10,label,0.5,5,44
6,1.1756292253494263,0.5729,0.5633000363862242,0.9197179999999999,0.5942,118221040,709326240,8260.595247745514,35,cifar10,label,0.5,5,44
7,1.1333650997161866,0.5942,0.5857172979341189,0.9260058111111109,0.6088,118221040,827547280,8260.595247745514,35,cifar10,label,0.5,5,44
8,1.1087293671607972,0.6088,0.6018207108687814,0.9306112555555556,0.6209,118221040,945768320,8260.595247745514,35,cifar10,label,0.5,5,44
9,1.09287616853714,0.6209,0.6147704824262095,0.9338737388888887,0.6287,118221040,1063989360,8260.595247745514,35,cifar10,label,0.5,5,44
10,1.0875155143737794,0.6287,0.6237643956514922,0.9360567444444445,0.6336,118221040,1182210400,8260.595247745514,35,cifar10,label,0.5,5,44
11,1.0971721863746644,0.6336,0.6291771758701038,0.9375493222222222,0.6392,118221040,1300431440,8260.595247745514,35,cifar10,label,0.5,5,44
12,1.1029746813774108,0.6392,0.6349268455549126,0.9386743222222222,0.6395,118221040,1418652480,8260.595247745514,35,cifar10,label,0.5,5,44
13,1.1203568962097168,0.6395,0.6353005297976492,0.9393909666666665,0.6431,118221040,1536873520,8260.595247745514,35,cifar10,label,0.5,5,44
14,1.136648804473877,0.6431,0.6392355594212928,0.9400234444444445,0.645,118221040,1655094560,8260.595247745514,35,cifar10,label,0.5,5,44
15,1.149123755455017,0.645,0.6409413066115232,0.9404361111111111,0.6463,118221040,1773315600,8260.595247745514,35,cifar10,label,0.5,5,44
16,1.169970276260376,0.6463,0.6416617427757373,0.9407096944444445,0.6475,118221040,1891536640,8260.595247745514,35,cifar10,label,0.5,5,44
17,1.1992787897109984,0.6475,0.6436463241801698,0.9408004666666667,0.6461,118221040,2009757680,8260.595247745514,35,cifar10,label,0.5,5,44
18,1.2134843858718871,0.6461,0.642481567130962,0.9408555222222222,0.6461,118221040,2127978720,8260.595247745514,35,cifar10,label,0.5,5,44
19,1.244740814971924,0.6461,0.6422766912561049,0.9409352944444442,0.6454,118221040,2246199760,8260.595247745514,35,cifar10,label,0.5,5,44
20,1.2610847763061523,0.6454,0.6418531312516321,0.9411522,0.6494,118221040,2364420800,8260.595247745514,35,cifar10,label,0.5,5,44
21,1.2702562152862549,0.6494,0.6466126877065465,0.9414014000000002,0.6492,118221040,2482641840,8260.595247745514,35,cifar10,label,0.5,5,44
22,1.283862716293335,0.6492,0.646362796892886,0.9414937111111111,0.6503,118221040,2600862880,8260.595247745514,35,cifar10,label,0.5,5,44
23,1.3061607809066773,0.6503,0.6472391350819862,0.941581211111111,0.6506,118221040,2719083920,8260.595247745514,35,cifar10,label,0.5,5,44
24,1.3307640232086182,0.6506,0.6479706003882558,0.9415450944444442,0.65,118221040,2837304960,8260.595247745514,35,cifar10,label,0.5,5,44
25,1.3512592515945434,0.65,0.6468016757848141,0.9416566,0.6538,118221040,2955526000,8260.595247745514,35,cifar10,label,0.5,5,44
26,1.3558321849822998,0.6538,0.6508586179578808,0.941831211111111,0.6516,118221040,3073747040,8260.595247745514,35,cifar10,label,0.5,5,44
27,1.3934126720428466,0.6516,0.648363825767315,0.9417693444444444,0.6508,118221040,3191968080,8260.595247745514,35,cifar10,label,0.5,5,44
28,1.3958641876220703,0.6508,0.6476010832436123,0.9418579611111113,0.6529,118221040,3310189120,8260.595247745514,35,cifar10,label,0.5,5,44
29,1.4146171064376831,0.6529,0.6496970047506345,0.9418707555555554,0.6548,118221040,3428410160,8260.595247745514,35,cifar10,label,0.5,5,44
30,1.422950862121582,0.6548,0.6516781211730105,0.9418655944444444,0.6542,118221040,3546631200,8260.595247745514,35,cifar10,label,0.5,5,44
