round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.2925,118221040,118221040,11655.229636192322,35,cifar10,label,0.3,5,45
2,2.0405139869689943,0.2925,0.22268475494713483,0.8099208666666667,0.4164,118221040,236442080,11655.229636192322,35,cifar10,label,0.3,5,45
3,1.5610980953216553,0.4164,0.3581765920124199,0.8752453444444445,0.497,118221040,354663120,11655.229636192322,35,cifar10,label,0.3,5,45
4,1.3768336408615112,0.497,0.47641561107190167,0.8961874111111111,0.5351,118221040,472884160,11655.229636192322,35,cifar10,label,0.3,5,45
5,1.2794866521835326,0.5351,0.517053011218781,0.9094389222222222,0.5674,118221040,591105200,11655.229636192322,35,cifar10,label,0.3,5,45
6,1.201707695388794,0.5674,0.5575973590309571,0.9188526277777778,0.5848,118221040,709326240,11655.229636192322,35,cifar10,label,0.3,5,45
7,1.1693303756713866,0.5848,0.5756880483845467,0.9245185555555555,0.5992,118221040,827547280,11655.229636192322,35,cifar10,label,0.3,5,45
8,1.1449546794891357,0.5992,0.5916872896542459,0.9287562833333333,0.605,118221040,945768320,11655.229636192322,35,cifar10,label,0.3,5,45
9,1.1473287109375,0.605,0.5976958353065275,0.9312200277777778,0.6082,118221040,1063989360,11655.229636192322,35,cifar10,label,0.3,5,45
10,1.1587545040130616,0.6082,0.6004101841128492,0.9335822555555555,0.6157,118221040,1182210400,11655.229636192322,35,cifar10,label,0.3,5,45
11,1.1532101318359376,0.6157,0.6108684053073686,0.9351633333333333,0.619,118221040,1300431440,11655.229636192322,35,cifar10,label,0.3,5,45
12,1.1716482551574707,0.619,0.614275179336041,0.9361758111111111,0.6201,118221040,1418652480,11655.229636192322,35,cifar10,label,0.3,5,45
13,1.1951483737945556,0.6201,0.6149557987381686,0.9367969,0.6228,118221040,1536873520,11655.229636192322,35,cifar10,label,0.3,5,45
14,1.2040093229293822,0.6228,0.618122633111665,0.9375956333333333,0.6294,118221040,1655094560,11655.229636192322,35,cifar10,label,0.3,5,45
15,1.2198887935638427,0.6294,0.6260346950958432,0.9381134777777778,0.6312,118221040,1773315600,11655.229636192322,35,cifar10,label,0.3,5,45
16,1.23106914768219,0.6312,0.6271444130733779,0.9386239777777776,0.6344,118221040,1891536640,11655.229636192322,35,cifar10,label,0.3,5,45
17,1.2466713600158692,0.6344,0.6306994611494041,0.9386316111111113,0.6364,118221040,2009757680,11655.229636192322,35,cifar10,label,0.3,5,45
18,1.2799294677734374,0.6364,0.6328691644433407,0.9390443000000002,0.6373,118221040,2127978720,11655.229636192322,35,cifar10,label,0.3,5,45
19,1.2944962343215942,0.6373,0.6341886861813857,0.9392021333333332,0.6402,118221040,2246199760,11655.229636192322,35,cifar10,label,0.3,5,45
20,1.3072076574325562,0.6402,0.6373149607747507,0.9392738222222222,0.6383,118221040,2364420800,11655.229636192322,35,cifar10,label,0.3,5,45
21,1.338618332862854,0.6383,0.6345267222164335,0.9394044222222222,0.6426,118221040,2482641840,11655.229636192322,35,cifar10,label,0.3,5,45
22,1.3451471817016603,0.6426,0.6396269969786608,0.9396408833333334,0.641,118221040,2600862880,11655.229636192322,35,cifar10,label,0.3,5,45
23,1.3645754568099975,0.641,0.6370542820423577,0.9395690333333334,0.6427,118221040,2719083920,11655.229636192322,35,cifar10,label,0.3,5,45
24,1.402558510017395,0.6427,0.6385662787704073,0.9396669222222223,0.644,118221040,2837304960,11655.229636192322,35,cifar10,label,0.3,5,45
25,1.3987552013397218,0.644,0.641108784837652,0.9397990777777778,0.6414,118221040,2955526000,11655.229636192322,35,cifar10,label,0.3,5,45
26,1.4315739974975585,0.6414,0.6374695287322798,0.9396080444444446,0.6452,118221040,3073747040,11655.229636192322,35,cifar10,label,0.3,5,45
27,1.438832726097107,0.6452,0.6420905938622268,0.9400332833333334,0.6435,118221040,3191968080,11655.229636192322,35,cifar10,label,0.3,5,45
28,1.4658635673522948,0.6435,0.639390947835895,0.9398160666666666,0.6449,118221040,3310189120,11655.229636192322,35,cifar10,label,0.3,5,45
29,1.456887899017334,0.6449,0.6417430227203722,0.9393914666666667,0.6474,118221040,3428410160,11655.229636192322,35,cifar10,label,0.3,5,45
30,1.4940102729797364,0.6474,0.6429086560972573,0.9397639999999999,0.6437,118221040,3546631200,11655.229636192322,35,cifar10,label,0.3,5,45
31,1.5258587732315063,0.6437,0.6396480440341912,0.9394183,0.0,118221040,3664852240,11655.229636192322,35,cifar10,label,0.3,5,45
