round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.105,118221040,118221040,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
2,2.298928052520752,0.105,0.02666266956787775,0.7480054833333334,0.2376,118221040,236442080,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
3,2.07809960899353,0.2376,0.1543374033906017,0.7824240111111113,0.2369,118221040,354663120,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
4,1.9988709421157838,0.2369,0.18349253002690485,0.8079545999999999,0.3293,118221040,472884160,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
5,1.884681764793396,0.3293,0.27468509487871595,0.8249510444444444,0.3281,118221040,591105200,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
6,1.818204140472412,0.3281,0.28971356020020966,0.8405335722222222,0.3743,118221040,709326240,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
7,1.7596117164611815,0.3743,0.3336057335143757,0.84797795,0.3684,118221040,827547280,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
8,1.7203899965286256,0.3684,0.3303403934591183,0.8568984055555555,0.4043,118221040,945768320,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
9,1.6808494333267212,0.4043,0.36803379447458257,0.8615501444444444,0.4024,118221040,1063989360,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
10,1.65243747215271,0.4024,0.37073546336967145,0.8673870999999999,0.4213,118221040,1182210400,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
11,1.6302722560882568,0.4213,0.3861865546190369,0.8702684222222222,0.4326,118221040,1300431440,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
12,1.596513313293457,0.4326,0.40085495044406433,0.8750783777777779,0.4413,118221040,1418652480,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
13,1.5811330474853516,0.4413,0.4095597760202211,0.8774075277777778,0.4544,118221040,1536873520,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
14,1.5450704343795776,0.4544,0.42501501439719613,0.8818361055555556,0.4543,118221040,1655094560,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
15,1.5381549808502197,0.4543,0.42427903948043816,0.8833415444444445,0.4642,118221040,1773315600,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
16,1.517286947631836,0.4642,0.43529918977290494,0.8857854166666665,0.47,118221040,1891536640,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
17,1.4988757574081422,0.47,0.44112937011430214,0.88796515,0.4793,118221040,2009757680,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
18,1.4792312910079957,0.4793,0.45097534334577477,0.8906492555555555,0.4878,118221040,2127978720,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
19,1.4605441463470459,0.4878,0.45991617023362064,0.8927217666666667,0.4882,118221040,2246199760,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
20,1.455285528564453,0.4882,0.4590335791032049,0.8935946777777778,0.4995,118221040,2364420800,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
21,1.432489380836487,0.4995,0.47063853503933534,0.8958998666666668,0.5,118221040,2482641840,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
22,1.4263830568313598,0.5,0.471893907890543,0.8969102833333334,0.5098,118221040,2600862880,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
23,1.3993558792114258,0.5098,0.48129776063924296,0.8991678277777778,0.5124,118221040,2719083920,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
24,1.3929386911392212,0.5124,0.48432555802808624,0.9000801722222223,0.5209,118221040,2837304960,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
25,1.3750990692138672,0.5209,0.49250118578616575,0.9017889555555557,0.5219,118221040,2955526000,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
26,1.3670572212219239,0.5219,0.49462064986704435,0.9026155888888889,0.5277,118221040,3073747040,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
27,1.353400302696228,0.5277,0.5001743893588925,0.9039582166666668,0.5283,118221040,3191968080,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
28,1.3548922576904296,0.5283,0.5011223949333655,0.9041611722222223,0.5354,118221040,3310189120,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
29,1.337616394996643,0.5354,0.5083262194568081,0.9059402888888888,0.5366,118221040,3428410160,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
30,1.3349085678100585,0.5366,0.5096994461669379,0.9062540055555555,0.5433,118221040,3546631200,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
31,1.3199854484558105,0.5433,0.5177557124901915,0.9076868666666666,0.0,118221040,3664852240,3074.781840324402,35,cifar10,label,0.1,0.01,1,64,45
