round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.29947508392334,0.1045,0.036501414715106956,0.5703879277777778,0.6738,118221040,118221040,8035.8872611522675,35,cifar10,quantity,0.1,10,46
2,0.9349472764968872,0.6738,0.6694944939179273,0.9491393055555554,0.712,118221040,236442080,8035.8872611522675,35,cifar10,quantity,0.1,10,46
3,1.1493289299011231,0.712,0.7114395414756084,0.9549023333333334,0.7108,118221040,354663120,8035.8872611522675,35,cifar10,quantity,0.1,10,46
4,1.5635629358291625,0.7108,0.7107586300438187,0.9529813833333332,0.7093,118221040,472884160,8035.8872611522675,35,cifar10,quantity,0.1,10,46
5,1.8757605724334716,0.7093,0.7091646765765647,0.9515232777777778,0.7111,118221040,591105200,8035.8872611522675,35,cifar10,quantity,0.1,10,46
6,2.078778765869141,0.7111,0.7096134896399408,0.9515466388888889,0.706,118221040,709326240,8035.8872611522675,35,cifar10,quantity,0.1,10,46
7,2.2058395595550535,0.706,0.7055557718146457,0.9504956388888889,0.7069,118221040,827547280,8035.8872611522675,35,cifar10,quantity,0.1,10,46
8,2.4025109256744384,0.7069,0.706458794681256,0.9502674944444445,0.7066,118221040,945768320,8035.8872611522675,35,cifar10,quantity,0.1,10,46
9,2.6342343021392822,0.7066,0.7075628743676667,0.9496933777777778,0.7031,118221040,1063989360,8035.8872611522675,35,cifar10,quantity,0.1,10,46
10,2.74736118888855,0.7031,0.7026579410990507,0.9490181055555557,0.7028,118221040,1182210400,8035.8872611522675,35,cifar10,quantity,0.1,10,46
11,2.819730969238281,0.7028,0.70208082356055,0.9487119222222221,0.7014,118221040,1300431440,8035.8872611522675,35,cifar10,quantity,0.1,10,46
12,3.0413628494262697,0.7014,0.6999841422383625,0.9487486611111111,0.702,118221040,1418652480,8035.8872611522675,35,cifar10,quantity,0.1,10,46
13,3.1110030906677246,0.702,0.7021978968243976,0.9486842166666666,0.6966,118221040,1536873520,8035.8872611522675,35,cifar10,quantity,0.1,10,46
14,3.2917337581634523,0.6966,0.6954295093195837,0.9477740333333333,0.6978,118221040,1655094560,8035.8872611522675,35,cifar10,quantity,0.1,10,46
15,3.4197853870391848,0.6978,0.6966661742604243,0.9476198722222222,0.6969,118221040,1773315600,8035.8872611522675,35,cifar10,quantity,0.1,10,46
16,3.445433612823486,0.6969,0.6960796184041748,0.9478920555555556,0.6951,118221040,1891536640,8035.8872611522675,35,cifar10,quantity,0.1,10,46
17,3.6436928867340086,0.6951,0.6939301482462972,0.9470706944444445,0.6956,118221040,2009757680,8035.8872611522675,35,cifar10,quantity,0.1,10,46
18,3.71839610748291,0.6956,0.6953114396744167,0.9465509611111111,0.6941,118221040,2127978720,8035.8872611522675,35,cifar10,quantity,0.1,10,46
19,3.8269080505371096,0.6941,0.6940773132814552,0.945948511111111,0.6926,118221040,2246199760,8035.8872611522675,35,cifar10,quantity,0.1,10,46
20,4.014894029998779,0.6926,0.6926049749894757,0.9462361555555556,0.6964,118221040,2364420800,8035.8872611522675,35,cifar10,quantity,0.1,10,46
21,4.242696336364746,0.6964,0.6957469239187087,0.9471267611111112,0.6953,118221040,2482641840,8035.8872611522675,35,cifar10,quantity,0.1,10,46
22,4.23722088470459,0.6953,0.6951331225931424,0.9463141833333333,0.6911,118221040,2600862880,8035.8872611522675,35,cifar10,quantity,0.1,10,46
23,4.4540701171875,0.6911,0.6919994327892764,0.9450940555555556,0.6966,118221040,2719083920,8035.8872611522675,35,cifar10,quantity,0.1,10,46
24,4.675028329849243,0.6966,0.696537691085569,0.9457364722222223,0.6967,118221040,2837304960,8035.8872611522675,35,cifar10,quantity,0.1,10,46
25,4.612424884033203,0.6967,0.6966864430928933,0.9463905277777777,0.6947,118221040,2955526000,8035.8872611522675,35,cifar10,quantity,0.1,10,46
26,4.841049543762207,0.6947,0.693891661813114,0.9456846999999999,0.6917,118221040,3073747040,8035.8872611522675,35,cifar10,quantity,0.1,10,46
27,5.066360012054443,0.6917,0.6928350366614695,0.9460717555555556,0.6944,118221040,3191968080,8035.8872611522675,35,cifar10,quantity,0.1,10,46
28,5.148811098480224,0.6944,0.694882459503639,0.9448252166666666,0.69,118221040,3310189120,8035.8872611522675,35,cifar10,quantity,0.1,10,46
29,5.433922563934326,0.69,0.6911877372712381,0.9442965388888889,0.691,118221040,3428410160,8035.8872611522675,35,cifar10,quantity,0.1,10,46
30,5.457595118713379,0.691,0.6913386102737922,0.944976088888889,0.6877,118221040,3546631200,8035.8872611522675,35,cifar10,quantity,0.1,10,46
