round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.184,118221040,118221040,4434.221569776535,35,cifar10,label,0.1,5,43
2,2.43732071685791,0.184,0.10617899168209541,0.7337380055555556,0.2856,118221040,236442080,4434.221569776535,35,cifar10,label,0.1,5,43
3,2.211798810958862,0.2856,0.21239282513979454,0.7568408,0.2649,118221040,354663120,4434.221569776535,35,cifar10,label,0.1,5,43
4,2.2565608848571777,0.2649,0.21547228720425826,0.8010071444444445,0.3869,118221040,472884160,4434.221569776535,35,cifar10,label,0.1,5,43
5,1.9107803035736084,0.3869,0.3027985373044319,0.823052211111111,0.3614,118221040,591105200,4434.221569776535,35,cifar10,label,0.1,5,43
6,1.9233246683120728,0.3614,0.3215799723681761,0.8510108333333333,0.4299,118221040,709326240,4434.221569776535,35,cifar10,label,0.1,5,43
7,1.7101145393371582,0.4299,0.3590594871438872,0.8604665888888888,0.4081,118221040,827547280,4434.221569776535,35,cifar10,label,0.1,5,43
8,1.771350415802002,0.4081,0.36771614703612976,0.8766990722222223,0.4727,118221040,945768320,4434.221569776535,35,cifar10,label,0.1,5,43
9,1.5553809104919434,0.4727,0.4103488743037843,0.8854225222222223,0.4548,118221040,1063989360,4434.221569776535,35,cifar10,label,0.1,5,43
10,1.6126213376998901,0.4548,0.41866427586599275,0.8939853444444446,0.495,118221040,1182210400,4434.221569776535,35,cifar10,label,0.1,5,43
11,1.4993578102111815,0.495,0.43743070876953877,0.8995103666666667,0.5041,118221040,1300431440,4434.221569776535,35,cifar10,label,0.1,5,43
12,1.4750082878112794,0.5041,0.4768895385214029,0.904513761111111,0.5113,118221040,1418652480,4434.221569776535,35,cifar10,label,0.1,5,43
13,1.4959499195098878,0.5113,0.46135944854716426,0.9066052499999999,0.5175,118221040,1536873520,4434.221569776535,35,cifar10,label,0.1,5,43
14,1.4391658618927001,0.5175,0.4953674711047757,0.9082712111111111,0.5155,118221040,1655094560,4434.221569776535,35,cifar10,label,0.1,5,43
15,1.5796062971115112,0.5155,0.46636865656811255,0.9091795111111113,0.5252,118221040,1773315600,4434.221569776535,35,cifar10,label,0.1,5,43
16,1.4324396554946899,0.5252,0.5088461904135759,0.9101099333333333,0.5138,118221040,1891536640,4434.221569776535,35,cifar10,label,0.1,5,43
17,1.6487622873306274,0.5138,0.46533401097151234,0.9098642722222221,0.5237,118221040,2009757680,4434.221569776535,35,cifar10,label,0.1,5,43
18,1.4946960998535157,0.5237,0.5107525591003281,0.9099966111111112,0.5043,118221040,2127978720,4434.221569776535,35,cifar10,label,0.1,5,43
19,1.8204167085647582,0.5043,0.4510317319157817,0.9092564000000001,0.5113,118221040,2246199760,4434.221569776535,35,cifar10,label,0.1,5,43
20,1.598697108078003,0.5113,0.49374387461136904,0.9076202444444444,0.4903,118221040,2364420800,4434.221569776535,35,cifar10,label,0.1,5,43
21,2.046516138458252,0.4903,0.43091836144295614,0.9077330388888889,0.5006,118221040,2482641840,4434.221569776535,35,cifar10,label,0.1,5,43
22,1.706594968032837,0.5006,0.4789032974742142,0.9044416333333333,0.4834,118221040,2600862880,4434.221569776535,35,cifar10,label,0.1,5,43
23,2.195541896057129,0.4834,0.4203534443601358,0.9075395388888889,0.4953,118221040,2719083920,4434.221569776535,35,cifar10,label,0.1,5,43
24,1.8297248447418213,0.4953,0.47083242105928724,0.9025010611111112,0.4801,118221040,2837304960,4434.221569776535,35,cifar10,label,0.1,5,43
25,2.30803073348999,0.4801,0.41974005207732656,0.9067571999999998,0.4923,118221040,2955526000,4434.221569776535,35,cifar10,label,0.1,5,43
26,1.8981404346466064,0.4923,0.46507015414728575,0.9018300666666667,0.479,118221040,3073747040,4434.221569776535,35,cifar10,label,0.1,5,43
27,2.4608311752319336,0.479,0.4179843774228658,0.9062318611111111,0.498,118221040,3191968080,4434.221569776535,35,cifar10,label,0.1,5,43
28,1.9683425472259521,0.498,0.47076459752663047,0.9016849611111111,0.4836,118221040,3310189120,4434.221569776535,35,cifar10,label,0.1,5,43
29,2.3245151744842527,0.4836,0.42812532304521717,0.9080725222222222,0.4907,118221040,3428410160,4434.221569776535,35,cifar10,label,0.1,5,43
30,2.184684270477295,0.4907,0.45595775729650684,0.9011236555555555,0.4854,118221040,3546631200,4434.221569776535,35,cifar10,label,0.1,5,43
31,2.2876518882751466,0.4854,0.4329011931358398,0.9071527666666667,0.0,118221040,3664852240,4434.221569776535,35,cifar10,label,0.1,5,43
