round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.301845955276489,0.0893,0.04861367622650547,0.5350526888888889,0.3016,84443600,84443600,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
2,2.0395868614196777,0.3016,0.20821100741870363,0.8323427833333333,0.3915,84443600,168887200,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
3,1.7202694213867187,0.3915,0.3117638520404289,0.8728339611111112,0.4449,84443600,253330800,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
4,1.5400040538787843,0.4449,0.38675856980280304,0.8901422388888889,0.4971,84443600,337774400,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
5,1.4050810230255126,0.4971,0.45529644447757533,0.9027029944444445,0.5322,84443600,422218000,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
6,1.3070786651611328,0.5322,0.4958748519050225,0.9118452277777779,0.5545,84443600,506661600,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
7,1.2422357053756714,0.5545,0.5209728304813168,0.9179905777777778,0.5704,84443600,591105200,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
8,1.199485839653015,0.5704,0.5387223551299064,0.9228000333333333,0.585,84443600,675548800,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
9,1.1597510772705077,0.585,0.5550411718340406,0.9266246944444445,0.5947,84443600,759992400,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
10,1.142919681930542,0.5947,0.5666929520677545,0.9290408000000001,0.6034,84443600,844436000,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
11,1.129289360332489,0.6034,0.5785980167868996,0.9310190055555555,0.6138,84443600,928879600,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
12,1.1234062397956848,0.6138,0.5904302986289649,0.9327205333333334,0.6236,84443600,1013323200,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
13,1.1133609786987304,0.6236,0.603306837332304,0.9343214555555555,0.6284,84443600,1097766800,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
14,1.1097387360572815,0.6284,0.6102376746712653,0.9355253833333335,0.6318,84443600,1182210400,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
15,1.1014871502876282,0.6318,0.6151409814781952,0.9366633055555555,0.637,84443600,1266654000,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
16,1.0998065658569336,0.637,0.6219613769716075,0.9374595055555556,0.6387,84443600,1351097600,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
17,1.1069037929534913,0.6387,0.6244957996608533,0.9382793277777777,0.6435,84443600,1435541200,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
18,1.1095027479171753,0.6435,0.6297476773742285,0.9392780277777778,0.6447,84443600,1519984800,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
19,1.117808592414856,0.6447,0.6319679378685419,0.9398267611111111,0.6466,84443600,1604428400,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
20,1.1269194286346436,0.6466,0.6349879596360886,0.9401341499999999,0.6505,84443600,1688872000,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
21,1.120987504196167,0.6505,0.6409585518722032,0.9408564888888888,0.6521,84443600,1773315600,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
22,1.12967299118042,0.6521,0.6428658365784669,0.9410245555555556,0.6528,84443600,1857759200,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
23,1.1401142944335938,0.6528,0.644187575650058,0.9414389166666666,0.6525,84443600,1942202800,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
24,1.1579380290985108,0.6525,0.6438596719782266,0.9413898333333334,0.655,84443600,2026646400,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
25,1.1665434242248536,0.655,0.6465951095059932,0.9414616222222222,0.6537,84443600,2111090000,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
26,1.1906977821350098,0.6537,0.6461196272925818,0.9415156499999998,0.6518,84443600,2195533600,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
27,1.211820905303955,0.6518,0.644849030265826,0.9407842333333333,0.6532,84443600,2279977200,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
28,1.2094866149902344,0.6532,0.6456462756799265,0.9412896833333333,0.6522,84443600,2364420800,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
29,1.2596217203140259,0.6522,0.6427536694400107,0.9405320111111111,0.6543,84443600,2448864400,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
30,1.2480494941711426,0.6543,0.6456106619611801,0.9410667777777778,0.6506,84443600,2533308000,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
31,1.2885292575836182,0.6506,0.6409937888166369,0.939736711111111,0.0,84443600,2617751600,3278.948192834854,25,cifar10,label,0.1,0.01,5,64,44
