round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.301845955276489,0.0893,0.04861367622650547,0.5350526888888889,0.4614,118221040,118221040,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
2,1.5522746713638305,0.4614,0.4407049737313498,0.8790235611111111,0.5355,118221040,236442080,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
3,1.312313405227661,0.5355,0.5282385232175251,0.9036869500000002,0.5709,118221040,354663120,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
4,1.2218221382141112,0.5709,0.5660369493702385,0.9165570277777777,0.5917,118221040,472884160,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
5,1.2021785354614258,0.5917,0.5876573265691234,0.9219937055555556,0.6043,118221040,591105200,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
6,1.2218000476837159,0.6043,0.602371395475819,0.9242591222222224,0.6107,118221040,709326240,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
7,1.2684353162765503,0.6107,0.6079243574420833,0.9255102888888889,0.6129,118221040,827547280,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
8,1.3810581356048584,0.6129,0.6085003927073747,0.9251197833333332,0.6162,118221040,945768320,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
9,1.4957584106445312,0.6162,0.6143305839788874,0.925329761111111,0.6229,118221040,1063989360,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
10,1.587829411315918,0.6229,0.6222132699424903,0.9260734166666665,0.6189,118221040,1182210400,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
11,1.7080782440185547,0.6189,0.6171635786062825,0.9239531944444443,0.6187,118221040,1300431440,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
12,1.848337026977539,0.6187,0.6156952633239275,0.9241531222222223,0.6237,118221040,1418652480,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
13,1.9379231620788575,0.6237,0.6213299467377367,0.9261328277777778,0.6095,118221040,1536873520,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
14,1.96268363571167,0.6095,0.6096746425323408,0.9226757166666667,0.6216,118221040,1655094560,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
15,2.016953917694092,0.6216,0.6215528896564642,0.9254775944444444,0.613,118221040,1773315600,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
16,2.020281164550781,0.613,0.6115340769585051,0.922083838888889,0.6244,118221040,1891536640,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
17,2.130682936477661,0.6244,0.6229424875092205,0.925102977777778,0.6228,118221040,2009757680,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
18,2.1897659744262694,0.6228,0.6219790307539442,0.9248473111111112,0.6219,118221040,2127978720,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
19,2.222056643295288,0.6219,0.6197655271513205,0.9232900833333332,0.618,118221040,2246199760,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
20,2.2806979217529295,0.618,0.6173123294486088,0.9229450944444444,0.625,118221040,2364420800,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
21,2.356468786239624,0.625,0.6241867041004419,0.9253475333333334,0.6223,118221040,2482641840,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
22,2.3893687175750733,0.6223,0.6213692513070805,0.9252505055555555,0.6225,118221040,2600862880,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
23,2.4234069618225096,0.6225,0.6204461733523956,0.9250887055555556,0.6262,118221040,2719083920,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
24,2.4646495365142824,0.6262,0.6244843054330748,0.9239728555555555,0.6219,118221040,2837304960,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
25,2.4990257556915285,0.6219,0.6205189576040204,0.9244651000000002,0.6222,118221040,2955526000,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
26,2.532513571548462,0.6222,0.6197078005466553,0.9236568499999999,0.6214,118221040,3073747040,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
27,2.6164097087860108,0.6214,0.6204602659727938,0.9239106777777778,0.623,118221040,3191968080,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
28,2.6694393173217774,0.623,0.620741632664101,0.9245818833333332,0.6195,118221040,3310189120,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
29,2.755965552520752,0.6195,0.618078075093901,0.9236760833333335,0.6183,118221040,3428410160,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
30,2.81645749130249,0.6183,0.6172815410916425,0.9228989833333333,0.6238,118221040,3546631200,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
31,2.8085532939910887,0.6238,0.6216880935371957,0.9231671833333334,0.0,118221040,3664852240,3123.812647819519,35,cifar10,quantity,0.1,0.01,5,64,44
