round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.4001,118221040,118221040,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
2,1.7224468589782715,0.4001,0.36270624278377966,0.8464140333333333,0.481,118221040,236442080,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
3,1.4431374084472657,0.481,0.46365857162310675,0.8835335777777777,0.5252,118221040,354663120,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
4,1.3342550159454345,0.5252,0.5122729157613014,0.8983001722222224,0.5532,118221040,472884160,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
5,1.2560838275909423,0.5532,0.5441002544539055,0.9090676555555557,0.5764,118221040,591105200,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
6,1.1944400859832764,0.5764,0.569415997806012,0.9177550666666667,0.6008,118221040,709326240,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
7,1.1340860822677612,0.6008,0.5939929528877353,0.9249444722222222,0.6184,118221040,827547280,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
8,1.0872117107391357,0.6184,0.6139728902703296,0.9305474444444444,0.6284,118221040,945768320,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
9,1.051852212524414,0.6284,0.6237003468297732,0.9346726833333332,0.6401,118221040,1063989360,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
10,1.0258573866844176,0.6401,0.635420161318854,0.9378833,0.6509,118221040,1182210400,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
11,0.9957349452972412,0.6509,0.6470729728760528,0.9408602166666666,0.6599,118221040,1300431440,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
12,0.974298578453064,0.6599,0.6562295880878202,0.9430770833333332,0.6636,118221040,1418652480,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
13,0.9589408584594726,0.6636,0.6600459763384858,0.9447485222222222,0.6683,118221040,1536873520,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
14,0.9452028894424438,0.6683,0.6648670290400328,0.9462260333333333,0.676,118221040,1655094560,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
15,0.9331017201423645,0.676,0.6725758596381355,0.9475957555555556,0.6793,118221040,1773315600,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
16,0.9226809230804444,0.6793,0.6759379650898711,0.9487471444444443,0.6817,118221040,1891536640,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
17,0.9159837968826294,0.6817,0.6782978575729122,0.9495573055555557,0.6861,118221040,2009757680,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
18,0.9118102588653565,0.6861,0.6828979361605335,0.9502254722222222,0.6867,118221040,2127978720,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
19,0.9088735521316529,0.6867,0.6837947733708823,0.9507734111111112,0.6875,118221040,2246199760,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
20,0.9090756536483765,0.6875,0.6845994769505643,0.9511805000000001,0.6875,118221040,2364420800,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
21,0.9051586881637573,0.6875,0.685244868418945,0.9516471555555555,0.689,118221040,2482641840,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
22,0.9002242745399475,0.689,0.6868871501355897,0.9520751555555556,0.6887,118221040,2600862880,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
23,0.906812748336792,0.6887,0.6865776513317784,0.9521132777777778,0.6925,118221040,2719083920,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
24,0.8975902409553528,0.6925,0.6905888431256745,0.9526714666666667,0.6914,118221040,2837304960,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
25,0.9017983736991882,0.6914,0.6899835609709061,0.9526741333333334,0.6915,118221040,2955526000,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
26,0.9040962814331055,0.6915,0.6895512491428494,0.9527598777777779,0.6926,118221040,3073747040,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
27,0.9091868312835694,0.6926,0.6917995345078871,0.9525939777777779,0.6908,118221040,3191968080,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
28,0.926175401687622,0.6908,0.6901135319903402,0.9521373333333333,0.6928,118221040,3310189120,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
29,0.9233914541244507,0.6928,0.6918881276293778,0.9525493888888888,0.6932,118221040,3428410160,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
30,0.9280795007705689,0.6932,0.6928344602766391,0.9522766333333333,0.6935,118221040,3546631200,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
31,0.9359616661071777,0.6935,0.693996770427362,0.9524039055555555,0.0,118221040,3664852240,8975.268951892853,35,cifar10,quantity,0.1,0.01,1,64,43
