round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.29947508392334,0.1045,0.036501414715106956,0.5703879277777778,0.4996,118221040,118221040,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
2,1.5216270256042481,0.4996,0.48112199776254716,0.8893740055555556,0.615,118221040,236442080,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
3,1.1002605895996094,0.615,0.6103476587629342,0.9291879888888888,0.6609,118221040,354663120,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
4,0.9793576648712158,0.6609,0.6581982549822607,0.9418988666666668,0.683,118221040,472884160,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
5,0.9223129629135132,0.683,0.680004051274993,0.9481684666666667,0.6976,118221040,591105200,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
6,0.88857594165802,0.6976,0.6947384536041146,0.9522594666666665,0.7066,118221040,709326240,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
7,0.8765945137023926,0.7066,0.7031528169068506,0.9547501777777777,0.7137,118221040,827547280,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
8,0.8761373411178589,0.7137,0.7109069490226911,0.9565371444444445,0.7162,118221040,945768320,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
9,0.8894298706054687,0.7162,0.7141599582124061,0.9576309666666665,0.719,118221040,1063989360,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
10,0.9026230657577514,0.719,0.7168559924299179,0.958364588888889,0.7232,118221040,1182210400,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
11,0.9281784580230713,0.7232,0.7215067454520663,0.958696611111111,0.7261,118221040,1300431440,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
12,0.9494936862945557,0.7261,0.7244482708521313,0.9591337999999998,0.7246,118221040,1418652480,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
13,0.9862670083045959,0.7246,0.7230251351951652,0.9589657555555554,0.7254,118221040,1536873520,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
14,1.0090058450698853,0.7254,0.7239247806415611,0.9591505555555555,0.7257,118221040,1655094560,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
15,1.0394610547065735,0.7257,0.7243846881728457,0.9593149222222224,0.7269,118221040,1773315600,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
16,1.0690049692153931,0.7269,0.7255236463660665,0.9594711388888889,0.7284,118221040,1891536640,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
17,1.1144222939491273,0.7284,0.726829925984173,0.9594887222222223,0.7293,118221040,2009757680,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
18,1.1412020328521728,0.7293,0.7276851714204668,0.9592007611111113,0.7301,118221040,2127978720,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
19,1.1707988926887511,0.7301,0.729487164865763,0.9594516555555554,0.728,118221040,2246199760,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
20,1.2039061329841614,0.728,0.7269057146774124,0.9589643166666667,0.7286,118221040,2364420800,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
21,1.2335489169120788,0.7286,0.7274769931940802,0.958979311111111,0.7283,118221040,2482641840,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
22,1.2420354480743407,0.7283,0.7274956089001562,0.958648088888889,0.73,118221040,2600862880,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
23,1.28731518201828,0.73,0.7275086955957066,0.9589786777777777,0.7285,118221040,2719083920,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
24,1.3183791007995604,0.7285,0.7269815326097803,0.9588944777777778,0.7313,118221040,2837304960,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
25,1.329045327949524,0.7313,0.7286687274943012,0.9585528555555556,0.728,118221040,2955526000,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
26,1.3717355934143067,0.728,0.7261521903405967,0.9582090666666667,0.729,118221040,3073747040,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
27,1.3933358596801757,0.729,0.7270796617850295,0.9581790777777778,0.7286,118221040,3191968080,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
28,1.4035831941604615,0.7286,0.7270689415034616,0.9583204277777778,0.7303,118221040,3310189120,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
29,1.4477010487556456,0.7303,0.7295456458703059,0.9583505777777779,0.7325,118221040,3428410160,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
30,1.4676903104782104,0.7325,0.7314558863261194,0.9582562111111113,0.7311,118221040,3546631200,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
31,1.4904586915969849,0.7311,0.7290358607981814,0.9581294055555555,0.0,118221040,3664852240,4544.030859470367,35,cifar10,quantity,0.5,0.01,5,64,46
