round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.638,84443600,84443600,3356.569355249405,25,cifar10,quantity,0.1,5,45
2,1.1364785419464112,0.638,0.6300699771337893,0.9389903722222221,0.7281,84443600,168887200,3356.569355249405,25,cifar10,quantity,0.1,5,45
3,0.7954441036224366,0.7281,0.7284029607301928,0.9626438333333333,0.7458,84443600,253330800,3356.569355249405,25,cifar10,quantity,0.1,5,45
4,0.8358824111938477,0.7458,0.7453415841100486,0.9662059,0.7502,84443600,337774400,3356.569355249405,25,cifar10,quantity,0.1,5,45
5,0.9787531118392945,0.7502,0.7495682912137998,0.9663968222222223,0.7478,84443600,422218000,3356.569355249405,25,cifar10,quantity,0.1,5,45
6,1.1295774845123292,0.7478,0.7468775608996443,0.9647159888888888,0.7481,84443600,506661600,3356.569355249405,25,cifar10,quantity,0.1,5,45
7,1.2659616382598877,0.7481,0.7480880493159108,0.9633296277777778,0.7516,84443600,591105200,3356.569355249405,25,cifar10,quantity,0.1,5,45
8,1.3778353294372558,0.7516,0.7520228623091556,0.9637270555555556,0.7473,84443600,675548800,3356.569355249405,25,cifar10,quantity,0.1,5,45
9,1.484849404144287,0.7473,0.7468996289498715,0.9634636500000001,0.7465,84443600,759992400,3356.569355249405,25,cifar10,quantity,0.1,5,45
10,1.5921043762207032,0.7465,0.7470755462988986,0.9630516722222222,0.7443,84443600,844436000,3356.569355249405,25,cifar10,quantity,0.1,5,45
11,1.7074992469787598,0.7443,0.7434435521549665,0.9627588055555556,0.7432,84443600,928879600,3356.569355249405,25,cifar10,quantity,0.1,5,45
12,1.794312109375,0.7432,0.7418407541217844,0.9626202888888891,0.7458,84443600,1013323200,3356.569355249405,25,cifar10,quantity,0.1,5,45
13,1.8708778465270997,0.7458,0.7455874904884233,0.9626348777777777,0.7437,84443600,1097766800,3356.569355249405,25,cifar10,quantity,0.1,5,45
14,1.9408618682861327,0.7437,0.7442093993130049,0.9616356111111111,0.7386,84443600,1182210400,3356.569355249405,25,cifar10,quantity,0.1,5,45
15,2.0681077072143554,0.7386,0.7372798866588364,0.9612198666666666,0.7369,84443600,1266654000,3356.569355249405,25,cifar10,quantity,0.1,5,45
16,2.098763981628418,0.7369,0.7376130281069269,0.9604892666666668,0.7386,84443600,1351097600,3356.569355249405,25,cifar10,quantity,0.1,5,45
17,2.1875260341644287,0.7386,0.7379956744024198,0.9610405944444447,0.7392,84443600,1435541200,3356.569355249405,25,cifar10,quantity,0.1,5,45
18,2.2257201637268067,0.7392,0.7374377914217378,0.9608828055555556,0.7407,84443600,1519984800,3356.569355249405,25,cifar10,quantity,0.1,5,45
19,2.3035317108154296,0.7407,0.7401787414208285,0.9614077333333334,0.7422,84443600,1604428400,3356.569355249405,25,cifar10,quantity,0.1,5,45
20,2.4259735290527344,0.7422,0.741567890953743,0.9620518166666667,0.7387,84443600,1688872000,3356.569355249405,25,cifar10,quantity,0.1,5,45
21,2.5095163955688475,0.7387,0.7383818327312889,0.9607532222222221,0.7404,84443600,1773315600,3356.569355249405,25,cifar10,quantity,0.1,5,45
22,2.499590348815918,0.7404,0.7392735107408476,0.9610405666666667,0.7367,84443600,1857759200,3356.569355249405,25,cifar10,quantity,0.1,5,45
23,2.6286933753967285,0.7367,0.7353036290011967,0.9608105888888888,0.7377,84443600,1942202800,3356.569355249405,25,cifar10,quantity,0.1,5,45
24,2.6808357261657716,0.7377,0.7374996985615642,0.9602243777777779,0.7359,84443600,2026646400,3356.569355249405,25,cifar10,quantity,0.1,5,45
25,2.7095531173706053,0.7359,0.736628678660787,0.95993535,0.7334,84443600,2111090000,3356.569355249405,25,cifar10,quantity,0.1,5,45
26,2.776488114929199,0.7334,0.7333528186640901,0.9589562722222222,0.7321,84443600,2195533600,3356.569355249405,25,cifar10,quantity,0.1,5,45
27,2.84099800491333,0.7321,0.7321268042660092,0.9594399499999999,0.7362,84443600,2279977200,3356.569355249405,25,cifar10,quantity,0.1,5,45
28,2.9771611236572264,0.7362,0.734570333542357,0.959978161111111,0.7329,84443600,2364420800,3356.569355249405,25,cifar10,quantity,0.1,5,45
29,3.012557344818115,0.7329,0.7320056728127857,0.9592923777777778,0.7376,84443600,2448864400,3356.569355249405,25,cifar10,quantity,0.1,5,45
30,3.0344032005310058,0.7376,0.7376466388025251,0.9597984166666669,0.7324,84443600,2533308000,3356.569355249405,25,cifar10,quantity,0.1,5,45
