round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.4582,84443600,84443600,5454.640148162842,25,cifar10,quantity,0.1,5,43
2,3.0542671058654784,0.4582,0.43005669705930527,0.8650081055555555,0.1881,84443600,168887200,5454.640148162842,25,cifar10,quantity,0.1,5,43
3,4.925651727294922,0.1881,0.10965349746109512,0.7475547277777779,0.1566,84443600,253330800,5454.640148162842,25,cifar10,quantity,0.1,5,43
4,42.147178363037106,0.1566,0.08636810658729514,0.7267540222222222,0.1001,84443600,337774400,5454.640148162842,25,cifar10,quantity,0.1,5,43
5,34.8745131225586,0.1001,0.018383271424456983,0.5723885944444445,0.1001,84443600,422218000,5454.640148162842,25,cifar10,quantity,0.1,5,43
6,71.4281680419922,0.1001,0.018386180006855855,0.5922249055555555,0.1,84443600,506661600,5454.640148162842,25,cifar10,quantity,0.1,5,43
7,65.55061975097657,0.1,0.01818181818181818,0.5707184333333334,0.1002,84443600,591105200,5454.640148162842,25,cifar10,quantity,0.1,5,43
8,49.67675875244141,0.1002,0.01858809635315917,0.5950009222222222,0.1227,84443600,675548800,5454.640148162842,25,cifar10,quantity,0.1,5,43
9,41.4481655090332,0.1227,0.05798275053266577,0.6132702555555556,0.1339,84443600,759992400,5454.640148162842,25,cifar10,quantity,0.1,5,43
10,57.505159130859376,0.1339,0.049147964671068065,0.6393999277777779,0.1579,84443600,844436000,5454.640148162842,25,cifar10,quantity,0.1,5,43
11,20.314844525146484,0.1579,0.08033092391556859,0.6537942999999999,0.2027,84443600,928879600,5454.640148162842,25,cifar10,quantity,0.1,5,43
12,19.48002135925293,0.2027,0.1333064924343314,0.7158982166666666,0.1574,84443600,1013323200,5454.640148162842,25,cifar10,quantity,0.1,5,43
13,60.248471618652346,0.1574,0.060154391755991535,0.6314090055555555,0.1783,84443600,1097766800,5454.640148162842,25,cifar10,quantity,0.1,5,43
14,27.758543130493162,0.1783,0.09986733219089952,0.7057895722222222,0.1408,84443600,1182210400,5454.640148162842,25,cifar10,quantity,0.1,5,43
15,28.544508959960936,0.1408,0.06674521697914607,0.6591685,0.244,84443600,1266654000,5454.640148162842,25,cifar10,quantity,0.1,5,43
16,25.012464685058593,0.244,0.14800411367142935,0.7355227777777777,0.1802,84443600,1351097600,5454.640148162842,25,cifar10,quantity,0.1,5,43
17,30.474344274902343,0.1802,0.08886883776953822,0.6712106999999999,0.2119,84443600,1435541200,5454.640148162842,25,cifar10,quantity,0.1,5,43
18,14.125727990722655,0.2119,0.13485862917102626,0.7239639055555556,0.2108,84443600,1519984800,5454.640148162842,25,cifar10,quantity,0.1,5,43
19,20.62936596069336,0.2108,0.12286213202906607,0.7256619666666666,0.244,84443600,1604428400,5454.640148162842,25,cifar10,quantity,0.1,5,43
20,16.759512088012695,0.244,0.15989993463088562,0.7262911666666667,0.2147,84443600,1688872000,5454.640148162842,25,cifar10,quantity,0.1,5,43
21,22.059978762817384,0.2147,0.13772687176397605,0.7019918722222221,0.2256,84443600,1773315600,5454.640148162842,25,cifar10,quantity,0.1,5,43
22,19.024518704223635,0.2256,0.14880510033284794,0.7226181666666666,0.1983,84443600,1857759200,5454.640148162842,25,cifar10,quantity,0.1,5,43
23,20.72012137451172,0.1983,0.1256468744995681,0.723415561111111,0.2638,84443600,1942202800,5454.640148162842,25,cifar10,quantity,0.1,5,43
24,22.40673884887695,0.2638,0.17389296402455062,0.7482501944444444,0.1796,84443600,2026646400,5454.640148162842,25,cifar10,quantity,0.1,5,43
25,42.76751184082031,0.1796,0.09138582364538522,0.6702358555555555,0.1714,84443600,2111090000,5454.640148162842,25,cifar10,quantity,0.1,5,43
26,23.730449726867676,0.1714,0.09676701098105092,0.7071422999999999,0.2514,84443600,2195533600,5454.640148162842,25,cifar10,quantity,0.1,5,43
27,9.359692936706542,0.2514,0.1924216945987086,0.7368792166666667,0.2342,84443600,2279977200,5454.640148162842,25,cifar10,quantity,0.1,5,43
28,29.337672552490233,0.2342,0.15929588550270707,0.7452795555555556,0.1695,84443600,2364420800,5454.640148162842,25,cifar10,quantity,0.1,5,43
29,46.20049943237305,0.1695,0.11146498641925624,0.6940320333333333,0.1572,84443600,2448864400,5454.640148162842,25,cifar10,quantity,0.1,5,43
30,56.817348974609374,0.1572,0.07724731605026278,0.6706147388888889,0.1989,84443600,2533308000,5454.640148162842,25,cifar10,quantity,0.1,5,43
31,22.59409700317383,0.1989,0.13031760537611833,0.704223488888889,0.0,84443600,2617751600,5454.640148162842,25,cifar10,quantity,0.1,5,43
