round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.29947508392334,0.1045,0.036501414715106956,0.5703879277777778,0.5527,118221040,118221040,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
2,1.344090507888794,0.5527,0.5411692033079658,0.9155515666666666,0.6592,118221040,236442080,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
3,0.9885982335090637,0.6592,0.6531402419365003,0.9424672166666668,0.6886,118221040,354663120,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
4,0.9008573503494263,0.6886,0.6844604181128618,0.9510410611111111,0.7085,118221040,472884160,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
5,0.8545521263122559,0.7085,0.7046647735261671,0.9559360833333332,0.7217,118221040,591105200,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
6,0.8261178703308105,0.7217,0.7189234915654334,0.959083688888889,0.7315,118221040,709326240,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
7,0.8138622252464295,0.7315,0.7293817221543228,0.9610447722222222,0.7375,118221040,827547280,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
8,0.8251546895980835,0.7375,0.7354583638467828,0.9619557000000001,0.7381,118221040,945768320,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
9,0.8483621574401855,0.7381,0.7359124626137032,0.9621687388888889,0.7411,118221040,1063989360,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
10,0.873026042842865,0.7411,0.7390865355479015,0.9627504777777778,0.7409,118221040,1182210400,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
11,0.9063114192962647,0.7409,0.7394707729727042,0.9629928611111112,0.741,118221040,1300431440,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
12,0.9321116855621338,0.741,0.7395475112501305,0.9631132166666667,0.7395,118221040,1418652480,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
13,0.9765177438735962,0.7395,0.7374638212716154,0.9630987111111111,0.7377,118221040,1536873520,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
14,1.0130771171569823,0.7377,0.7373552193349251,0.9624850555555554,0.7365,118221040,1655094560,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
15,1.049666257762909,0.7365,0.736904422347942,0.9620189944444444,0.7398,118221040,1773315600,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
16,1.0896325526237487,0.7398,0.740331761584073,0.9622009166666669,0.7388,118221040,1891536640,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
17,1.1283276132583617,0.7388,0.739380098320649,0.9616101944444445,0.7344,118221040,2009757680,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
18,1.1685056921005248,0.7344,0.734726314876388,0.9611541666666668,0.7377,118221040,2127978720,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
19,1.225997419166565,0.7377,0.7372767599473294,0.9615278944444444,0.738,118221040,2246199760,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
20,1.241528991317749,0.738,0.7365627677633564,0.9617302111111112,0.7398,118221040,2364420800,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
21,1.2578011919021606,0.7398,0.7397045856554094,0.9621720222222221,0.7417,118221040,2482641840,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
22,1.3060891534805297,0.7417,0.7408810015588783,0.9625541944444445,0.74,118221040,2600862880,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
23,1.329133353805542,0.74,0.7404687898831281,0.9624510277777778,0.7395,118221040,2719083920,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
24,1.3821307439804078,0.7395,0.7386379015605785,0.9617751166666666,0.7396,118221040,2837304960,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
25,1.3986145978927613,0.7396,0.7383950355203942,0.9619261833333332,0.7421,118221040,2955526000,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
26,1.4149600402832032,0.7421,0.7413067769247456,0.9619649222222222,0.7386,118221040,3073747040,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
27,1.4892290250778197,0.7386,0.7387440722196171,0.9622077555555555,0.7426,118221040,3191968080,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
28,1.4802506338119508,0.7426,0.7428252845508564,0.9623103055555555,0.7392,118221040,3310189120,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
29,1.501930980682373,0.7392,0.7386290901987427,0.9619760666666668,0.7401,118221040,3428410160,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
30,1.561712088394165,0.7401,0.739780344101528,0.962515261111111,0.744,118221040,3546631200,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
31,1.5793870136260986,0.744,0.7440147153125901,0.9626290055555555,0.0,118221040,3664852240,4457.701672554016,35,cifar10,quantity,0.1,0.01,5,64,46
