round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.301845955276489,0.0893,0.04861367622650547,0.5350526888888889,0.6145,118221040,118221040,4235.431781053543,35,cifar10,quantity,0.1,5,44
2,1.145751781463623,0.6145,0.6142083644833095,0.9326204666666668,0.7008,118221040,236442080,4235.431781053543,35,cifar10,quantity,0.1,5,44
3,0.8720574689865113,0.7008,0.7014018541291829,0.9549824277777779,0.7105,118221040,354663120,4235.431781053543,35,cifar10,quantity,0.1,5,44
4,0.9264016077041626,0.7105,0.7106431118418778,0.9566497555555555,0.7093,118221040,472884160,4235.431781053543,35,cifar10,quantity,0.1,5,44
5,1.0884063610076904,0.7093,0.7106283553854972,0.9547262944444445,0.7069,118221040,591105200,4235.431781053543,35,cifar10,quantity,0.1,5,44
6,1.3027659532546998,0.7069,0.7069645499735127,0.9536077888888889,0.7001,118221040,709326240,4235.431781053543,35,cifar10,quantity,0.1,5,44
7,1.4883294815063477,0.7001,0.700616061722425,0.9515529444444443,0.6975,118221040,827547280,4235.431781053543,35,cifar10,quantity,0.1,5,44
8,1.6373524490356446,0.6975,0.6968497735330319,0.9511004333333333,0.7006,118221040,945768320,4235.431781053543,35,cifar10,quantity,0.1,5,44
9,1.7840797719955444,0.7006,0.7013672759732963,0.9504476333333333,0.6995,118221040,1063989360,4235.431781053543,35,cifar10,quantity,0.1,5,44
10,1.9057494731903075,0.6995,0.6995944865350776,0.9502180055555556,0.6972,118221040,1182210400,4235.431781053543,35,cifar10,quantity,0.1,5,44
11,2.011597860908508,0.6972,0.6967902605046213,0.9493983166666666,0.6969,118221040,1300431440,4235.431781053543,35,cifar10,quantity,0.1,5,44
12,2.088824507522583,0.6969,0.6957850889655365,0.9490567944444445,0.697,118221040,1418652480,4235.431781053543,35,cifar10,quantity,0.1,5,44
13,2.2175735095977784,0.697,0.6973103962825369,0.9492051222222223,0.6943,118221040,1536873520,4235.431781053543,35,cifar10,quantity,0.1,5,44
14,2.3187546312332152,0.6943,0.6939048525731903,0.9492514999999999,0.6935,118221040,1655094560,4235.431781053543,35,cifar10,quantity,0.1,5,44
15,2.3671926668167114,0.6935,0.6935278403287053,0.9486329888888889,0.6944,118221040,1773315600,4235.431781053543,35,cifar10,quantity,0.1,5,44
16,2.468431902885437,0.6944,0.6949355826735285,0.9484046944444445,0.693,118221040,1891536640,4235.431781053543,35,cifar10,quantity,0.1,5,44
17,2.5758830184936525,0.693,0.6933223764880159,0.9477851277777777,0.6956,118221040,2009757680,4235.431781053543,35,cifar10,quantity,0.1,5,44
18,2.6459650730133055,0.6956,0.6955271289046454,0.9485541611111111,0.6913,118221040,2127978720,4235.431781053543,35,cifar10,quantity,0.1,5,44
19,2.632702411651611,0.6913,0.6905146239998587,0.9471322722222222,0.6872,118221040,2246199760,4235.431781053543,35,cifar10,quantity,0.1,5,44
20,2.786136623382568,0.6872,0.6880428247917586,0.9464658666666667,0.6938,118221040,2364420800,4235.431781053543,35,cifar10,quantity,0.1,5,44
21,2.8594006616592407,0.6938,0.694654785935699,0.9474594722222223,0.6905,118221040,2482641840,4235.431781053543,35,cifar10,quantity,0.1,5,44
22,3.0115013381958007,0.6905,0.6904505884198648,0.9473387277777778,0.6921,118221040,2600862880,4235.431781053543,35,cifar10,quantity,0.1,5,44
23,3.1119563594818116,0.6921,0.691837601434576,0.94720875,0.6941,118221040,2719083920,4235.431781053543,35,cifar10,quantity,0.1,5,44
24,3.146610218811035,0.6941,0.6936929488649886,0.9479658833333333,0.6922,118221040,2837304960,4235.431781053543,35,cifar10,quantity,0.1,5,44
25,3.1559621868133543,0.6922,0.6925968493086228,0.9474759111111112,0.6958,118221040,2955526000,4235.431781053543,35,cifar10,quantity,0.1,5,44
26,3.252917261505127,0.6958,0.6963106226843613,0.9468373722222223,0.6938,118221040,3073747040,4235.431781053543,35,cifar10,quantity,0.1,5,44
27,3.327788108444214,0.6938,0.6937423588626406,0.9461477333333332,0.6906,118221040,3191968080,4235.431781053543,35,cifar10,quantity,0.1,5,44
28,3.4887416175842283,0.6906,0.6913166648173105,0.9464528611111109,0.6921,118221040,3310189120,4235.431781053543,35,cifar10,quantity,0.1,5,44
29,3.4597111251831056,0.6921,0.6927078108122361,0.9471962333333334,0.6883,118221040,3428410160,4235.431781053543,35,cifar10,quantity,0.1,5,44
30,3.5406836631774903,0.6883,0.6887346357832022,0.9461353888888888,0.6926,118221040,3546631200,4235.431781053543,35,cifar10,quantity,0.1,5,44
