round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.6644,118221040,118221040,6445.104307174683,35,cifar10,quantity,0.1,10,45
2,0.9825276634216309,0.6644,0.6624673270624418,0.9472471333333331,0.731,118221040,236442080,6445.104307174683,35,cifar10,quantity,0.1,10,45
3,1.0170658355712892,0.731,0.7301079356281144,0.9608549222222222,0.7339,118221040,354663120,6445.104307174683,35,cifar10,quantity,0.1,10,45
4,1.304913874053955,0.7339,0.7329410983343512,0.9607865166666667,0.7347,118221040,472884160,6445.104307174683,35,cifar10,quantity,0.1,10,45
5,1.5754836776733399,0.7347,0.7325135105985233,0.9606183388888889,0.7354,118221040,591105200,6445.104307174683,35,cifar10,quantity,0.1,10,45
6,1.730145742034912,0.7354,0.7354941067214402,0.9600243111111111,0.7318,118221040,709326240,6445.104307174683,35,cifar10,quantity,0.1,10,45
7,1.9192643192291259,0.7318,0.7316783066253393,0.9590549555555556,0.7301,118221040,827547280,6445.104307174683,35,cifar10,quantity,0.1,10,45
8,2.118133938217163,0.7301,0.7280702093259428,0.959238738888889,0.7292,118221040,945768320,6445.104307174683,35,cifar10,quantity,0.1,10,45
9,2.2093812622070312,0.7292,0.7284286293656079,0.9585406388888889,0.7288,118221040,1063989360,6445.104307174683,35,cifar10,quantity,0.1,10,45
10,2.342542370605469,0.7288,0.7267268832148945,0.9584198555555556,0.7303,118221040,1182210400,6445.104307174683,35,cifar10,quantity,0.1,10,45
11,2.4729379058837893,0.7303,0.7281469009846269,0.9592914777777779,0.7282,118221040,1300431440,6445.104307174683,35,cifar10,quantity,0.1,10,45
12,2.5525703163146973,0.7282,0.7280266801664712,0.9581635166666667,0.7272,118221040,1418652480,6445.104307174683,35,cifar10,quantity,0.1,10,45
13,2.6958291381835937,0.7272,0.7260342231108982,0.9583124833333333,0.7268,118221040,1536873520,6445.104307174683,35,cifar10,quantity,0.1,10,45
14,2.8337135055541993,0.7268,0.7274061885249173,0.9576742388888888,0.7242,118221040,1655094560,6445.104307174683,35,cifar10,quantity,0.1,10,45
15,2.9024349349975584,0.7242,0.7246739078538358,0.9571660055555554,0.7238,118221040,1773315600,6445.104307174683,35,cifar10,quantity,0.1,10,45
16,3.06672693939209,0.7238,0.723254021547077,0.9569403666666666,0.7239,118221040,1891536640,6445.104307174683,35,cifar10,quantity,0.1,10,45
17,3.138848034667969,0.7239,0.7245203178327357,0.95742025,0.7293,118221040,2009757680,6445.104307174683,35,cifar10,quantity,0.1,10,45
18,3.28000283203125,0.7293,0.7290722833642489,0.9574690388888889,0.7263,118221040,2127978720,6445.104307174683,35,cifar10,quantity,0.1,10,45
19,3.4123898376464843,0.7263,0.7259885329768135,0.9565310944444445,0.7273,118221040,2246199760,6445.104307174683,35,cifar10,quantity,0.1,10,45
20,3.5228398818969726,0.7273,0.7254970343624254,0.9564622166666666,0.7243,118221040,2364420800,6445.104307174683,35,cifar10,quantity,0.1,10,45
21,3.5849763565063477,0.7243,0.7229476739622267,0.9563750833333333,0.7233,118221040,2482641840,6445.104307174683,35,cifar10,quantity,0.1,10,45
22,3.7340647201538086,0.7233,0.7233922337418186,0.9561049333333334,0.7219,118221040,2600862880,6445.104307174683,35,cifar10,quantity,0.1,10,45
23,3.8531365165710447,0.7219,0.7217758568661419,0.9559139166666666,0.7241,118221040,2719083920,6445.104307174683,35,cifar10,quantity,0.1,10,45
24,3.9477703704833984,0.7241,0.7225839572071472,0.9558529,0.7217,118221040,2837304960,6445.104307174683,35,cifar10,quantity,0.1,10,45
25,4.1020517257690425,0.7217,0.7210451366602809,0.9553463222222224,0.7261,118221040,2955526000,6445.104307174683,35,cifar10,quantity,0.1,10,45
26,4.294748233032227,0.7261,0.7258824814721899,0.955620538888889,0.7248,118221040,3073747040,6445.104307174683,35,cifar10,quantity,0.1,10,45
27,4.478899417114258,0.7248,0.7243413611801783,0.9551567166666665,0.7284,118221040,3191968080,6445.104307174683,35,cifar10,quantity,0.1,10,45
28,4.512702239990235,0.7284,0.7286415154724319,0.9559971611111109,0.7253,118221040,3310189120,6445.104307174683,35,cifar10,quantity,0.1,10,45
29,4.615957781982422,0.7253,0.7245869740865843,0.9555042333333332,0.7243,118221040,3428410160,6445.104307174683,35,cifar10,quantity,0.1,10,45
30,4.677353338623047,0.7243,0.7234910262911811,0.9551188166666668,0.7225,118221040,3546631200,6445.104307174683,35,cifar10,quantity,0.1,10,45
