round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.3248,33777440,33777440,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
2,2.186615929031372,0.3248,0.1888775724569159,0.7932895777777779,0.3338,33777440,67554880,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
3,2.6092758033752443,0.3338,0.19286704200013163,0.8150832944444444,0.3457,33777440,101332320,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
4,2.509778994369507,0.3457,0.20252117213814066,0.8423453777777776,0.3647,33777440,135109760,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
5,2.3636656970977783,0.3647,0.23442222452575381,0.8640494499999999,0.3864,33777440,168887200,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
6,2.298823477935791,0.3864,0.27177003583672177,0.8774236055555557,0.3952,33777440,202664640,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
7,2.3171313274383545,0.3952,0.2857555676313228,0.8849696055555556,0.4097,33777440,236442080,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
8,2.2749061454772947,0.4097,0.3090404591910393,0.892138961111111,0.4258,33777440,270219520,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
9,2.2399443969726565,0.4258,0.33460588801872515,0.8978957111111111,0.4378,33777440,303996960,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
10,2.2273776176452635,0.4378,0.3526593468375533,0.9020507499999999,0.4486,33777440,337774400,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
11,2.2549254806518553,0.4486,0.36686436743084677,0.9044939444444443,0.4561,33777440,371551840,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
12,2.225888079833984,0.4561,0.3811239414812732,0.905449438888889,0.4739,33777440,405329280,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
13,2.1987216888427734,0.4739,0.4046350852112385,0.9083344888888888,0.4977,33777440,439106720,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
14,2.053817338180542,0.4977,0.43522817579485135,0.9146666111111111,0.4843,33777440,472884160,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
15,2.198041040802002,0.4843,0.4247695832773866,0.9129061555555555,0.4674,33777440,506661600,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
16,2.408484676361084,0.4674,0.4065687043685859,0.9083956722222222,0.4856,33777440,540439040,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
17,2.370713451385498,0.4856,0.4288070292267858,0.9111866833333334,0.4939,33777440,574216480,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
18,2.33923263092041,0.4939,0.438877700926549,0.9124728722222221,0.4944,33777440,607993920,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
19,2.389502010726929,0.4944,0.43867982133718864,0.9123300944444445,0.4768,33777440,641771360,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
20,2.665904405212402,0.4768,0.41932733422246793,0.9077348722222223,0.4921,33777440,675548800,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
21,2.543907611465454,0.4921,0.43986366739140326,0.9110773166666666,0.51,33777440,709326240,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
22,2.3960582023620605,0.51,0.46229272386309794,0.9159315722222223,0.5046,33777440,743103680,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
23,2.5104637790679933,0.5046,0.4512072180541595,0.9149758055555557,0.5057,33777440,776881120,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
24,2.4996880393981935,0.5057,0.4549069043133488,0.9138429166666668,0.5225,33777440,810658560,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
25,2.4518947853088378,0.5225,0.47445877110025564,0.9196559444444443,0.5123,33777440,844436000,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
26,2.568406157684326,0.5123,0.4579970619365185,0.9170482222222223,0.5262,33777440,878213440,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
27,2.553419507598877,0.5262,0.47977144494938856,0.9206561000000001,0.5362,33777440,911990880,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
28,2.503671118927002,0.5362,0.49422126237809944,0.9218015111111111,0.5282,33777440,945768320,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
29,2.4542286102294923,0.5282,0.4841117969778921,0.9186524222222223,0.5373,33777440,979545760,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
30,2.4961952629089357,0.5373,0.49527886994182824,0.9210366166666667,0.5419,33777440,1013323200,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
31,2.523216996383667,0.5419,0.4997607861156898,0.9218839555555555,0.0,33777440,1047100640,7468.441477775574,10,cifar10,label,0.1,0.01,5,64,43
