round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.5046,118221040,118221040,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
2,1.510141907119751,0.5046,0.4906200940250338,0.8901982944444443,0.5983,118221040,236442080,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
3,1.1400633735656738,0.5983,0.5889158683762016,0.9245738333333333,0.6497,118221040,354663120,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
4,1.016686704826355,0.6497,0.6436158240048638,0.9382911833333333,0.6697,118221040,472884160,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
5,0.9514585519790649,0.6697,0.6651923257209427,0.9454680444444445,0.6828,118221040,591105200,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
6,0.9185454473495483,0.6828,0.6796935681769452,0.9495569944444444,0.6939,118221040,709326240,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
7,0.9038645530700684,0.6939,0.691309002450988,0.9522310166666668,0.7024,118221040,827547280,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
8,0.9036921752929687,0.7024,0.69999899181305,0.9539735888888888,0.7043,118221040,945768320,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
9,0.9155592720031738,0.7043,0.7028394401420577,0.9551102777777778,0.7095,118221040,1063989360,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
10,0.9468298835754394,0.7095,0.7076275287573016,0.9555346666666666,0.7092,118221040,1182210400,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
11,0.9863813972473144,0.7092,0.7077474049394044,0.9557270000000001,0.71,118221040,1300431440,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
12,1.030036561203003,0.71,0.7084060681300341,0.9557473555555556,0.7131,118221040,1418652480,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
13,1.0809072231292725,0.7131,0.7122999586184632,0.9558265,0.7139,118221040,1536873520,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
14,1.125963120651245,0.7139,0.7132889956822359,0.9555300111111112,0.7136,118221040,1655094560,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
15,1.1830166858673097,0.7136,0.7120313582171556,0.9552576222222221,0.7108,118221040,1773315600,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
16,1.2129836708068849,0.7108,0.7098745921072702,0.9550737166666666,0.7119,118221040,1891536640,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
17,1.2486582374572754,0.7119,0.7108115940532175,0.9548792444444443,0.7131,118221040,2009757680,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
18,1.27929055519104,0.7131,0.7128638101515316,0.9546919611111111,0.7143,118221040,2127978720,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
19,1.320813897705078,0.7143,0.713411033391864,0.9546418222222224,0.7131,118221040,2246199760,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
20,1.3459606735229492,0.7131,0.7121195649696582,0.9544843944444444,0.714,118221040,2364420800,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
21,1.3826057674407959,0.714,0.7141712194942592,0.954324838888889,0.7128,118221040,2482641840,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
22,1.404435205078125,0.7128,0.7109834264812191,0.9543266166666667,0.7153,118221040,2600862880,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
23,1.4396471435546876,0.7153,0.71356726703013,0.9544154444444445,0.7132,118221040,2719083920,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
24,1.4695984031677245,0.7132,0.711524371533751,0.9542457333333335,0.7165,118221040,2837304960,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
25,1.5122157707214356,0.7165,0.7142302688110067,0.954323511111111,0.7131,118221040,2955526000,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
26,1.532561185836792,0.7131,0.7113010839396032,0.9539245722222225,0.7119,118221040,3073747040,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
27,1.5422333976745606,0.7119,0.7108629205180313,0.9534309166666667,0.7124,118221040,3191968080,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
28,1.5404886386871337,0.7124,0.7106331675462406,0.9534940166666667,0.7162,118221040,3310189120,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
29,1.6187084644317626,0.7162,0.713888158474718,0.9538688388888887,0.7151,118221040,3428410160,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
30,1.6029777549743653,0.7151,0.7140470412492281,0.9538499388888889,0.7144,118221040,3546631200,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
31,1.668329613494873,0.7144,0.7133701016336549,0.9543004999999999,0.0,118221040,3664852240,4557.068697452545,35,cifar10,quantity,0.5,0.01,5,64,43
