round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.301845955276489,0.0893,0.04861367622650547,0.5350526888888889,0.3071,118221040,118221040,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
2,2.049184616851807,0.3071,0.2257258408202846,0.8380396277777777,0.3505,118221040,236442080,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
3,1.7188318004608154,0.3505,0.2889517598562565,0.8745581444444446,0.435,118221040,354663120,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
4,1.502239627456665,0.435,0.3971101439495385,0.8936915777777775,0.501,118221040,472884160,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
5,1.353193754386902,0.501,0.47607179158747825,0.9066688777777777,0.5551,118221040,591105200,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
6,1.249227897644043,0.5551,0.5369303735950408,0.91593935,0.5829,118221040,709326240,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
7,1.2024347436904907,0.5829,0.5691016320749941,0.9217488666666667,0.6001,118221040,827547280,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
8,1.1891454524993896,0.6001,0.5858897490133557,0.9255039277777778,0.6106,118221040,945768320,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
9,1.194779702758789,0.6106,0.5970440196194274,0.9279348555555558,0.6159,118221040,1063989360,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
10,1.2104814750671387,0.6159,0.6039290475466662,0.9292669555555555,0.6208,118221040,1182210400,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
11,1.217815516281128,0.6208,0.608942627605997,0.9309492166666666,0.629,118221040,1300431440,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
12,1.2408782728195191,0.629,0.6188589403547977,0.9324999888888887,0.6334,118221040,1418652480,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
13,1.2552277057647705,0.6334,0.6228687772156581,0.9330908555555556,0.6391,118221040,1536873520,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
14,1.2703598621368408,0.6391,0.6295576743675901,0.9341948777777777,0.6465,118221040,1655094560,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
15,1.276684487915039,0.6465,0.6381398781669331,0.9351242944444446,0.6467,118221040,1773315600,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
16,1.295889985847473,0.6467,0.6372724988596271,0.9352920222222221,0.6483,118221040,1891536640,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
17,1.286005244064331,0.6483,0.6413073755960286,0.9356337333333334,0.6495,118221040,2009757680,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
18,1.3104805770874024,0.6495,0.6413263478057282,0.9358019722222222,0.6505,118221040,2127978720,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
19,1.3552870079040527,0.6505,0.6415203328526817,0.9363236166666666,0.651,118221040,2246199760,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
20,1.366289603805542,0.651,0.6421248102931727,0.9363135388888889,0.6525,118221040,2364420800,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
21,1.3715101711273194,0.6525,0.6435979902860445,0.9363997722222223,0.6509,118221040,2482641840,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
22,1.3906543102264404,0.6509,0.6421748980973299,0.936463911111111,0.6539,118221040,2600862880,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
23,1.3576050636291503,0.6539,0.6447760980452106,0.9365572166666667,0.6558,118221040,2719083920,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
24,1.3901810901641847,0.6558,0.6456714562740562,0.9369556333333333,0.6524,118221040,2837304960,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
25,1.4192810775756837,0.6524,0.6431760825423746,0.9367518611111111,0.6534,118221040,2955526000,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
26,1.4033602699279786,0.6534,0.6437098060784715,0.9366963277777778,0.6499,118221040,3073747040,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
27,1.440094548034668,0.6499,0.6400127957991939,0.9358110166666667,0.6528,118221040,3191968080,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
28,1.443739859008789,0.6528,0.6441280080910157,0.9367164166666665,0.654,118221040,3310189120,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
29,1.4315548358917236,0.654,0.6462083778948369,0.9372553444444444,0.6521,118221040,3428410160,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
30,1.4640742031097411,0.6521,0.6431390702839302,0.9364776888888888,0.6573,118221040,3546631200,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
31,1.501840954208374,0.6573,0.650009023579918,0.9385971,0.0,118221040,3664852240,11453.495542049408,35,cifar10,label,0.1,0.01,10,64,44
