round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.29947508392334,0.1045,0.036501414715106956,0.5703879277777778,0.4762,118221040,118221040,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
2,1.5265827724456786,0.4762,0.46152936144545376,0.8903749277777777,0.6165,118221040,236442080,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
3,1.088354020690918,0.6165,0.6086539928381838,0.9310429666666667,0.6577,118221040,354663120,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
4,0.9778048794746399,0.6577,0.6516826944829167,0.942669977777778,0.6771,118221040,472884160,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
5,0.9296753329277039,0.6771,0.6711971830555203,0.9483096166666666,0.6915,118221040,591105200,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
6,0.9052596614837647,0.6915,0.6863507913287507,0.9518683944444446,0.7028,118221040,709326240,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
7,0.9029416460037232,0.7028,0.6981659842608504,0.953805661111111,0.7054,118221040,827547280,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
8,0.927728854751587,0.7054,0.7015469655141333,0.9544117833333333,0.7074,118221040,945768320,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
9,0.9570180362701416,0.7074,0.7041565930162148,0.9546515111111112,0.7097,118221040,1063989360,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
10,1.000422815322876,0.7097,0.7075484768708454,0.9547656,0.7114,118221040,1182210400,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
11,1.0431817464828492,0.7114,0.710185808395653,0.9545985722222221,0.7095,118221040,1300431440,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
12,1.0840814794540405,0.7095,0.7084246510416319,0.9540891222222223,0.7059,118221040,1418652480,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
13,1.1381347543716431,0.7059,0.7036262466762983,0.9529396277777777,0.7065,118221040,1536873520,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
14,1.183223452758789,0.7065,0.7041380180392933,0.9528260222222222,0.7027,118221040,1655094560,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
15,1.2432042484283448,0.7027,0.7005054430934181,0.9525991166666667,0.6991,118221040,1773315600,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
16,1.287737961578369,0.6991,0.6961809197198321,0.9524288999999999,0.701,118221040,1891536640,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
17,1.3350047771453857,0.701,0.6993300470302761,0.9519477888888888,0.7023,118221040,2009757680,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
18,1.3649240463256835,0.7023,0.6993504418169623,0.9518292833333334,0.7031,118221040,2127978720,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
19,1.414226509475708,0.7031,0.7017065829773567,0.9522474666666667,0.7033,118221040,2246199760,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
20,1.4397443813323976,0.7033,0.7017681960158579,0.9522048888888888,0.7046,118221040,2364420800,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
21,1.5073636932373047,0.7046,0.7023025282061607,0.9524284166666666,0.7051,118221040,2482641840,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
22,1.5079627479553224,0.7051,0.7019849028048063,0.9517795277777779,0.6993,118221040,2600862880,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
23,1.5843641998291016,0.6993,0.6969294159482919,0.9513543777777779,0.7049,118221040,2719083920,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
24,1.6121001346588135,0.7049,0.7026400713239538,0.9520888666666668,0.7019,118221040,2837304960,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
25,1.6143169178009034,0.7019,0.6993934418596014,0.9517807388888888,0.7051,118221040,2955526000,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
26,1.654681887435913,0.7051,0.7036453362598191,0.9524495444444444,0.7038,118221040,3073747040,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
27,1.6864677040100098,0.7038,0.7028882018043388,0.9523643611111112,0.7034,118221040,3191968080,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
28,1.687642946243286,0.7034,0.7015516994947554,0.951896711111111,0.707,118221040,3310189120,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
29,1.7237437820434571,0.707,0.7060598106111068,0.9522503666666667,0.705,118221040,3428410160,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
30,1.7460147315979004,0.705,0.7036711824060398,0.9517293,0.7045,118221040,3546631200,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
31,1.7605334533691406,0.7045,0.7036079203365462,0.9520867444444445,0.0,118221040,3664852240,4152.119575977325,35,cifar10,quantity,0.5,0.01,5,64,46
