round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.215,118221040,118221040,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
2,2.1560682807922364,0.215,0.141355861639708,0.8192242944444444,0.3276,118221040,236442080,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
3,1.9512330980300903,0.3276,0.2572342386358669,0.8625257388888888,0.3856,118221040,354663120,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
4,1.8355230043411255,0.3856,0.32832952859450115,0.8809562055555554,0.4331,118221040,472884160,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
5,1.7064001789093017,0.4331,0.3839841940322966,0.8932365444444444,0.4548,118221040,591105200,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
6,1.6800649978637696,0.4548,0.4154091538923562,0.8988618555555554,0.4818,118221040,709326240,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
7,1.6524478706359864,0.4818,0.4501486521275644,0.9038069833333333,0.504,118221040,827547280,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
8,1.6391905828475952,0.504,0.47637320307069925,0.9063980722222222,0.5062,118221040,945768320,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
9,1.6860180768966675,0.5062,0.47699931822284664,0.9066091722222221,0.5167,118221040,1063989360,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
10,1.7140309854507447,0.5167,0.4891171555523262,0.9077439666666667,0.5236,118221040,1182210400,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
11,1.7376657381057738,0.5236,0.4966315580580586,0.9090268555555554,0.5264,118221040,1300431440,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
12,1.7826050377845764,0.5264,0.5017732687113428,0.9094218833333334,0.5281,118221040,1418652480,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
13,1.8071322149276734,0.5281,0.5062819079007593,0.9098641222222223,0.5353,118221040,1536873520,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
14,1.8565427877426148,0.5353,0.5149249907383402,0.91065835,0.5411,118221040,1655094560,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
15,1.851028894519806,0.5411,0.5229020980640269,0.9109050055555554,0.5467,118221040,1773315600,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
16,1.881933117389679,0.5467,0.52921715260808,0.9115155666666667,0.546,118221040,1891536640,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
17,1.924163788986206,0.546,0.527316657445487,0.9112527777777778,0.5548,118221040,2009757680,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
18,1.9542002517700194,0.5548,0.5392230126862174,0.9123248555555555,0.547,118221040,2127978720,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
19,1.951273536491394,0.547,0.5313902548441238,0.9119165166666667,0.5535,118221040,2246199760,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
20,2.041610992527008,0.5535,0.5359684672217278,0.9125968944444445,0.5446,118221040,2364420800,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
21,2.0492646052360532,0.5446,0.5262440601434706,0.9099271888888889,0.5536,118221040,2482641840,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
22,2.0635459623336794,0.5536,0.5372579284049874,0.9127246222222223,0.5496,118221040,2600862880,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
23,2.1091749393463135,0.5496,0.5332900824337441,0.9115311833333333,0.5576,118221040,2719083920,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
24,2.1422461495399476,0.5576,0.542921563672057,0.9137724277777778,0.555,118221040,2837304960,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
25,2.139150241279602,0.555,0.5404253228359368,0.9131390611111112,0.5526,118221040,2955526000,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
26,2.1631274032592773,0.5526,0.5364448168806846,0.9127228666666667,0.5586,118221040,3073747040,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
27,2.2257995013236997,0.5586,0.544612632894258,0.9138317111111112,0.554,118221040,3191968080,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
28,2.191087027359009,0.554,0.5395285683557406,0.9127638722222222,0.5565,118221040,3310189120,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
29,2.2334998070716856,0.5565,0.5421144069287689,0.9131239055555556,0.5596,118221040,3428410160,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
30,2.2455314723968507,0.5596,0.544237141377375,0.9134821499999999,0.5587,118221040,3546631200,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
31,2.281745079421997,0.5587,0.5443295904892025,0.9135658888888889,0.0,118221040,3664852240,5259.2921323776245,35,cifar10,label,0.1,0.01,10,64,45
