round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.29947508392334,0.1045,0.036501414715106956,0.5703879277777778,0.3848,118221040,118221040,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
2,1.8024437244415283,0.3848,0.3390007563736376,0.8550933055555555,0.4778,118221040,236442080,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
3,1.4228022777557372,0.4778,0.45980405914505446,0.8919592166666668,0.5368,118221040,354663120,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
4,1.276029185295105,0.5368,0.5271991550180012,0.9091194,0.5767,118221040,472884160,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
5,1.1878400508880615,0.5767,0.5701221311080614,0.919887088888889,0.6046,118221040,591105200,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
6,1.1296368089675903,0.6046,0.5990487109824687,0.9270445611111111,0.6239,118221040,709326240,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
7,1.0924804410934448,0.6239,0.6191954843124081,0.9318692000000001,0.6371,118221040,827547280,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
8,1.0782414699554443,0.6371,0.6323638757942148,0.9351518277777778,0.6461,118221040,945768320,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
9,1.077641780090332,0.6461,0.6421676847524626,0.9374674222222223,0.6523,118221040,1063989360,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
10,1.0856053367614746,0.6523,0.64884378120652,0.9389421333333333,0.6585,118221040,1182210400,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
11,1.1025137676239014,0.6585,0.6551350692507625,0.9399341666666666,0.6626,118221040,1300431440,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
12,1.1267218547821045,0.6626,0.6595228366911285,0.9405656888888888,0.6642,118221040,1418652480,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
13,1.1473371002197266,0.6642,0.6613292227459749,0.9409281722222224,0.6692,118221040,1536873520,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
14,1.1559537483215332,0.6692,0.6667282674120014,0.9412738222222222,0.6719,118221040,1655094560,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
15,1.1923446187973021,0.6719,0.6677246998075261,0.941898011111111,0.6742,118221040,1773315600,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
16,1.230907368850708,0.6742,0.6694262080818733,0.9421581555555557,0.6702,118221040,1891536640,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
17,1.2605088890075684,0.6702,0.6661520892308245,0.9420106611111111,0.6706,118221040,2009757680,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
18,1.291972024345398,0.6706,0.6662804453647425,0.9420869777777778,0.6727,118221040,2127978720,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
19,1.321821113204956,0.6727,0.667825944542894,0.9426095444444446,0.6685,118221040,2246199760,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
20,1.3439925189971924,0.6685,0.6636446623443338,0.9423803444444445,0.6719,118221040,2364420800,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
21,1.348266261291504,0.6719,0.6670520233258574,0.9429136277777778,0.6747,118221040,2482641840,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
22,1.3822638786315917,0.6747,0.670907256301809,0.9438775888888891,0.6749,118221040,2600862880,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
23,1.3963855194091797,0.6749,0.6709896030637703,0.9440608722222222,0.6773,118221040,2719083920,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
24,1.4066831115722656,0.6773,0.6736476610623898,0.9444034166666666,0.6756,118221040,2837304960,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
25,1.416695168685913,0.6756,0.6714269629431557,0.944493211111111,0.6774,118221040,2955526000,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
26,1.4318916633605958,0.6774,0.6740511762516599,0.9446435,0.6735,118221040,3073747040,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
27,1.428629677581787,0.6735,0.6697391301013592,0.9438331722222222,0.6759,118221040,3191968080,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
28,1.4543442253112793,0.6759,0.6725521437711929,0.9446886166666666,0.6761,118221040,3310189120,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
29,1.4527245002746583,0.6761,0.6723638088747326,0.9446252611111111,0.6772,118221040,3428410160,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
30,1.490355262374878,0.6772,0.6735422689256756,0.9449452166666668,0.6696,118221040,3546631200,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
31,1.4810881904602051,0.6696,0.6641293690502356,0.9436878166666667,0.0,118221040,3664852240,13071.95042181015,35,cifar10,label,0.5,0.01,5,64,46
