round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.5264,118221040,118221040,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
2,1.4782231090545654,0.5264,0.5167376633956442,0.90002935,0.6327,118221040,236442080,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
3,1.0502527267456054,0.6327,0.6270703776710767,0.9350576499999999,0.6657,118221040,354663120,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
4,0.9562134124755859,0.6657,0.6607347899097289,0.9452025166666665,0.6815,118221040,472884160,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
5,0.9149418062210083,0.6815,0.6763365077935015,0.9501735000000002,0.6956,118221040,591105200,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
6,0.8899935443878174,0.6956,0.6911111700835642,0.9536994555555556,0.7007,118221040,709326240,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
7,0.8793336002349853,0.7007,0.6968630168417822,0.9560924166666664,0.7071,118221040,827547280,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
8,0.8713883663177491,0.7071,0.7052123253705022,0.9576565888888888,0.7081,118221040,945768320,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
9,0.897297706413269,0.7081,0.7080783112831932,0.9577323111111111,0.7146,118221040,1063989360,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
10,0.9184515815734863,0.7146,0.7131745296917807,0.9580692777777777,0.7129,118221040,1182210400,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
11,0.9554774459838867,0.7129,0.710916101636361,0.9580807,0.7181,118221040,1300431440,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
12,0.9974748424530029,0.7181,0.7163755925931377,0.9582555666666666,0.718,118221040,1418652480,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
13,1.0452324394226074,0.718,0.7165559158398725,0.9578243722222222,0.713,118221040,1536873520,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
14,1.10400923538208,0.713,0.7104486979265727,0.9570005166666666,0.7151,118221040,1655094560,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
15,1.1493313652038575,0.7151,0.7137528403749561,0.9566556388888889,0.7146,118221040,1773315600,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
16,1.1974911108016968,0.7146,0.7136288817148235,0.9563330166666667,0.7174,118221040,1891536640,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
17,1.2277184995651245,0.7174,0.7162180815424632,0.9563261277777777,0.7171,118221040,2009757680,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
18,1.283076357650757,0.7171,0.7142820463124107,0.9562953888888888,0.7169,118221040,2127978720,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
19,1.3346466329574584,0.7169,0.7153212368766086,0.9555646333333334,0.717,118221040,2246199760,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
20,1.4355044525146485,0.717,0.7139895102375922,0.9556054499999999,0.7165,118221040,2364420800,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
21,1.4328461116790772,0.7165,0.7131631766481185,0.9553953444444444,0.7157,118221040,2482641840,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
22,1.4913882148742676,0.7157,0.7118896753195028,0.9549891222222222,0.7176,118221040,2600862880,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
23,1.5187638721466064,0.7176,0.7156684642186361,0.9556388333333334,0.7189,118221040,2719083920,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
24,1.5643668567657472,0.7189,0.7167632163129165,0.9556932722222221,0.7161,118221040,2837304960,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
25,1.6254522666931153,0.7161,0.7131840329192803,0.9552817666666668,0.7197,118221040,2955526000,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
26,1.6003159099578856,0.7197,0.7181643105106617,0.9556202055555556,0.7208,118221040,3073747040,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
27,1.65592292137146,0.7208,0.7193013848577197,0.956044372222222,0.7214,118221040,3191968080,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
28,1.675193286895752,0.7214,0.7203497837359649,0.9561550944444445,0.7186,118221040,3310189120,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
29,1.7116438735961914,0.7186,0.7167661353876238,0.9556378944444445,0.7229,118221040,3428410160,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
30,1.726512131500244,0.7229,0.7218354801439048,0.9563007499999999,0.72,118221040,3546631200,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
31,1.7376417423248292,0.72,0.7189863117810013,0.9555513,0.0,118221040,3664852240,4417.965549945831,35,cifar10,quantity,0.3,0.01,5,64,43
