round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.3219,33777440,33777440,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
2,1.962022269821167,0.3219,0.23183517937078002,0.8604293555555556,0.3667,33777440,67554880,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
3,1.7049129554748534,0.3667,0.2921635901836731,0.8863110277777777,0.4178,33777440,101332320,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
4,1.5888178951263427,0.4178,0.356992563338932,0.8993624666666667,0.4662,33777440,135109760,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
5,1.481472292137146,0.4662,0.4204197000311674,0.9096852111111111,0.5095,33777440,168887200,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
6,1.3982209415435791,0.5095,0.4740505118938077,0.916590188888889,0.5348,33777440,202664640,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
7,1.3611274780273437,0.5348,0.5049940760182756,0.9205090333333332,0.558,33777440,236442080,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
8,1.3272883972167968,0.558,0.5319184949070945,0.9241800777777778,0.5751,33777440,270219520,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
9,1.3043898597717285,0.5751,0.5495072936028234,0.9269024333333332,0.5816,33777440,303996960,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
10,1.3109315927505494,0.5816,0.5594271009635101,0.9290388333333333,0.5887,33777440,337774400,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
11,1.3179063724517823,0.5887,0.566789167754427,0.9306094333333335,0.5946,33777440,371551840,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
12,1.3326252517700194,0.5946,0.5740488153830948,0.9316574388888889,0.6028,33777440,405329280,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
13,1.3518735683441163,0.6028,0.5835569006133439,0.9324828833333335,0.6107,33777440,439106720,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
14,1.3389548515319825,0.6107,0.5922604822217312,0.933103911111111,0.6133,33777440,472884160,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
15,1.3888645599365235,0.6133,0.5952358841078468,0.9329766333333331,0.6151,33777440,506661600,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
16,1.4005554344177247,0.6151,0.5997942206973527,0.9333210555555557,0.6143,33777440,540439040,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
17,1.4503440155029297,0.6143,0.6003282411461999,0.9323262888888889,0.6083,33777440,574216480,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
18,1.5242061325073242,0.6083,0.5931489713093513,0.9313650111111113,0.609,33777440,607993920,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
19,1.528890362930298,0.609,0.5957153436377295,0.9315962888888889,0.6131,33777440,641771360,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
20,1.6056525093078613,0.6131,0.5956385122937901,0.9314041222222222,0.6164,33777440,675548800,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
21,1.6113065185546875,0.6164,0.6014684840342193,0.9314738611111112,0.615,33777440,709326240,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
22,1.7087445152282714,0.615,0.5983474252969903,0.9307280722222222,0.6149,33777440,743103680,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
23,1.7597010055541993,0.6149,0.6005533243517387,0.929432711111111,0.6207,33777440,776881120,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
24,1.73770803565979,0.6207,0.6057942560922598,0.9311269333333332,0.6174,33777440,810658560,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
25,1.728742578125,0.6174,0.6052956046102993,0.9297953444444446,0.6224,33777440,844436000,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
26,1.7842435981750489,0.6224,0.6081883740882352,0.9308694277777778,0.6214,33777440,878213440,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
27,1.8761200115203858,0.6214,0.6051133985526297,0.9303183388888888,0.6135,33777440,911990880,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
28,1.9139772716522216,0.6135,0.5979400024381005,0.9281894999999999,0.6207,33777440,945768320,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
29,1.904743041229248,0.6207,0.6070485336060154,0.9293850166666667,0.6061,33777440,979545760,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
30,1.976253645324707,0.6061,0.5901936181873074,0.9276786444444445,0.6188,33777440,1013323200,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
31,1.9283972297668457,0.6188,0.6076773539432067,0.9296111444444446,0.0,33777440,1047100640,2050.091152906418,10,cifar10,label,0.1,0.01,5,64,45
