round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.301845955276489,0.0893,0.04861367622650547,0.5350526888888889,0.1001,118221040,118221040,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
2,2.4024423664093018,0.1001,0.018383271424456983,0.6328183000000001,0.2093,118221040,236442080,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
3,2.1941393981933595,0.2093,0.14232336114752622,0.7252231111111112,0.1742,118221040,354663120,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
4,2.21005335521698,0.1742,0.08603247006878086,0.7289220555555554,0.2358,118221040,472884160,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
5,2.1099290395736694,0.2358,0.14619865246238034,0.7674082999999999,0.1993,118221040,591105200,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
6,2.1014560264587403,0.1993,0.12059412010246229,0.7793302722222222,0.2682,118221040,709326240,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
7,2.0347596309661866,0.2682,0.1878290672791274,0.7996666611111111,0.2374,118221040,827547280,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
8,2.0164626720428465,0.2374,0.16910924808464192,0.8045348000000001,0.3016,118221040,945768320,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
9,1.9661716341018676,0.3016,0.22801803370457727,0.8199118111111112,0.2888,118221040,1063989360,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
10,1.9262250972747803,0.2888,0.22813685703155367,0.82522295,0.3239,118221040,1182210400,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
11,1.8906161945343019,0.3239,0.2501290965363387,0.8367584777777777,0.3097,118221040,1300431440,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
12,1.8667247398376465,0.3097,0.2510169900260153,0.839302788888889,0.3504,118221040,1418652480,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
13,1.8317436473846436,0.3504,0.28693399103375344,0.8470000722222224,0.345,118221040,1536873520,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
14,1.8153212963104248,0.345,0.29308157251217704,0.8484666055555555,0.3673,118221040,1655094560,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
15,1.7797586893081665,0.3673,0.3107056948473404,0.8552562444444444,0.3637,118221040,1773315600,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
16,1.7639767627716065,0.3637,0.3141215707265389,0.85668945,0.3813,118221040,1891536640,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
17,1.7371694972991942,0.3813,0.33189181714169846,0.8614683222222222,0.3801,118221040,2009757680,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
18,1.725367890739441,0.3801,0.3337795968092208,0.8625544333333334,0.3959,118221040,2127978720,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
19,1.6941063793182374,0.3959,0.349571510999689,0.8669762888888888,0.3967,118221040,2246199760,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
20,1.6822429090499877,0.3967,0.35088904354010436,0.8687503055555557,0.4066,118221040,2364420800,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
21,1.6620391326904296,0.4066,0.36075789627980054,0.8713908,0.4082,118221040,2482641840,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
22,1.6461645614624023,0.4082,0.3637132855860561,0.8735466166666667,0.4157,118221040,2600862880,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
23,1.6343782516479493,0.4157,0.37164428754437306,0.8751454666666667,0.4196,118221040,2719083920,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
24,1.618300517654419,0.4196,0.3770570613172935,0.877266238888889,0.4276,118221040,2837304960,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
25,1.6064753940582275,0.4276,0.3856762786813535,0.878846588888889,0.4288,118221040,2955526000,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
26,1.5946756244659424,0.4288,0.387245208948987,0.8804987222222224,0.4357,118221040,3073747040,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
27,1.5817801378250123,0.4357,0.395259478768554,0.8819570888888888,0.4385,118221040,3191968080,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
28,1.5675072566986084,0.4385,0.39918838153766695,0.8837031333333332,0.4434,118221040,3310189120,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
29,1.5556947002410888,0.4434,0.4050724774963008,0.8850706777777777,0.4449,118221040,3428410160,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
30,1.5456779823303222,0.4449,0.40721001542180185,0.8863147055555556,0.4516,118221040,3546631200,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
31,1.532742024040222,0.4516,0.4149617558342432,0.8877370722222221,0.0,118221040,3664852240,3092.8433332443237,35,cifar10,label,0.1,0.01,1,64,44
