round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.5724,118221040,118221040,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
2,1.3316311931610108,0.5724,0.5508980791996668,0.92192645,0.6833,118221040,236442080,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
3,0.9220661781311035,0.6833,0.6777640194310145,0.9494150666666668,0.7105,118221040,354663120,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
4,0.8591567269325256,0.7105,0.707332125739295,0.9562263111111111,0.7161,118221040,472884160,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
5,0.8855961288452149,0.7161,0.7130621091114568,0.9574504444444445,0.7189,118221040,591105200,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
6,0.9328654541969299,0.7189,0.7166111240919009,0.9581615722222221,0.72,118221040,709326240,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
7,1.0007700830459594,0.72,0.7178192465954943,0.9582132777777777,0.7226,118221040,827547280,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
8,1.0482832133293152,0.7226,0.7213165457851218,0.9582791499999999,0.7253,118221040,945768320,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
9,1.1067872179031373,0.7253,0.723689868839659,0.9586966388888889,0.7287,118221040,1063989360,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
10,1.1332028840065003,0.7287,0.727510865400866,0.9591617222222222,0.7336,118221040,1182210400,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
11,1.159631007194519,0.7336,0.7327733326815468,0.9596344666666667,0.7317,118221040,1300431440,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
12,1.234448101234436,0.7317,0.7311829864859181,0.9600327999999999,0.7373,118221040,1418652480,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
13,1.2595211903572083,0.7373,0.7361679975523276,0.9603424888888888,0.7351,118221040,1536873520,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
14,1.2560472085952759,0.7351,0.7348362434056972,0.9596425166666668,0.7364,118221040,1655094560,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
15,1.3125740677833557,0.7364,0.7357326709631654,0.9601728666666668,0.7374,118221040,1773315600,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
16,1.3406911926269531,0.7374,0.7368079303626228,0.9603513444444445,0.7389,118221040,1891536640,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
17,1.3927124240875244,0.7389,0.7383902308853152,0.9604110166666666,0.7369,118221040,2009757680,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
18,1.4300114820480347,0.7369,0.7363384503538267,0.9602503944444445,0.7377,118221040,2127978720,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
19,1.4515304099082946,0.7377,0.7377459016802244,0.9598691333333331,0.7374,118221040,2246199760,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
20,1.4979602967262269,0.7374,0.7368009970779129,0.9603532888888889,0.7385,118221040,2364420800,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
21,1.500507875442505,0.7385,0.7387483580499958,0.9599924833333333,0.7393,118221040,2482641840,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
22,1.573127652645111,0.7393,0.7385554891571574,0.96046025,0.7367,118221040,2600862880,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
23,1.5849233974456787,0.7367,0.7361866244039339,0.959637261111111,0.737,118221040,2719083920,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
24,1.6248061064720154,0.737,0.7361758265990511,0.9599656944444446,0.7362,118221040,2837304960,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
25,1.6790173175811767,0.7362,0.7354170353850786,0.9600586888888889,0.7364,118221040,2955526000,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
26,1.7339126677513124,0.7364,0.7354353734014215,0.960014311111111,0.733,118221040,3073747040,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
27,1.7449798377990722,0.733,0.7322791023086779,0.9591295111111112,0.7384,118221040,3191968080,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
28,1.7784391706466676,0.7384,0.7373497589588076,0.9598760944444444,0.7365,118221040,3310189120,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
29,1.7299796880722045,0.7365,0.7362422217186768,0.9597004833333334,0.7352,118221040,3428410160,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
30,1.801521662902832,0.7352,0.7340306095902912,0.9592316944444443,0.7351,118221040,3546631200,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
31,1.8583765279769897,0.7351,0.7340319887078748,0.9596427166666667,0.0,118221040,3664852240,8388.057646274567,35,cifar10,quantity,0.1,0.01,10,64,43
