round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.6025,84443600,84443600,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
2,1.2574305130004884,0.6025,0.6041549584942962,0.9287816722222221,0.6744,84443600,168887200,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
3,0.9326354600906372,0.6744,0.6771204367088145,0.9490115555555555,0.7014,84443600,253330800,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
4,0.8564847959518432,0.7014,0.7030139729491782,0.9559855222222222,0.7168,84443600,337774400,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
5,0.8217747728347778,0.7168,0.7174234215617898,0.9594232666666667,0.7328,84443600,422218000,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
6,0.7941419918060303,0.7328,0.7324078269454606,0.9620894055555554,0.7375,84443600,506661600,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
7,0.8105655590057373,0.7375,0.7366021036662977,0.9635045999999999,0.7344,84443600,591105200,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
8,0.8392446472167969,0.7344,0.733602665561,0.9635080888888888,0.7405,84443600,675548800,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
9,0.8374460554122924,0.7405,0.7403042611100602,0.9640026444444446,0.7428,84443600,759992400,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
10,0.8460205253601074,0.7428,0.7430752593849845,0.9646869444444442,0.7426,84443600,844436000,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
11,0.8668935445785523,0.7426,0.7440461506183598,0.9642425444444445,0.7418,84443600,928879600,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
12,0.9137030055999756,0.7418,0.7417511168308054,0.9639881277777776,0.7411,84443600,1013323200,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
13,0.9566536869049073,0.7411,0.7402859000425825,0.9637025277777778,0.7388,84443600,1097766800,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
14,1.0132912912368774,0.7388,0.7382925962549974,0.9632916166666667,0.7368,84443600,1182210400,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
15,1.0646056749343873,0.7368,0.7369238214683922,0.96295865,0.7368,84443600,1266654000,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
16,1.1102668821334838,0.7368,0.7361595763284797,0.9627233722222222,0.7344,84443600,1351097600,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
17,1.1850176893234252,0.7344,0.735349988699112,0.9622584,0.733,84443600,1435541200,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
18,1.2289232908248902,0.733,0.7341285599053007,0.9617033388888888,0.7287,84443600,1519984800,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
19,1.2856694784164429,0.7287,0.730098546404418,0.9609908166666667,0.7362,84443600,1604428400,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
20,1.3347477687835694,0.7362,0.7374743235253579,0.9619033888888889,0.7334,84443600,1688872000,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
21,1.3403014656066894,0.7334,0.7345590700995006,0.9620961277777779,0.7343,84443600,1773315600,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
22,1.387210428237915,0.7343,0.7355022019433617,0.9619710222222222,0.7371,84443600,1857759200,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
23,1.4449971172332763,0.7371,0.7373362845711233,0.9618570555555556,0.734,84443600,1942202800,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
24,1.4928792503356934,0.734,0.7341120214420733,0.9613133166666668,0.7337,84443600,2026646400,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
25,1.525621901702881,0.7337,0.7346866074594294,0.9620991722222223,0.7351,84443600,2111090000,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
26,1.5494502601623534,0.7351,0.7348185002662353,0.9615902444444444,0.7368,84443600,2195533600,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
27,1.5768747200012208,0.7368,0.7368700116539081,0.9615978000000001,0.7347,84443600,2279977200,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
28,1.6281217391967773,0.7347,0.7344963188688496,0.9612615444444443,0.7352,84443600,2364420800,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
29,1.7190339347839356,0.7352,0.7348061318431127,0.9610036333333334,0.7368,84443600,2448864400,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
30,1.7166903903961181,0.7368,0.7373297198230352,0.9614691777777779,0.7355,84443600,2533308000,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
31,1.7841357070922852,0.7355,0.7357936757961955,0.9609053111111111,0.0,84443600,2617751600,3852.2620141506195,25,cifar10,quantity,0.1,0.01,5,64,45
