round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.247,118221040,118221040,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
2,2.0991901412963867,0.247,0.14890325656684403,0.8318790222222223,0.3341,118221040,236442080,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
3,1.8137804149627685,0.3341,0.2293264977619572,0.87207905,0.383,118221040,354663120,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
4,1.6822394046783447,0.383,0.29962330397587433,0.8874641722222222,0.4341,118221040,472884160,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
5,1.58643313331604,0.4341,0.37389316938316425,0.8986094388888889,0.4839,118221040,591105200,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
6,1.494653591156006,0.4839,0.4388088589584999,0.9076210277777779,0.5116,118221040,709326240,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
7,1.4757123977661133,0.5116,0.4719349252628649,0.9120129722222222,0.5367,118221040,827547280,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
8,1.4439579746246338,0.5367,0.5014399389952964,0.9159630222222221,0.5478,118221040,945768320,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
9,1.4317326446533203,0.5478,0.5151860267343421,0.9184296055555554,0.553,118221040,1063989360,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
10,1.443968465232849,0.553,0.5227321195557343,0.9204796833333331,0.5605,118221040,1182210400,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
11,1.4727344436645509,0.5605,0.532076985447043,0.9218282388888888,0.5705,118221040,1300431440,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
12,1.4649761589050292,0.5705,0.5435721933062403,0.9232905444444445,0.5712,118221040,1418652480,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
13,1.4869382987976074,0.5712,0.5449238767286104,0.9235799388888888,0.5803,118221040,1536873520,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
14,1.5026847660064697,0.5803,0.5582396016609134,0.9251837111111112,0.5809,118221040,1655094560,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
15,1.495727702522278,0.5809,0.5589422811993067,0.9260218166666666,0.5848,118221040,1773315600,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
16,1.5055399543762207,0.5848,0.5640231942920992,0.9259612999999998,0.5886,118221040,1891536640,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
17,1.4989659030914306,0.5886,0.5663789325204551,0.9262195500000001,0.5847,118221040,2009757680,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
18,1.5319695819854737,0.5847,0.5646014633069715,0.9253299833333333,0.5946,118221040,2127978720,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
19,1.5850249351501464,0.5946,0.5769392311223119,0.9272406666666665,0.6027,118221040,2246199760,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
20,1.5487090856552124,0.6027,0.5874088752798212,0.9292077999999998,0.6062,118221040,2364420800,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
21,1.5591471200942992,0.6062,0.5918845960547369,0.9297569055555556,0.6052,118221040,2482641840,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
22,1.5208924516677857,0.6052,0.5906173079518634,0.9301659277777776,0.597,118221040,2600862880,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
23,1.5635592422485352,0.597,0.5817000884511987,0.9283791777777777,0.5985,118221040,2719083920,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
24,1.5482433822631836,0.5985,0.5819034359393239,0.9280822166666667,0.5905,118221040,2837304960,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
25,1.5961148950576782,0.5905,0.5718680659905694,0.9270405333333332,0.5942,118221040,2955526000,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
26,1.5922552043914795,0.5942,0.576925848326988,0.9272672722222222,0.5956,118221040,3073747040,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
27,1.60452887134552,0.5956,0.57951660393759,0.9271020999999999,0.6057,118221040,3191968080,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
28,1.6261715675354005,0.6057,0.5931905271340502,0.9298674777777777,0.6127,118221040,3310189120,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
29,1.667171202468872,0.6127,0.6013985692527163,0.9313863,0.6154,118221040,3428410160,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
30,1.667748243331909,0.6154,0.6042894694719233,0.93217745,0.6156,118221040,3546631200,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
31,1.6953254028320313,0.6156,0.6046651487403736,0.9314065833333334,0.0,118221040,3664852240,5769.367649793625,35,cifar10,label,0.1,0.01,10,64,43
