round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.2,118221040,118221040,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
2,2.2566228092193605,0.2,0.12974574309337866,0.7018804222222222,0.2085,118221040,236442080,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
3,2.0929120725631716,0.2085,0.11066538072739796,0.7618335333333334,0.2571,118221040,354663120,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
4,2.0036342916488645,0.2571,0.17647765147439312,0.7869188388888888,0.2672,118221040,472884160,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
5,1.9373200706481934,0.2672,0.1834077346003959,0.8112156166666666,0.3094,118221040,591105200,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
6,1.8692383502960206,0.3094,0.23456855168937402,0.8263251555555554,0.3277,118221040,709326240,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
7,1.8143359468460083,0.3277,0.2639373947843359,0.8374137000000001,0.349,118221040,827547280,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
8,1.760852013015747,0.349,0.29034643568379037,0.8479071555555555,0.36,118221040,945768320,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
9,1.7269866325378418,0.36,0.3053918594046059,0.8544030833333334,0.3763,118221040,1063989360,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
10,1.6817701866149903,0.3763,0.3230443196556215,0.8618943833333335,0.3902,118221040,1182210400,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
11,1.6520029926300048,0.3902,0.34112609318941456,0.8668000833333334,0.3999,118221040,1300431440,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
12,1.6188783548355103,0.3999,0.3494696470899966,0.871873411111111,0.4132,118221040,1418652480,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
13,1.5954421813964843,0.4132,0.36716879940560027,0.8753190055555555,0.4184,118221040,1536873520,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
14,1.5674893844604492,0.4184,0.37123473793368805,0.8791456,0.4256,118221040,1655094560,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
15,1.5519535860061646,0.4256,0.3798890650649837,0.8814154333333335,0.4362,118221040,1773315600,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
16,1.5251983419418336,0.4362,0.39184913522373266,0.8845817,0.4449,118221040,1891536640,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
17,1.5121057193756104,0.4449,0.40078140540236784,0.8868248055555554,0.4536,118221040,2009757680,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
18,1.4899623378753661,0.4536,0.4115288849053889,0.8893331722222222,0.4598,118221040,2127978720,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
19,1.475442663192749,0.4598,0.41837679802729416,0.8914024666666667,0.4637,118221040,2246199760,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
20,1.461317615890503,0.4637,0.42151670402494457,0.8933535611111111,0.4749,118221040,2364420800,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
21,1.4417744453430177,0.4749,0.43330752527955907,0.8956199388888887,0.4789,118221040,2482641840,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
22,1.4233685573577881,0.4789,0.4378502529443785,0.8975015277777778,0.4822,118221040,2600862880,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
23,1.410950931930542,0.4822,0.44197042226074823,0.8990221333333333,0.4878,118221040,2719083920,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
24,1.3962407989501953,0.4878,0.44914006172207144,0.9005816111111112,0.49,118221040,2837304960,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
25,1.3878206447601318,0.49,0.45177497674500183,0.9018636000000001,0.4974,118221040,2955526000,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
26,1.3721236852645875,0.4974,0.46003517975151975,0.903344,0.4997,118221040,3073747040,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
27,1.3656189182281495,0.4997,0.4647060082996447,0.9042581888888888,0.5022,118221040,3191968080,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
28,1.3575075952529907,0.5022,0.468185516206999,0.905262661111111,0.5067,118221040,3310189120,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
29,1.3448364818572998,0.5067,0.4729279249709242,0.9065406166666667,0.5101,118221040,3428410160,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
30,1.3374148412704467,0.5101,0.47805038627516916,0.9073175499999999,0.5148,118221040,3546631200,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
31,1.3292792720794677,0.5148,0.4833013506635687,0.90822205,0.0,118221040,3664852240,3195.7880988121033,35,cifar10,label,0.1,0.01,1,64,43
