round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.6144,33777440,33777440,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
2,1.1485635190963746,0.6144,0.6110169462803589,0.9346023499999999,0.6851,33777440,67554880,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
3,0.9045097270011901,0.6851,0.682687393217798,0.9515768944444444,0.7098,33777440,101332320,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
4,0.847608840751648,0.7098,0.708215951010206,0.9574138,0.7267,33777440,135109760,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
5,0.813242980480194,0.7267,0.7241084533168377,0.9606871333333332,0.7308,33777440,168887200,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
6,0.8113845212936401,0.7308,0.7272704784650607,0.9622416777777778,0.7257,33777440,202664640,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
7,0.8527031112670899,0.7257,0.7214281811010929,0.961477788888889,0.7259,33777440,236442080,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
8,0.9026943697929383,0.7259,0.7236680122911265,0.9605795388888888,0.7255,33777440,270219520,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
9,0.9302280708312989,0.7255,0.7236316419204483,0.9608008,0.72,33777440,303996960,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
10,0.9749314787864685,0.72,0.7179006682846797,0.9594356055555554,0.7157,33777440,337774400,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
11,1.0168098039627076,0.7157,0.7130211450326479,0.9589533555555556,0.7239,33777440,371551840,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
12,1.0215914192199707,0.7239,0.7222403278126266,0.9594377611111111,0.7206,33777440,405329280,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
13,1.047120901298523,0.7206,0.7193228304641446,0.9594078999999999,0.7077,33777440,439106720,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
14,1.0967169771194458,0.7077,0.7043443920335777,0.9577480333333334,0.7207,33777440,472884160,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
15,1.0654535907745362,0.7207,0.7190202820881346,0.9596234277777779,0.7163,33777440,506661600,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
16,1.1530090173721312,0.7163,0.719061071741508,0.9581729166666667,0.7193,33777440,540439040,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
17,1.1869734939575196,0.7193,0.7170312338553932,0.9589110944444444,0.7266,33777440,574216480,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
18,1.2114504486083983,0.7266,0.7243881528524585,0.9598275722222223,0.7233,33777440,607993920,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
19,1.2734206686019898,0.7233,0.7203282204878387,0.9587685444444446,0.7202,33777440,641771360,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
20,1.3423929141998292,0.7202,0.7175928984046791,0.9580724499999999,0.7194,33777440,675548800,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
21,1.38110901222229,0.7194,0.7181599082873549,0.9575735055555556,0.7201,33777440,709326240,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
22,1.4072448043823242,0.7201,0.7223414066477063,0.9581296777777778,0.7233,33777440,743103680,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
23,1.444339622116089,0.7233,0.7260442473893802,0.9583967833333332,0.7242,33777440,776881120,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
24,1.459998176574707,0.7242,0.7258796269266168,0.95865675,0.7224,33777440,810658560,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
25,1.522510290145874,0.7224,0.7200847848004083,0.9581682777777777,0.7242,33777440,844436000,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
26,1.5863079277038574,0.7242,0.7229376265369523,0.9583976888888888,0.7182,33777440,878213440,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
27,1.6241423851013184,0.7182,0.719118929235514,0.958792161111111,0.7209,33777440,911990880,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
28,1.6514167610168458,0.7209,0.7209091878501328,0.95882545,0.73,33777440,945768320,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
29,1.6426092266082764,0.73,0.7297894176851878,0.9597388499999999,0.7303,33777440,979545760,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
30,1.6880500579833984,0.7303,0.7294015135386613,0.9593763555555557,0.7329,33777440,1013323200,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
31,1.7242500003814698,0.7329,0.7315564566399686,0.9602363277777777,0.0,33777440,1047100640,4007.810607433319,10,cifar10,quantity,0.1,0.01,5,64,43
