round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.4213,118221040,118221040,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
2,1.7343892463684083,0.4213,0.40492494709319404,0.8501557277777778,0.4741,118221040,236442080,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
3,1.4631348556518555,0.4741,0.45936718084340333,0.8776380666666664,0.5034,118221040,354663120,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
4,1.3754079135894774,0.5034,0.48847231035099326,0.8899107111111111,0.5218,118221040,472884160,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
5,1.3132257827758789,0.5218,0.5074875980271851,0.8992054277777777,0.5448,118221040,591105200,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
6,1.2611816974639893,0.5448,0.5312976652315426,0.9070190777777778,0.5613,118221040,709326240,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
7,1.2216172801971437,0.5613,0.5478878290296165,0.9132848722222222,0.5763,118221040,827547280,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
8,1.185271246623993,0.5763,0.56481465299426,0.9185424944444444,0.5904,118221040,945768320,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
9,1.1599004451751709,0.5904,0.579850785629989,0.9225314777777779,0.6006,118221040,1063989360,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
10,1.138153145980835,0.6006,0.5917908585791801,0.9257047444444444,0.6099,118221040,1182210400,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
11,1.1173209725379945,0.6099,0.6026568429896214,0.9284794222222222,0.6146,118221040,1300431440,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
12,1.108979929637909,0.6146,0.6074988205154416,0.9304960611111112,0.6219,118221040,1418652480,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
13,1.0965670040130615,0.6219,0.6152357053705901,0.9324010611111111,0.6265,118221040,1536873520,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
14,1.0929186389923096,0.6265,0.6198023367193848,0.9338180333333334,0.6332,118221040,1655094560,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
15,1.085933920288086,0.6332,0.6263289397995653,0.9352630166666666,0.6382,118221040,1773315600,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
16,1.0825410581588746,0.6382,0.6326247076891879,0.9361176,0.6406,118221040,1891536640,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
17,1.0863908292770386,0.6406,0.6341262710856168,0.9365920444444443,0.642,118221040,2009757680,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
18,1.0874868282318115,0.642,0.6363952579452532,0.9372038444444444,0.6464,118221040,2127978720,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
19,1.0940075273513794,0.6464,0.6408454219009695,0.9376653666666666,0.643,118221040,2246199760,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
20,1.1090377445220947,0.643,0.6368343671297122,0.9378186833333333,0.6439,118221040,2364420800,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
21,1.120237381362915,0.6439,0.637471026551814,0.9378216722222223,0.644,118221040,2482641840,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
22,1.1394179918289185,0.644,0.6371673164040622,0.9378734055555557,0.6452,118221040,2600862880,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
23,1.1561030080795287,0.6452,0.6395919087618565,0.9377262166666667,0.6448,118221040,2719083920,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
24,1.1688623802185059,0.6448,0.6389368424740872,0.9380156555555557,0.6428,118221040,2837304960,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
25,1.196274179649353,0.6428,0.6371160100895212,0.9376098722222223,0.6412,118221040,2955526000,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
26,1.2116345157623292,0.6412,0.6358408896477032,0.9377276222222223,0.6428,118221040,3073747040,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
27,1.2271728189468383,0.6428,0.6362741707517159,0.9376411500000001,0.6419,118221040,3191968080,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
28,1.2430150976181031,0.6419,0.6349190864699532,0.9377217833333334,0.6417,118221040,3310189120,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
29,1.2620504823684693,0.6417,0.6340403405242127,0.9378998222222223,0.6421,118221040,3428410160,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
30,1.2904468410491943,0.6421,0.6349040472169788,0.937508588888889,0.6429,118221040,3546631200,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
31,1.3144233543395996,0.6429,0.6357440649460064,0.9372714666666667,0.0,118221040,3664852240,43866.70190644264,35,cifar10,quantity,0.1,0.1,5,64,43
