round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.29947508392334,0.1045,0.036501414715106956,0.5703879277777778,0.2713,84443600,84443600,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
2,2.15886826171875,0.2713,0.20889866953296607,0.7520364277777778,0.3674,84443600,168887200,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
3,2.0395516223907473,0.3674,0.29854180286865817,0.8218218055555555,0.4232,84443600,253330800,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
4,1.9487022308349609,0.4232,0.3616929636781415,0.8524637166666666,0.4677,84443600,337774400,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
5,1.8448110233306885,0.4677,0.4107730965569341,0.8733357166666668,0.5079,84443600,422218000,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
6,1.7411143142700196,0.5079,0.45535466744476416,0.8873516722222222,0.5298,84443600,506661600,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
7,1.6759008972167968,0.5298,0.47535645936764687,0.8973280000000001,0.5448,84443600,591105200,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
8,1.6178404655456542,0.5448,0.49009929527695384,0.9044877555555555,0.5548,84443600,675548800,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
9,1.5840617172241211,0.5548,0.49926706038761975,0.9094047555555556,0.5609,84443600,759992400,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
10,1.5675033493041992,0.5609,0.5058674564938949,0.9131117611111111,0.5699,84443600,844436000,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
11,1.5512364353179933,0.5699,0.5175991634381412,0.9157399444444445,0.5774,84443600,928879600,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
12,1.5410448070526124,0.5774,0.5303003468515612,0.9182328,0.5847,84443600,1013323200,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
13,1.5411167400360108,0.5847,0.5388817394868528,0.9203072055555556,0.59,84443600,1097766800,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
14,1.535969510269165,0.59,0.5441224336130681,0.9218407777777777,0.5921,84443600,1182210400,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
15,1.5507553539276122,0.5921,0.548387308116666,0.9220926,0.5932,84443600,1266654000,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
16,1.5867950702667237,0.5932,0.5522500351208073,0.921610588888889,0.5921,84443600,1351097600,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
17,1.6286636184692382,0.5921,0.5515298251140213,0.9216046888888888,0.595,84443600,1435541200,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
18,1.649872858428955,0.595,0.5565845357522734,0.9217452944444446,0.5948,84443600,1519984800,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
19,1.7078843536376953,0.5948,0.5590556888751201,0.9214874666666667,0.5974,84443600,1604428400,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
20,1.7082752655029296,0.5974,0.5604261852430011,0.922847961111111,0.5942,84443600,1688872000,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
21,1.6992589260101318,0.5942,0.560005720004035,0.92219005,0.5969,84443600,1773315600,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
22,1.753113397216797,0.5969,0.5610135356720221,0.9231352055555557,0.5995,84443600,1857759200,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
23,1.791190585708618,0.5995,0.5644570576686803,0.923324988888889,0.5916,84443600,1942202800,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
24,1.8326091979980468,0.5916,0.5539543597816593,0.9225432,0.5993,84443600,2026646400,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
25,1.824470319366455,0.5993,0.5646000573890716,0.92228245,0.5948,84443600,2111090000,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
26,1.8891466430664063,0.5948,0.5579726320131478,0.9230039222222223,0.5962,84443600,2195533600,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
27,1.8965830558776855,0.5962,0.5601072049344651,0.9220263055555558,0.598,84443600,2279977200,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
28,1.9007853298187256,0.598,0.5602246050932254,0.922251422222222,0.5947,84443600,2364420800,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
29,1.9365212135314942,0.5947,0.557516078737643,0.9213700499999999,0.5994,84443600,2448864400,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
30,1.9526386878967286,0.5994,0.564283295101172,0.9219937388888889,0.6027,84443600,2533308000,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
31,1.9446356189727783,0.6027,0.5668738634160888,0.9225833388888889,0.0,84443600,2617751600,8730.984614610672,25,cifar10,label,0.1,0.01,5,64,46
