round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.29947508392334,0.1045,0.036501414715106956,0.5703879277777778,0.1136,84443600,84443600,6185.962483167648,25,cifar10,label,0.1,5,46
2,2.4931931785583497,0.1136,0.04340257159380699,0.6994714722222222,0.3185,84443600,168887200,6185.962483167648,25,cifar10,label,0.1,5,46
3,2.1956231067657472,0.3185,0.23293870980432635,0.8267440944444445,0.2204,84443600,253330800,6185.962483167648,25,cifar10,label,0.1,5,46
4,3.696063424682617,0.2204,0.15581855278034046,0.7649463388888889,0.3565,84443600,337774400,6185.962483167648,25,cifar10,label,0.1,5,46
5,2.162713158798218,0.3565,0.26587398633116227,0.8595871166666667,0.1813,84443600,422218000,6185.962483167648,25,cifar10,label,0.1,5,46
6,9.021159790039063,0.1813,0.07103590432653342,0.7284824333333333,0.3126,84443600,506661600,6185.962483167648,25,cifar10,label,0.1,5,46
7,2.7435229721069336,0.3126,0.23291285913649634,0.8463611444444444,0.1804,84443600,591105200,6185.962483167648,25,cifar10,label,0.1,5,46
8,10.878944415283204,0.1804,0.07307703309528037,0.7443064555555555,0.254,84443600,675548800,6185.962483167648,25,cifar10,label,0.1,5,46
9,3.37450837020874,0.254,0.188783875287459,0.8106105722222223,0.1656,84443600,759992400,6185.962483167648,25,cifar10,label,0.1,5,46
10,14.432073245239257,0.1656,0.07588423913758838,0.7304640666666667,0.234,84443600,844436000,6185.962483167648,25,cifar10,label,0.1,5,46
11,4.01676544380188,0.234,0.1788783957948035,0.78059325,0.1491,84443600,928879600,6185.962483167648,25,cifar10,label,0.1,5,46
12,14.201246270751954,0.1491,0.07732819784306572,0.7267880055555554,0.2344,84443600,1013323200,6185.962483167648,25,cifar10,label,0.1,5,46
13,4.346952336120605,0.2344,0.18231800396563397,0.7700177611111111,0.1354,84443600,1097766800,6185.962483167648,25,cifar10,label,0.1,5,46
14,14.846684219360352,0.1354,0.07570446180121351,0.7252544555555556,0.2562,84443600,1182210400,6185.962483167648,25,cifar10,label,0.1,5,46
15,4.827510111999512,0.2562,0.2042626731236215,0.7703583888888889,0.1305,84443600,1266654000,6185.962483167648,25,cifar10,label,0.1,5,46
16,14.2811064453125,0.1305,0.07372390878156372,0.7346026111111111,0.2878,84443600,1351097600,6185.962483167648,25,cifar10,label,0.1,5,46
17,5.259209126281738,0.2878,0.22345172527170964,0.7902699444444444,0.1333,84443600,1435541200,6185.962483167648,25,cifar10,label,0.1,5,46
18,12.731899615478516,0.1333,0.07696052749783779,0.7453482833333334,0.3205,84443600,1519984800,6185.962483167648,25,cifar10,label,0.1,5,46
19,5.987688221740723,0.3205,0.23572101234222123,0.8049866222222223,0.1299,84443600,1604428400,6185.962483167648,25,cifar10,label,0.1,5,46
20,13.285185876464844,0.1299,0.06976696847086365,0.7362131611111111,0.338,84443600,1688872000,6185.962483167648,25,cifar10,label,0.1,5,46
21,6.180085006713867,0.338,0.2428366623531976,0.8178632777777779,0.1345,84443600,1773315600,6185.962483167648,25,cifar10,label,0.1,5,46
22,12.60315082092285,0.1345,0.07704946738753274,0.7458192777777778,0.3398,84443600,1857759200,6185.962483167648,25,cifar10,label,0.1,5,46
23,6.072063400268554,0.3398,0.2461280396902447,0.8168071611111112,0.1311,84443600,1942202800,6185.962483167648,25,cifar10,label,0.1,5,46
24,12.576098565673828,0.1311,0.07363558596108284,0.7507568166666666,0.3466,84443600,2026646400,6185.962483167648,25,cifar10,label,0.1,5,46
25,5.688140901184082,0.3466,0.27008042377465313,0.8207291611111109,0.1491,84443600,2111090000,6185.962483167648,25,cifar10,label,0.1,5,46
26,12.48190978088379,0.1491,0.09922791739978516,0.7630662666666668,0.3359,84443600,2195533600,6185.962483167648,25,cifar10,label,0.1,5,46
27,5.959387907409668,0.3359,0.26818579036881085,0.8153592222222222,0.185,84443600,2279977200,6185.962483167648,25,cifar10,label,0.1,5,46
28,11.74632063293457,0.185,0.13317238244669755,0.772779061111111,0.304,84443600,2364420800,6185.962483167648,25,cifar10,label,0.1,5,46
29,6.0832443588256835,0.304,0.25352608786273756,0.8124658555555555,0.2238,84443600,2448864400,6185.962483167648,25,cifar10,label,0.1,5,46
30,10.404238830566406,0.2238,0.15675065414785658,0.7858007555555557,0.2794,84443600,2533308000,6185.962483167648,25,cifar10,label,0.1,5,46
31,6.671293923950195,0.2794,0.223469179496866,0.8030037777777776,0.0,84443600,2617751600,6185.962483167648,25,cifar10,label,0.1,5,46
