round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.2146,118221040,118221040,12726.96388053894,35,cifar10,label,0.5,5,45
2,1.998534649658203,0.2146,0.1324740629625421,0.8212983444444444,0.4706,118221040,236442080,12726.96388053894,35,cifar10,label,0.5,5,45
3,1.446338911819458,0.4706,0.4446841485809929,0.8824308111111112,0.5088,118221040,354663120,12726.96388053894,35,cifar10,label,0.5,5,45
4,1.3420577007293701,0.5088,0.49084063694320534,0.9006229611111113,0.5512,118221040,472884160,12726.96388053894,35,cifar10,label,0.5,5,45
5,1.241390737915039,0.5512,0.5364519044480444,0.913707661111111,0.5778,118221040,591105200,12726.96388053894,35,cifar10,label,0.5,5,45
6,1.1771806871414185,0.5778,0.5684026190873255,0.9224411833333332,0.5962,118221040,709326240,12726.96388053894,35,cifar10,label,0.5,5,45
7,1.1324854619979858,0.5962,0.5892541316418288,0.9285989166666667,0.6103,118221040,827547280,12726.96388053894,35,cifar10,label,0.5,5,45
8,1.112383902168274,0.6103,0.6044224687278585,0.9325814000000001,0.6276,118221040,945768320,12726.96388053894,35,cifar10,label,0.5,5,45
9,1.0896349086761474,0.6276,0.6221077134885407,0.9359317222222222,0.6325,118221040,1063989360,12726.96388053894,35,cifar10,label,0.5,5,45
10,1.0936540273666382,0.6325,0.6269926883563747,0.9377959222222222,0.6405,118221040,1182210400,12726.96388053894,35,cifar10,label,0.5,5,45
11,1.0924622196197509,0.6405,0.6352584451237626,0.9393124777777777,0.6456,118221040,1300431440,12726.96388053894,35,cifar10,label,0.5,5,45
12,1.111380672264099,0.6456,0.6404869466564712,0.9402710888888889,0.6474,118221040,1418652480,12726.96388053894,35,cifar10,label,0.5,5,45
13,1.1238555780410766,0.6474,0.6417680326070184,0.9412988,0.6521,118221040,1536873520,12726.96388053894,35,cifar10,label,0.5,5,45
14,1.1308531661987304,0.6521,0.64726562124093,0.9421292666666666,0.6522,118221040,1655094560,12726.96388053894,35,cifar10,label,0.5,5,45
15,1.1581780208587646,0.6522,0.6461240739601108,0.9425163,0.655,118221040,1773315600,12726.96388053894,35,cifar10,label,0.5,5,45
16,1.1711203325271606,0.655,0.6494873192572218,0.9431139111111111,0.6549,118221040,1891536640,12726.96388053894,35,cifar10,label,0.5,5,45
17,1.1927366353988647,0.6549,0.6486428305131784,0.9436430611111112,0.6621,118221040,2009757680,12726.96388053894,35,cifar10,label,0.5,5,45
18,1.2036873092651368,0.6621,0.6570596625343967,0.9439557277777778,0.6604,118221040,2127978720,12726.96388053894,35,cifar10,label,0.5,5,45
19,1.2213038967132568,0.6604,0.6550047964126109,0.9441572777777777,0.6603,118221040,2246199760,12726.96388053894,35,cifar10,label,0.5,5,45
20,1.2399576969146728,0.6603,0.6550912903904015,0.9442439833333331,0.6602,118221040,2364420800,12726.96388053894,35,cifar10,label,0.5,5,45
21,1.2598725288391113,0.6602,0.6551764722600717,0.9444054722222222,0.6596,118221040,2482641840,12726.96388053894,35,cifar10,label,0.5,5,45
22,1.2750846240997316,0.6596,0.654324961008775,0.9443993555555557,0.6589,118221040,2600862880,12726.96388053894,35,cifar10,label,0.5,5,45
23,1.2935237409591676,0.6589,0.6537424952441323,0.944519788888889,0.6595,118221040,2719083920,12726.96388053894,35,cifar10,label,0.5,5,45
24,1.3086537492752075,0.6595,0.6540753426536989,0.9445853166666668,0.6609,118221040,2837304960,12726.96388053894,35,cifar10,label,0.5,5,45
25,1.3256777561187745,0.6609,0.6560386223960174,0.9447162722222224,0.6609,118221040,2955526000,12726.96388053894,35,cifar10,label,0.5,5,45
26,1.3372616247177125,0.6609,0.6560807800952071,0.9446704777777777,0.6622,118221040,3073747040,12726.96388053894,35,cifar10,label,0.5,5,45
27,1.3470867469787597,0.6622,0.6575402739346081,0.9448318222222222,0.6623,118221040,3191968080,12726.96388053894,35,cifar10,label,0.5,5,45
28,1.3649448112487792,0.6623,0.6576526909423495,0.9447130277777778,0.6639,118221040,3310189120,12726.96388053894,35,cifar10,label,0.5,5,45
29,1.3813030853271484,0.6639,0.6594854614601767,0.9447574555555557,0.6651,118221040,3428410160,12726.96388053894,35,cifar10,label,0.5,5,45
30,1.3977761434555054,0.6651,0.6608814541688807,0.9447654055555557,0.6651,118221040,3546631200,12726.96388053894,35,cifar10,label,0.5,5,45
31,1.416968013381958,0.6651,0.6606270926990366,0.944666338888889,0.0,118221040,3664852240,12726.96388053894,35,cifar10,label,0.5,5,45
