round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.29947508392334,0.1045,0.036501414715106956,0.5703879277777778,0.5818,118221040,118221040,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
2,1.282269898223877,0.5818,0.5687980378488112,0.9255927722222224,0.6827,118221040,236442080,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
3,0.9058116096496582,0.6827,0.6788357747378436,0.9513422833333331,0.7205,118221040,354663120,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
4,0.8276245512008668,0.7205,0.7178630011617937,0.9583818888888891,0.7309,118221040,472884160,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
5,0.8139372928619385,0.7309,0.7277216705114924,0.9614080444444445,0.7361,118221040,591105200,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
6,0.8266576370239258,0.7361,0.7330768687528855,0.9627518444444444,0.739,118221040,709326240,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
7,0.8504883731842041,0.739,0.7383138393905422,0.9633236666666665,0.7412,118221040,827547280,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
8,0.8828660858154297,0.7412,0.7411267155474452,0.963187688888889,0.7419,118221040,945768320,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
9,0.9309217779159545,0.7419,0.7413135696440387,0.9629206333333332,0.741,118221040,1063989360,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
10,0.9936678770065308,0.741,0.7410063329764875,0.9621998722222221,0.7414,118221040,1182210400,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
11,1.0558914836883544,0.7414,0.7407389898034589,0.9619059,0.7424,118221040,1300431440,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
12,1.0889566442489624,0.7424,0.7425351496380312,0.9622925,0.7428,118221040,1418652480,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
13,1.1492827518463136,0.7428,0.742408448624768,0.9616256333333334,0.7407,118221040,1536873520,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
14,1.2198846822738647,0.7407,0.7396311726692906,0.9612344222222223,0.737,118221040,1655094560,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
15,1.2888836688995362,0.737,0.7357532594394658,0.9602243388888889,0.7325,118221040,1773315600,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
16,1.3242709495544434,0.7325,0.7323852038061149,0.9600624944444442,0.7336,118221040,1891536640,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
17,1.3679510124206542,0.7336,0.7339301002936077,0.9596427166666668,0.7342,118221040,2009757680,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
18,1.4078474964141845,0.7342,0.7339325082545243,0.9608291,0.7359,118221040,2127978720,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
19,1.4612794788360595,0.7359,0.7352651435949137,0.9604460611111112,0.7351,118221040,2246199760,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
20,1.5148595092773438,0.7351,0.7345130948571422,0.9601290111111112,0.7356,118221040,2364420800,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
21,1.5753944519042968,0.7356,0.735036883223916,0.9600412722222224,0.7332,118221040,2482641840,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
22,1.6170926151275635,0.7332,0.7340902442344591,0.9593413833333335,0.7354,118221040,2600862880,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
23,1.6445755973815919,0.7354,0.7352834730569764,0.9596649777777777,0.7307,118221040,2719083920,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
24,1.7146511512756348,0.7307,0.7309142235685698,0.9588636722222222,0.7324,118221040,2837304960,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
25,1.7484329200744628,0.7324,0.7325604138336456,0.9596719611111111,0.7307,118221040,2955526000,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
26,1.7597484939575194,0.7307,0.7312549334877154,0.9586859444444447,0.7334,118221040,3073747040,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
27,1.780089196395874,0.7334,0.7329817749881006,0.9590572277777778,0.7339,118221040,3191968080,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
28,1.811921796798706,0.7339,0.7351073842970688,0.9587309555555554,0.7327,118221040,3310189120,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
29,1.801580336380005,0.7327,0.7320375653939806,0.9589871999999999,0.7338,118221040,3428410160,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
30,1.8770499038696289,0.7338,0.7336899081584162,0.9589015611111111,0.7348,118221040,3546631200,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
31,1.9099611953735351,0.7348,0.7341158429061052,0.9596439944444445,0.0,118221040,3664852240,5627.68638253212,35,cifar10,quantity,0.1,0.01,10,64,46
