round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.3077149311065672,0.0979,0.021649822421351224,0.4934059111111111,0.2364,118221040,118221040,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
2,2.106753129386902,0.2364,0.15272482963567485,0.8300816444444443,0.3542,118221040,236442080,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
3,1.7659001182556153,0.3542,0.27565823461285316,0.8753717999999999,0.424,118221040,354663120,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
4,1.5537240184783936,0.424,0.36197977221632877,0.8940640666666667,0.4652,118221040,472884160,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
5,1.4243116451263427,0.4652,0.419986426766373,0.9056511333333335,0.5096,118221040,591105200,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
6,1.3244405475616454,0.5096,0.48514983553720226,0.9134853777777778,0.5316,118221040,709326240,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
7,1.2698719999313355,0.5316,0.5141203180657666,0.918946438888889,0.5553,118221040,827547280,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
8,1.2192565956115722,0.5553,0.5449273207738585,0.9229505944444446,0.5649,118221040,945768320,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
9,1.2008168167114257,0.5649,0.5560014537209136,0.9254569111111112,0.5784,118221040,1063989360,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
10,1.176761475753784,0.5784,0.5721591572916062,0.9275095166666668,0.5879,118221040,1182210400,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
11,1.1645740566253662,0.5879,0.5837477379815128,0.9292426277777779,0.5925,118221040,1300431440,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
12,1.1575230251312256,0.5925,0.5895756748746633,0.9303056777777778,0.6014,118221040,1418652480,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
13,1.1496917337417603,0.6014,0.5993813362661017,0.9315703611111111,0.6084,118221040,1536873520,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
14,1.1490395475387574,0.6084,0.6072092109964092,0.9322831888888888,0.6143,118221040,1655094560,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
15,1.150926894569397,0.6143,0.614235907915219,0.9330117555555555,0.6148,118221040,1773315600,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
16,1.1647589668273926,0.6148,0.6147787092908319,0.9333904999999998,0.6187,118221040,1891536640,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
17,1.173514842414856,0.6187,0.6195435472288094,0.9337045444444444,0.6204,118221040,2009757680,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
18,1.2029061944961548,0.6204,0.6207661465714229,0.9337109222222223,0.6234,118221040,2127978720,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
19,1.2067272045135498,0.6234,0.624111251603792,0.933915011111111,0.6233,118221040,2246199760,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
20,1.22359847240448,0.6233,0.6237495498090132,0.9342194111111111,0.6258,118221040,2364420800,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
21,1.246487812423706,0.6258,0.6255002294932381,0.9343314055555554,0.6252,118221040,2482641840,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
22,1.2661070137023926,0.6252,0.6251184756201627,0.9342308611111111,0.6257,118221040,2600862880,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
23,1.283072555923462,0.6257,0.626766179519606,0.9346677888888888,0.6227,118221040,2719083920,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
24,1.3076635749816894,0.6227,0.6234124708909843,0.9338315111111111,0.6372,118221040,2837304960,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
25,1.3102423919677735,0.6372,0.6392087441185772,0.9352068833333333,0.6343,118221040,2955526000,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
26,1.3457152614593506,0.6343,0.635699398977015,0.9351678166666666,0.6354,118221040,3073747040,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
27,1.346047640991211,0.6354,0.6358345895723763,0.935346322222222,0.6357,118221040,3191968080,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
28,1.3729243774414062,0.6357,0.6371614005132483,0.9355288333333334,0.6353,118221040,3310189120,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
29,1.3841856742858887,0.6353,0.6361687264475878,0.9354884222222222,0.6364,118221040,3428410160,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
30,1.3958734867095948,0.6364,0.6374377359943841,0.934962461111111,0.6325,118221040,3546631200,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
31,1.4361851348876953,0.6325,0.6331597730885686,0.9346233944444444,0.0,118221040,3664852240,4808.5601716041565,35,cifar10,label,0.1,0.01,5,64,45
