round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.301845955276489,0.0893,0.04861367622650547,0.5350526888888889,0.5333,118221040,118221040,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
2,1.3927006256103516,0.5333,0.519551165847895,0.9069924777777777,0.6658,118221040,236442080,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
3,0.9605681663513184,0.6658,0.6628516370400375,0.9456938222222222,0.6906,118221040,354663120,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
4,0.9141124849319457,0.6906,0.6880061325068022,0.9534811277777777,0.703,118221040,472884160,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
5,0.9368743896484375,0.703,0.6999561301012246,0.9559038000000001,0.7121,118221040,591105200,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
6,0.9835760766983033,0.7121,0.7097809085973841,0.9571092777777779,0.7125,118221040,709326240,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
7,1.0747229073524476,0.7125,0.7105604566963839,0.9569499666666668,0.7123,118221040,827547280,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
8,1.173288375854492,0.7123,0.7117377250288376,0.9567023333333333,0.7115,118221040,945768320,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
9,1.273571085834503,0.7115,0.710539851154576,0.9562266555555554,0.7132,118221040,1063989360,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
10,1.337100021457672,0.7132,0.7121250112187764,0.9563220166666667,0.7108,118221040,1182210400,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
11,1.4300902115821839,0.7108,0.7088158218976959,0.9552832222222222,0.7131,118221040,1300431440,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
12,1.4878245126724243,0.7131,0.7126168600553011,0.9555874055555555,0.7138,118221040,1418652480,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
13,1.5454592449188231,0.7138,0.712183573360779,0.9556238833333334,0.7104,118221040,1536873520,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
14,1.6397005599975587,0.7104,0.711159185138013,0.9546939388888889,0.715,118221040,1655094560,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
15,1.6400774250030516,0.715,0.7137871038207122,0.9550784555555557,0.7103,118221040,1773315600,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
16,1.7122382234573363,0.7103,0.7109594240575319,0.9541448777777777,0.7115,118221040,1891536640,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
17,1.804289139175415,0.7115,0.7109606150987954,0.9551073888888888,0.7078,118221040,2009757680,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
18,1.8553769765853882,0.7078,0.7079345038001621,0.9538565333333334,0.7117,118221040,2127978720,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
19,1.8538410572052002,0.7117,0.7105534367349927,0.9545949055555557,0.7105,118221040,2246199760,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
20,1.943421495437622,0.7105,0.7089552800533849,0.9544656722222221,0.7091,118221040,2364420800,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
21,1.9357877607345582,0.7091,0.7094051439440132,0.9539005666666667,0.7163,118221040,2482641840,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
22,2.013431379699707,0.7163,0.715114024636431,0.9553226444444445,0.7138,118221040,2600862880,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
23,2.088196501159668,0.7138,0.7131803029378185,0.9554452944444444,0.7093,118221040,2719083920,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
24,2.1182751274108886,0.7093,0.7077565755230666,0.9537137277777777,0.7122,118221040,2837304960,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
25,2.080931446838379,0.7122,0.7119114238622566,0.9543959222222222,0.7122,118221040,2955526000,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
26,2.09979951171875,0.7122,0.7107183180971032,0.9535190888888889,0.7111,118221040,3073747040,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
27,2.232828971862793,0.7111,0.70927027595534,0.9539462500000001,0.7123,118221040,3191968080,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
28,2.207176205444336,0.7123,0.7105560216966555,0.9533595111111112,0.7062,118221040,3310189120,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
29,2.2699383720397948,0.7062,0.7068617004545896,0.9526599333333333,0.7061,118221040,3428410160,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
30,2.298587915802002,0.7061,0.7054188969556601,0.9523599333333334,0.7095,118221040,3546631200,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
31,2.396487780761719,0.7095,0.7076148655302044,0.9534486888888889,0.0,118221040,3664852240,3831.915081501007,35,cifar10,quantity,0.1,0.001,5,64,44
