round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.2994,118221040,118221040,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
2,1.94986559715271,0.2994,0.215188954578601,0.8229912944444445,0.4024,118221040,236442080,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
3,1.6010280765533447,0.4024,0.37194264087338796,0.8692898944444444,0.4742,118221040,354663120,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
4,1.4263435054779052,0.4742,0.4602141847853926,0.8919175444444443,0.52,118221040,472884160,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
5,1.3234252870559693,0.52,0.5105454411708223,0.9054480500000001,0.5516,118221040,591105200,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
6,1.257385171890259,0.5516,0.5426239940944825,0.9150612444444443,0.5755,118221040,709326240,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
7,1.2052903244018556,0.5755,0.5665479182642046,0.9222074388888888,0.5939,118221040,827547280,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
8,1.166373261833191,0.5939,0.5864680286598984,0.9272692444444445,0.6064,118221040,945768320,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
9,1.1488895835876465,0.6064,0.5999855540240044,0.9307629555555555,0.6184,118221040,1063989360,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
10,1.13369990940094,0.6184,0.6122547598990125,0.9335335333333333,0.6262,118221040,1182210400,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
11,1.1285087154388427,0.6262,0.6207551523473122,0.9355361444444444,0.634,118221040,1300431440,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
12,1.1303368340492248,0.634,0.6287812722391103,0.937045961111111,0.6403,118221040,1418652480,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
13,1.131955282020569,0.6403,0.6354871482292803,0.9382390333333334,0.6427,118221040,1536873520,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
14,1.1465173316955566,0.6427,0.6381626576501185,0.9390738777777777,0.6458,118221040,1655094560,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
15,1.1591596785545348,0.6458,0.6412167026036197,0.939806311111111,0.6486,118221040,1773315600,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
16,1.1697585760116578,0.6486,0.6441595418554108,0.9405681555555555,0.6487,118221040,1891536640,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
17,1.181735639190674,0.6487,0.6445811109227658,0.9410899055555555,0.6502,118221040,2009757680,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
18,1.1954296337127686,0.6502,0.645938453646446,0.9415266555555555,0.6516,118221040,2127978720,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
19,1.2126813131332397,0.6516,0.6475088722289748,0.9418114444444445,0.6546,118221040,2246199760,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
20,1.2274874393463135,0.6546,0.6508236207730842,0.9420792333333333,0.6562,118221040,2364420800,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
21,1.237208980178833,0.6562,0.6524627637495878,0.9423388166666667,0.6576,118221040,2482641840,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
22,1.2546753971099853,0.6576,0.6536603808702651,0.9424558500000002,0.6589,118221040,2600862880,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
23,1.2678912479400635,0.6589,0.654505821605968,0.9426627055555556,0.6597,118221040,2719083920,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
24,1.2823186363220216,0.6597,0.6555788512533629,0.9428047555555554,0.6609,118221040,2837304960,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
25,1.301369673538208,0.6609,0.6568718059567015,0.9430246444444446,0.6624,118221040,2955526000,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
26,1.3052747993469238,0.6624,0.6581949421476835,0.9431956555555555,0.6629,118221040,3073747040,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
27,1.3218787931442262,0.6629,0.6592744461990169,0.9432159833333336,0.6621,118221040,3191968080,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
28,1.3381203105926514,0.6621,0.6582497780768349,0.9431978777777777,0.6635,118221040,3310189120,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
29,1.351063229751587,0.6635,0.6601384900692415,0.9432973388888888,0.6622,118221040,3428410160,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
30,1.3675183713912964,0.6622,0.6584192135894243,0.9432470055555555,0.6642,118221040,3546631200,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
31,1.382587985610962,0.6642,0.6607245109435362,0.9433871500000001,0.0,118221040,3664852240,11757.657484531403,35,cifar10,label,0.3,0.01,5,64,43
