round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,proximal_mu,local_epochs,batch_size,seed
1,2.29947508392334,0.1045,0.036501414715106956,0.5703879277777778,0.4866,118221040,118221040,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
2,1.51736346950531,0.4866,0.47802317749169376,0.8851512277777778,0.5603,118221040,236442080,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
3,1.2291669536590577,0.5603,0.5584269047511706,0.9157971388888889,0.6078,118221040,354663120,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
4,1.1169481309890748,0.6078,0.6034913346720592,0.9292125555555556,0.6266,118221040,472884160,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
5,1.06093399143219,0.6266,0.6208093655933454,0.9358052777777779,0.6423,118221040,591105200,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
6,1.0107978006362914,0.6423,0.6369644259120728,0.9407075111111112,0.653,118221040,709326240,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
7,0.980899988937378,0.653,0.6478447427055943,0.9438475166666667,0.6668,118221040,827547280,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
8,0.9505120059967042,0.6668,0.6627028767977141,0.9464392333333335,0.6736,118221040,945768320,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
9,0.933942733669281,0.6736,0.6704345966951253,0.9481015222222222,0.6762,118221040,1063989360,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
10,0.9296624991416931,0.6762,0.673451981151076,0.9489956888888887,0.6796,118221040,1182210400,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
11,0.9236058907508851,0.6796,0.6768274930471327,0.9500001722222221,0.686,118221040,1300431440,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
12,0.9188734697341919,0.686,0.684376482728722,0.9506612666666667,0.6879,118221040,1418652480,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
13,0.91013316822052,0.6879,0.686890515860593,0.9515169444444445,0.6898,118221040,1536873520,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
14,0.9131692313194275,0.6898,0.6888756724971127,0.9517391555555557,0.6886,118221040,1655094560,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
15,0.9233583208084106,0.6886,0.6885526431468603,0.9514683999999999,0.6906,118221040,1773315600,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
16,0.9263087732315064,0.6906,0.6902473728543919,0.9514576111111112,0.6917,118221040,1891536640,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
17,0.9283224313735962,0.6917,0.69022938023404,0.9518997777777779,0.6921,118221040,2009757680,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
18,0.9303261051177979,0.6921,0.6896387543670311,0.9519125944444443,0.6945,118221040,2127978720,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
19,0.9314900239944458,0.6945,0.690503784648878,0.9519657722222223,0.6963,118221040,2246199760,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
20,0.940123469543457,0.6963,0.69169892561454,0.9522335444444444,0.6964,118221040,2364420800,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
21,0.9666129207611084,0.6964,0.6925054464753799,0.9521056555555555,0.6908,118221040,2482641840,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
22,0.9970582113265991,0.6908,0.6893919932853247,0.9514620222222223,0.69,118221040,2600862880,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
23,1.0240892151832581,0.69,0.687517516502745,0.9504494055555555,0.6953,118221040,2719083920,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
24,1.0312643257141114,0.6953,0.6917961942720756,0.9507836888888889,0.6963,118221040,2837304960,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
25,1.0419758806228638,0.6963,0.6936876577953568,0.9505038555555556,0.697,118221040,2955526000,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
26,1.065809419441223,0.697,0.6938902460003744,0.9507872611111111,0.6946,118221040,3073747040,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
27,1.0950166231155396,0.6946,0.6904726635290468,0.949757811111111,0.6968,118221040,3191968080,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
28,1.08678129901886,0.6968,0.6929765802534971,0.9507074277777777,0.6967,118221040,3310189120,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
29,1.0964821278572083,0.6967,0.6940492662964781,0.9510784222222222,0.6984,118221040,3428410160,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
30,1.1293617486953735,0.6984,0.6939045103741959,0.9511235777777778,0.6939,118221040,3546631200,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
31,1.1641921756744384,0.6939,0.6893340378049395,0.9503882499999999,0.0,118221040,3664852240,7877.399694442749,35,cifar10,quantity,0.1,0.01,1,64,46
