round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.298709703063965,0.1475,0.09507755834796576,0.55260295,0.2819,84443600,84443600,9960.786613702774,25,cifar10,quantity,0.1,5,43
2,1.981380058288574,0.2819,0.23851788189077033,0.7962420722222222,0.4126,84443600,168887200,9960.786613702774,25,cifar10,quantity,0.1,5,43
3,1.6786173812866212,0.4126,0.40195409306283353,0.8334902833333333,0.446,84443600,253330800,9960.786613702774,25,cifar10,quantity,0.1,5,43
4,1.5482488609313965,0.446,0.4391554493372537,0.8579881444444444,0.4632,84443600,337774400,9960.786613702774,25,cifar10,quantity,0.1,5,43
5,1.4943665023803712,0.4632,0.4564342303177943,0.8684883000000001,0.4804,84443600,422218000,9960.786613702774,25,cifar10,quantity,0.1,5,43
6,1.464008575630188,0.4804,0.47421370430635124,0.8747619666666667,0.4884,84443600,506661600,9960.786613702774,25,cifar10,quantity,0.1,5,43
7,1.4529878204345703,0.4884,0.483588909560023,0.8784025777777777,0.4954,84443600,591105200,9960.786613702774,25,cifar10,quantity,0.1,5,43
8,1.4534740825653076,0.4954,0.4912896763132236,0.8806393,0.5005,84443600,675548800,9960.786613702774,25,cifar10,quantity,0.1,5,43
9,1.4642417812347412,0.5005,0.4960244683433337,0.8819763166666666,0.5056,84443600,759992400,9960.786613702774,25,cifar10,quantity,0.1,5,43
10,1.482331268119812,0.5056,0.5015519262411676,0.8826803555555556,0.5056,84443600,844436000,9960.786613702774,25,cifar10,quantity,0.1,5,43
11,1.5146092510223388,0.5056,0.5020708753620526,0.8826180722222222,0.5065,84443600,928879600,9960.786613702774,25,cifar10,quantity,0.1,5,43
12,1.5520990707397462,0.5065,0.5026796393281042,0.8826635333333334,0.5087,84443600,1013323200,9960.786613702774,25,cifar10,quantity,0.1,5,43
13,1.6055875247955322,0.5087,0.5058026371336652,0.882089561111111,0.5087,84443600,1097766800,9960.786613702774,25,cifar10,quantity,0.1,5,43
14,1.651225405883789,0.5087,0.5056045589067313,0.8816806222222222,0.5066,84443600,1182210400,9960.786613702774,25,cifar10,quantity,0.1,5,43
15,1.6946762435913085,0.5066,0.5042176631306858,0.8811688666666667,0.5076,84443600,1266654000,9960.786613702774,25,cifar10,quantity,0.1,5,43
16,1.7538540412902832,0.5076,0.504043884395804,0.8808958944444445,0.5064,84443600,1351097600,9960.786613702774,25,cifar10,quantity,0.1,5,43
17,1.8061951847076416,0.5064,0.504756173134584,0.8798158333333334,0.5049,84443600,1435541200,9960.786613702774,25,cifar10,quantity,0.1,5,43
18,1.8381062755584716,0.5049,0.5021540535170633,0.8792673944444445,0.5073,84443600,1519984800,9960.786613702774,25,cifar10,quantity,0.1,5,43
19,1.8979006967544556,0.5073,0.5041951519993388,0.87861805,0.5073,84443600,1604428400,9960.786613702774,25,cifar10,quantity,0.1,5,43
20,1.9172511863708497,0.5073,0.5052717188830547,0.8782229055555556,0.5062,84443600,1688872000,9960.786613702774,25,cifar10,quantity,0.1,5,43
21,2.010073421859741,0.5062,0.504313084108142,0.8781559055555554,0.5104,84443600,1773315600,9960.786613702774,25,cifar10,quantity,0.1,5,43
22,2.0759357078552245,0.5104,0.508254119650287,0.8782357611111111,0.5061,84443600,1857759200,9960.786613702774,25,cifar10,quantity,0.1,5,43
23,2.130508854484558,0.5061,0.5077804238976322,0.8769915333333334,0.51,84443600,1942202800,9960.786613702774,25,cifar10,quantity,0.1,5,43
24,2.164512552833557,0.51,0.5090028436957074,0.8778233166666667,0.5074,84443600,2026646400,9960.786613702774,25,cifar10,quantity,0.1,5,43
25,2.1918030698776243,0.5074,0.5056091440352706,0.8765531000000001,0.5065,84443600,2111090000,9960.786613702774,25,cifar10,quantity,0.1,5,43
26,2.3019721281051635,0.5065,0.5006630323549879,0.8777747666666667,0.5073,84443600,2195533600,9960.786613702774,25,cifar10,quantity,0.1,5,43
27,2.3146265785217284,0.5073,0.5040500988216202,0.8773554833333334,0.5114,84443600,2279977200,9960.786613702774,25,cifar10,quantity,0.1,5,43
28,2.3588891864776613,0.5114,0.5085701933415254,0.8767512999999999,0.5072,84443600,2364420800,9960.786613702774,25,cifar10,quantity,0.1,5,43
29,2.4040202966690063,0.5072,0.5061284810007073,0.8764667555555556,0.512,84443600,2448864400,9960.786613702774,25,cifar10,quantity,0.1,5,43
30,2.446630701828003,0.512,0.5081463660973776,0.8773199111111112,0.5109,84443600,2533308000,9960.786613702774,25,cifar10,quantity,0.1,5,43
