round,global_loss,global_accuracy,f1_score,auc,worst_client_acc,round_traffic_bytes,total_traffic_bytes,total_runtime,num_clients,dataset,skew_type,alpha,local_epochs,seed
1,2.29947508392334,0.1045,0.036501414715106956,0.5703879277777778,0.208,118221040,118221040,3722.966895341873,35,cifar10,label,0.3,5,46
2,2.1207521072387694,0.208,0.10467114854110997,0.771543,0.3255,118221040,236442080,3722.966895341873,35,cifar10,label,0.3,5,46
3,1.783772638320923,0.3255,0.2509313787243456,0.8445112777777778,0.44,118221040,354663120,3722.966895341873,35,cifar10,label,0.3,5,46
4,1.5082825939178466,0.44,0.427351028923344,0.8804095166666667,0.5051,118221040,472884160,3722.966895341873,35,cifar10,label,0.3,5,46
5,1.3672589141845704,0.5051,0.5009297778268845,0.897769588888889,0.5452,118221040,591105200,3722.966895341873,35,cifar10,label,0.3,5,46
6,1.2753072925567628,0.5452,0.5432738636330954,0.9090641500000001,0.5727,118221040,709326240,3722.966895341873,35,cifar10,label,0.3,5,46
7,1.2227898984909058,0.5727,0.5709066365233085,0.9163701777777777,0.5893,118221040,827547280,3722.966895341873,35,cifar10,label,0.3,5,46
8,1.184385728263855,0.5893,0.5878461366575898,0.9216429722222224,0.5974,118221040,945768320,3722.966895341873,35,cifar10,label,0.3,5,46
9,1.1741516555786133,0.5974,0.59538272790526,0.9249994444444443,0.6081,118221040,1063989360,3722.966895341873,35,cifar10,label,0.3,5,46
10,1.1639113656997682,0.6081,0.6062004618054335,0.9278632777777778,0.6184,118221040,1182210400,3722.966895341873,35,cifar10,label,0.3,5,46
11,1.1561053371429444,0.6184,0.6161615737145171,0.9299636666666666,0.6236,118221040,1300431440,3722.966895341873,35,cifar10,label,0.3,5,46
12,1.1657918798446656,0.6236,0.6219278039340177,0.9312098944444444,0.6257,118221040,1418652480,3722.966895341873,35,cifar10,label,0.3,5,46
13,1.1831236024856568,0.6257,0.6246189130179142,0.9319815388888889,0.6256,118221040,1536873520,3722.966895341873,35,cifar10,label,0.3,5,46
14,1.2124492767333985,0.6256,0.6236537051965898,0.9325791277777778,0.631,118221040,1655094560,3722.966895341873,35,cifar10,label,0.3,5,46
15,1.2351860254287719,0.631,0.6290624503407308,0.933072138888889,0.631,118221040,1773315600,3722.966895341873,35,cifar10,label,0.3,5,46
16,1.2514371984481811,0.631,0.629985693335491,0.9333685777777779,0.6358,118221040,1891536640,3722.966895341873,35,cifar10,label,0.3,5,46
17,1.2674016744613648,0.6358,0.6347168276480882,0.9338713888888887,0.6329,118221040,2009757680,3722.966895341873,35,cifar10,label,0.3,5,46
18,1.2986502277374268,0.6329,0.6319028665054904,0.9341637722222222,0.6345,118221040,2127978720,3722.966895341873,35,cifar10,label,0.3,5,46
19,1.3161875841140747,0.6345,0.6332208746516843,0.9342800388888888,0.6347,118221040,2246199760,3722.966895341873,35,cifar10,label,0.3,5,46
20,1.3312986637115478,0.6347,0.6338891050543406,0.9344218222222223,0.6354,118221040,2364420800,3722.966895341873,35,cifar10,label,0.3,5,46
21,1.3567411186218261,0.6354,0.6345450528636636,0.9343922388888888,0.6347,118221040,2482641840,3722.966895341873,35,cifar10,label,0.3,5,46
22,1.341267966079712,0.6347,0.6344276440386484,0.93404495,0.6372,118221040,2600862880,3722.966895341873,35,cifar10,label,0.3,5,46
23,1.3952045505523683,0.6372,0.6365446653557287,0.9344549500000001,0.6339,118221040,2719083920,3722.966895341873,35,cifar10,label,0.3,5,46
24,1.376470283126831,0.6339,0.6337354370127791,0.9339750222222222,0.6331,118221040,2837304960,3722.966895341873,35,cifar10,label,0.3,5,46
25,1.45332202167511,0.6331,0.6331591507711601,0.9341490444444445,0.6338,118221040,2955526000,3722.966895341873,35,cifar10,label,0.3,5,46
26,1.445069956588745,0.6338,0.6338752717202976,0.9337135611111111,0.6319,118221040,3073747040,3722.966895341873,35,cifar10,label,0.3,5,46
27,1.4945795637130737,0.6319,0.6316025129448473,0.9341567888888889,0.6327,118221040,3191968080,3722.966895341873,35,cifar10,label,0.3,5,46
28,1.5061183752059937,0.6327,0.63329687531234,0.9338293055555555,0.6343,118221040,3310189120,3722.966895341873,35,cifar10,label,0.3,5,46
29,1.507103186416626,0.6343,0.6346922518977798,0.9339588611111111,0.6347,118221040,3428410160,3722.966895341873,35,cifar10,label,0.3,5,46
30,1.554231491279602,0.6347,0.6356069887200766,0.9340321944444445,0.634,118221040,3546631200,3722.966895341873,35,cifar10,label,0.3,5,46
